ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
WP-Cloud,0,2,0.0,5,0,,1313176935,1452895821
Wpolocamps01,0,1,0.0,1,0,,1337887540,1452903112
wp7user,0,1,0.0,0,1,,1375975070,1452915440
wpBenny,0,2,0.0,0,0,,1448494147,1453174158
wp_nexus,0,1,0.0,0,0,,1438039384,1453171093
wpa,0,1,0.0,0,0,,1427326107,1453173196
wpaladin,,18,0.0,1,10,,1364183486,1450207814
wpankey,,-10,0.0,0,6,,1306420745,1450267840
wpapp,0,1,0.0,1,0,,1372725902,1452914414
wpapper,0,4,0.0,0,1,,1354161916,1452908746
wpapplied,,2,0.0,7,0,,1408027750,1450207814
wpaprocki,,19,0.0,0,11,,1381417385,1450207814
wpb,0,1,0.0,0,0,,1251998502,1452888316
wpb3,0,1,0.0,0,1,,1305898410,1452893808
wpblogheader,0,-20,0.0,0,0,"in the ass!!!",1444833391,1453173045
wpc,0,1,0.0,0,1,,1349746128,1452906575
wpcoder,,35,0.0,19,4,,1315249502,1450207814
wpdev,0,10,0.0,3,3,"interested with wordpress projects, idea\ngarbch@gmail.com",1294976261,1452892069
wpdevwp,0,1,0.0,0,1,,1404934568,1452926902
wpdlegal01,0,1,0.0,8,0,,1319195432,1452897883
wpe20022003,0,1,0.0,2,1,,1353037549,1452907392
wpears,,28,0.0,1,13,,1376083230,1450207814
wpeng,,88,0.0,11,2,"I&#x27;m a General Partner at Red Swan Ventures, a seed fund invested in 50+ companies, including Warby Parker, Coinbase, Birchbox, Bonobos, Hailo, 42Floors, Harry&#x27;s, Oscar Health, and Wanelo. You can learn more about us at http://redswan.vc<p>I&#x27;m a former product designer/manager at Hot Potato and drop.io (both acquired by Facebook).<p>I&#x27;m also an occasional photographer, and sometimes like to make ice cream from scratch.",1267731181,1450207814
wpeterson,,271,1.65909,28,108,"Software engineer, new Dad, music nerd, tropical reef keeper  - building Social @ Google.<p>http://twitter.com/wpeterson\nhttp://about.me/wpeterson",1249407862,1451341112
wpexplorer,0,1,0.0,1,0,,1302461019,1452893290
wpfDotNet,0,1,0.0,0,1,,1389914270,1452920340
wpg815,0,1,0.0,1,0,,1348777418,1452907279
wpg854,0,3,0.0,0,0,,1407187310,1453167384
wpgblizzard,0,-1,0.0,0,1,"just a guy in the middle of north america that pushes code around for a living.",1266348668,1452888889
wpgold,0,1,0.0,3,0,,1342439930,1452904586
wpgreenway,0,3,0.0,0,1,,1308766390,1452911564
wpgrunt,0,3,0.0,0,1,,1358962264,1452909082
wphipps,,1,0.0,1,0,,1393952980,1450207814
wpiel,,5,0.0,1,1,"Bill Piel -- developer @ data startup RJMetrics in Philadelphia",1350476489,1450207814
wpietri,,15926,3.02273,17,4680,"Hi! You can read more about me at http://williampietri.com/. To contact me, tweet to @williampietri or email the obvious address.<p>Per Penny Arcade [1], anonymous accounts being jerks get less leeway from me than people being respectful and/or standing behind their words.<p>[1] http://www.penny-arcade.com/comic/2004/03/19<p>[ my public key: https://keybase.io/williampietri; my proof: https://keybase.io/williampietri/sigs/M07Yqh_SyMWu2vVcBdOUbvlsvNk8AhLJoK-AQiGSC0k ]",1188255910,1452206753
wpillar,0,3,0.0,1,2,,1322089327,1452899505
wpinbacker,,32,0.0,3,4,,1280185588,1450901243
wpkarate,0,1,0.0,1,0,,1283472318,1452889908
wplatnick,,19,0.0,3,4,,1283792332,1450207814
wpli,,2,0.0,1,0,http://people.csail.mit.edu/wli,1405041442,1450207814
wpmdigital,0,1,0.0,1,0,"Professional Web Design Melbourne and Web Development located in Melbourne. Designing & Developing Effective Web sites and building better businesses online. Servicing Melbourne, Berwick, Narre Warren, Pakenham, Dandenong, Australia.",1321514095,1452898448
wpnx,,144,1.29412,44,24,,1322753880,1450207814
wppick,0,40,0.0,0,0,,1426269046,1453167158
wpqq,0,1,0.0,0,0,,1428599468,1453167995
wprater,,18,0.0,0,13,,1326400538,1450207814
wprice,0,1,0.0,1,2,,1348100665,1452906416
wprl,0,96,2.18181818181818,14,82,"I am an entrepreneur, a coder, and a consultant. I specialize in building massively scalable REST and real-time APIs. I also build prototype UIs. I develop using open technologies such as Node.js, MongoDB, WebSockets, Redis, HTML5, Bootstrap, Backbone.js, and PhoneGap.<p>I have also worked extensively in C#, Java, Perl, and SQL. I have broad experience with many languages and technologies. I love open source software.",1351456011,1452906985
wproller,0,2,0.0,1,1,,1364930343,1452912375
wprzyb,,1,0.0,0,1,,1403195022,1450207814
wpsnipp,0,18,0.0,137,0,,1291787128,1452892125
wpsrc,0,3,0.0,3,1,,1353011822,1452907392
wpthemedesk,0,2,0.0,1,0,"WordPressThemeDesk is a reliable site to get updated news on Premium WordPress themes,  WordPress Plugins. Suggest you the best premium WordPress themes. We only display best and advanced premium themes.",1349230317,1452906416
wpwebsite,0,4,0.0,0,1,,1337345189,1452903018
wpyven1g,0,1,0.0,1,0,,1361950642,1452910324
wpyz,0,2,0.0,0,0,,1438616407,1453171269
