ID,Karma,About,Created,Updated
LIJI,3,,1438886607,1441064756
LIL,2,,1290208261,
LINGsCARS,17,,1266953910,
LINKIWI,5,,1454720985,1455024983
LIPIKA,1,,1443594364,1443594396
LISPmasta,-11,,1419669734,1419723892
LInuxFedora,-6,,1287287079,
LiApp,1,,1311430284,
LiDmX,1,,1369826180,
Li_spallation,2,"I am an astronomer.",1416215005,1416590326
Lialice,10,,1441364598,1441593612
LiamAnderson,3,,1265905510,
LiamBest,2,,1270121763,
LiamBoogar,254,"Editor @ The Rude Baguette",1349162635,1452587935
LiamMcCalloway,110,,1340124175,1416021249
LiamMcCallum,1,,1359443009,
LiamPfeiffer,4,,1322668109,
LiamSymonds,2,,1303077115,
LianeLuini,1,,1317992684,
LibbooChris,-1,,1283345620,
Libbum,3,,1409560504,1441688373
Libermentix,5,,1423672644,1445332620
Libertatea,35203,,1352069359,1452763596
Libertexan,-1,,1448409438,1448414191
Liberty4me,1,,1307451069,
Liblor,7,,1422044489,1434445634
Librarian,7,,1273360654,
LibrarianWPR,1,,1406937788,
LibrlSurfr4War,-1,,1445515275,1445520959
Licenser,52,,1290053922,1450300939
Lich,3,,1421038550,1424010721
Lichine,34,"GitHub: https://github.com/AndersSchmidtHansen\nBlog : http://www.andersschmidt.com/",1372593204,1414959236
Licuy3196,1,,1333355310,
Lidador,15,,1394510983,1431050095
Liddell,5,,1335233928,
Lieke22,1,,1427281587,1450897674
Liesmith,137,,1398862315,
LifeAfterCubes,140,"My Startup: http://www.bentonow.com\nMy Blog: http://www.LifeAfterCubes.com",1278421374,1447868089
LifeGoesOn,5,,1266428412,
LifeIsMessy,1,,1382624541,
LifeIvy,1,,1365135669,
LifeOfSandy,2,,1326218355,
LifeQuestioner,62,,1445002575,1451145362
LifeSaver,0,,1329598489,
LifeStreet,1,"Representing LifeStreet Media",1375981153,
Lifebot,25,,1377032171,
Lifescape,56,"[ my public key: https://keybase.io/akenn; my proof: https://keybase.io/akenn/sigs/9NXS6JKc7rzBwHlNJLf6uZ7THImmNXjC4_vaa6HP47Q ]",1349512351,1429211344
Lifesnoozer,2,,1332919313,
Lifevise,1,,1440596819,1440597392
Liger,3,,1377952133,
LiggityLew,3,,1302898335,
Light,8,developer,1330516765,1443089941
