ID,Karma,About,Created,Updated
LAEEQ1992,1,,1329635628,
LAFIAGI,1,Dukturuljafa,1388641985,
LALLI,4,Boom,1355411362,
LALawyer,1,,1388725057,
LAMBDA_DEST,1,,1402487829,
LAMPEY,1,,1408415962,
LAMUERTE,1,,1328500762,
LAMike,152,,1357091740,1451924089
LANCEHopton,1,,1319434244,
LANCEPermenter,1,,1319043349,
LANCESwigart,1,,1319461237,
LANDOCAY,1,,1321894691,
LANYC,139,,1282745744,
LASR,15,,1420839895,1452015966
LATIFA,1,,1378906939,
LAW516,1,,1288279371,
LAXF40,-2,,1380552819,
LAZM,2,,1373474905,
LA_Banker,2,,1414543201,1414544592
LA_F,3,,1213796485,
LA_livin112,0,,1385139313,
LaAlmeriense,1,,1322746536,
LaBellaDonna,1,"La Bella Donna is a revolutionary, pioneering concept in cosmetics: Minerals that behave like makeup. It is a complete collection of mineral-based formulas that are actually healthy for the skin. Not all minerals are created equal. La Bella Donna's minerals contain only pure minerals from rock that give benefits to the skin that you cannot get from any other products.",1328178418,
LaCroixDesign,1,"Designer & Founder of LaCroix Design Co., a web design, product design and development studio that excels in helping businesses better connect with their audience.",1358795480,1423856291
LaDaDa,2,"Ladada is a curated search engine for fashion",1381536164,
LaDaniels,3,,1354129653,
LaEntrevista,1,,1326370250,
LaFolle,6,"Computer Programmer.\nContact me at: fghjklp@gmail.com",1375889319,1447820625
LaGrange,1195,,1264516900,1427004077
LaMarseillaise,1,,1410916356,1454885448
LaMiradaBob,2,,1211908166,
LaPingvino,270,"Contact information at http://joop.kiefte.eu/<p>http://www.hackernewsers.com/users/LaPingvino.html",1261737165,1449120131
LaPongo,1,,1426657144,1426657167
LaPrometheus,8,,1411143952,1423846216
LaRakel,83,"Eats worms.",1337068453,1423237377
LaRevedere,1,,1441550882,1441550919
LaSEctOc,7,,1420461958,1420466813
LaSombra,2098,,1270726536,1452435648
LaTeXTemplates,3,,1360911540,1418041814
LaTtEX,2,,1209467521,
La_Hammelmann,1,,1433265071,1447082675
LaaT,33,,1330614327,
Laaw,246,,1438820251,1452841632
Lab01,1,"I&#x27;m a web developer from the Netherlands, working part-time at my own company: www.lab01.nl. We recently launched this: www.sitebox.io",1383314427,
LabSlice,47,"Owner of a cloud based startup: http://LabSlice.com<p>LabSlice allows you to create demos, evaluations and training environments that are stored in the cloud and can be easily shared. Deploy either thick or thin client applications that your customers can load, tweak and play with in just a matter of minutes.",1284834046,
LabThug,6,,1189477459,
Labdanum,1,,1405617836,
Labelle,1,,1263749172,
Labo333,1,,1450010055,1452086958
LaboSP,1,"Belgian lab producing natural remedies",1372623855,
Labrynth2014,1,,1404246713,
Labyrinth,24,,1433249488,1443104571
Lachie,1,,1372681299,
LachlanArthur,112,,1317820588,
Lacju,1,,1402091698,
LacodaHiring,1,,1443722081,1443814157
Lacraia,2,,1354815077,
Lacryma,1,,1325693796,
LadLangley,1,"Loves to travel and eat alot.",1312897718,
Ladarius11,2,,1217046778,
Ladeeda,1,,1392524397,
Ladril,1,,1220641906,
LadyCJ,1,,1315972525,
LadyEvidence,1,,1401775593,
LadyM,1,,1315653773,
LadyMartel,59,Hi!,1371575892,1416331909
LadyMel,2,,1343878365,
LadyTeira,6,,1328838287,
LadyZephyr,1,,1341712248,
Laeeth,2,,1444932051,1445460812
Lafcadio,10,,1427812597,1432882973
Laffs,1,,1387993390,1417582857
Laforet,208,,1427668984,1452589315
Lagged2Death,1994,,1188182968,1449078576
LaggedOut,1,,1310245003,
Lahtnesor,1,,1256685509,
Lai0chee,44,,1406813560,1420363803
LaiZZZ,1,,1409745290,1434360911
LaikaF,74,,1380729754,
LainEiffel,1,,1326288771,
Lairdkeir,1,,1310629497,
LakatosI,6,,1308261340,
LakeShoreDrive1,1,,1437387125,1437484421
Lake_07,1,,1340811044,
Lakerjuck66,0,,1364777565,
Lakisha14,1,,1364577255,
Lakshmanam,1,,1353487577,
Laksy,1,,1368735931,
Lalabadie,18,,1347982914,1436239749
Lalakh,4,,1338977194,
Lalit_Sarna,2,,1424985792,1428720118
Lally,3,,1216507528,
Laloeka,2,,1355700881,
LamaOfRuin,152,,1345059534,1452709645
Lamak,1,,1333994377,
LamarD,1,,1307587910,
Lamba,0,"Technology Generalist. http://inventica.com",1417462068,1417463253
Lambda11,3,,1366395883,1420824189
LambdaAlmighty,1,,1385217265,
LambdaBoy,8,,1370018720,
LambdaDriver,9,,1358819614,
Lambda_x,1,,1433881477,1433882122
Lambdanaut,674,"Logical, opinionated, sideburned hacker living a nomadic life. Loves to program in functional languages(Haskell). Always open to listening to any prospective job offers<p><pre><code>    http://lambdanaut.com\n    http://github.com/lambdanaut\n    https://twitter.com/Lambdanaut</code></pre>",1305244485,1452182968
Lambent_Cactus,159,"LC lives and works in Chicago",1301928937,1451785661
LambergaR,-3,,1322510864,
LamboJ,1,,1360379676,1427160452
Laments,41,,1300795437,
Lamhoiming,1,,1282320783,
Lamigirl,2,,1345795874,
Lamlon,2,,1374044261,
Lammy,119,,1217444679,1449279240
LammyL,29,,1310933668,1438658980
LampCarpet,2,,1376294909,
Lamperouge,-2,,1251184970,
Lamtard,1,,1314705040,
Lamza,-4,,1394011223,1427723064
Lan,16,,1288675610,1452099996
LanaLang,1,,1266873342,
Lanari,3,,1450819334,1452620432
Lanark,1,,1293795637,
LanarkshireIT,15,,1242862792,
LancasterKate,1,,1379441246,
LanceAwong,1,,1324908435,
LanceH,688,,1366118347,1452286259
LanceHaig,1,,1319202800,
LanceHaynie,7,,1429137076,1432067345
LanceJ,11,,1284235222,
LanceJones,261,"Co-founder of Copy Hackers and Page99Test.com. For my day job, I lead the optimization consulting division for Adobe.",1283980667,1452188389
LanceLuker30,1,,1310063223,
LanceMckinnie,1,,1329823161,
Lancelot_,5,,1386004785,
Lancemeeres21,1,,1317869479,
Lancer383,-3,,1261156307,
LancerDragoon,1,,1256332876,
LancerSykera,92,,1315051814,1444708406
Lancey,203,,1418044647,1444943824
Landar,2,,1317824114,
LanderApp,2,,1334778180,
LandoCalrissian,1052,,1325716518,1450816691
LandofDerp,-4,,1308154747,
LandonAB,10,,1392832729,1417411478
LandonSchropp,1,"I&#x27;m a developer, designer and entrepreneur based in Seattle.",1361773225,
Landonious,1,,1384733368,
LaneRendell,7,,1415650835,1436903927
Lanedo,5,,1375234892,1432657663
Laneeb,1,,1405356658,
Laner,1,,1336718539,
LangOver,1,,1262552676,
LanganJohan,1,,1416838425,1416838993
LangdonAlder,10,,1446229574,1446505960
Langley,4,,1392744128,1434123519
LaniAR,0,"http://twitter.com/LaniAR. nothing special, just trying to cram my brain as full as i can.",1345524031,
LankyDataGeek,2,,1435767223,1446608435
Lannister,1,,1430250231,1430250241
Lannister1980,1,,1404846738,
Lanoteu,2,,1425592626,1428603761
Lansana,5,,1440268691,1440342413
Lanz,1,,1351744599,1430508652
Lanzaa,44,"If you want to email me I have a gmail account with the same username as my HN username.",1272239127,1452562595
LaoLong,1,,1450801528,1450801551
Laoisa,1,,1352922707,
Lapbunny,3,,1382986490,
Laplace0096,0,,1430274437,1430325827
Lappleapple,1,,1371583049,
LappleatZalando,2,,1426952001,1426962908
Lappleism,2,,1448994507,1448995633
Lapppple,1,,1378854390,
Lapppppple,6,,1379548806,
Lapsa,37,,1314727151,1452824489
LaptopTG,1,,1384364547,
Laptophacker95,1,,1342365958,
LaraVincent,1,,1362124809,
Lara_c,1,,1424765161,1435066931
Laramie,1,,1275775536,
Laremere,407,,1335997263,1435538321
LargeCompanies,150,,1418078925,1452679947
LargeWu,1082,,1238027410,1449074037
LargoLasskhyfv,3,,1381371396,1432743793
LarinBit,1,,1389359934,
Larion,0,,1363784055,
LarissaR,1,,1426345794,1426346318
Larrabee,1,,1429738126,1429738442
Larrikin,106,,1364808862,1452820115
Larry2444,1,,1438031331,1438031342
Larry42,3,,1261923956,
LarryA,35,,1300945519,
LarryChiang,0,,1300904655,1449100426
LarryCurlyMoe,2,,1348117976,
LarryDavid99,1,,1327158161,
LarryKleist,29,,1372258677,
LarryKulins,1,,1371410093,
LarryLarryLarry,1,,1367443575,1422405806
LarryMade,64,,1317337446,
LarryMade2,165,"Long time computer guy, renaissance programmer, does a lot of interesting stuff - http://www.portcommodore.com http://www.larrymade.com http://www.doplaces.com (and other diversions in the real world.)",1361213787,1452828994
LarryPower9,1,,1337013692,
LarryRoth,1,,1273588441,
LarrySDonald,80,,1271602046,
LarryV,10,"I work at an outsourced IT Department service - <a href=""http://sinu.com"" rel=""nofollow"">http://sinu.com</a>",1216585774,
Larrydfb,2,,1416171784,1416237042
Larryone,1,,1449775487,1449775643
LarsGh,1,,1367835084,
LarsH,2,,1305399134,
