ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
5193789,comment,5192990,5192990,3,0,dschiptsov,,,"What is the point of having this ""mini-language""?<p>What would happen to purity if I hit ^D?)",1360439990
5193788,comment,5192749,5193599,3,0,sneak,,,"Sometimes, when faced with a terrible set of game theory circumstances, the only winning move is not to play.",1360439967
5193787,comment,5193550,5193746,3,0,eduardordm,,,"(I was just kidding/being sarcastic, I hope you are too, Kirsty is great, never thought of her as a 'doombringer')",1360439958
5193786,comment,5192990,5192990,4,0,ibotty,,,"see <a href=""https://news.ycombinator.com/item?id=5193368"" rel=""nofollow"">https://news.ycombinator.com/item?id=5193368</a> for another submission.",1360439939
5193785,comment,5193368,5193368,5,0,ibotty,,,"see <a href=""https://news.ycombinator.com/item?id=5192990"" rel=""nofollow"">https://news.ycombinator.com/item?id=5192990</a> for a different submission.",1360439916
5193784,comment,5193506,5193508,2,0,guns,,,"If you feel uncomfortable about this trust decision made for you by OS 
X, I would suggest taking a peek at the entire set of trusted root 
certificates in /System/Library/Keychains/ (note that Keychain Viewer 
hides one of them from view by default, so run:<p><pre><code>    open /System/Library/Keychains/*
</code></pre>
from a shell).<p>I don't run OS X anymore, but I was not happy with what I saw at the time.",1360439885
5193783,comment,5193506,5193708,1,0,ivanr,,,"My guess is it that, with this service, GlobalSign will create a sub-CA, but retain full control of it (i.e., own the key), issuing all the certificate themselves. Because of that they will be able to ensure that the customer owns all the hostnames.",1360439883
5193782,comment,5182355,5189226,1,0,alter8,,,"I'm surprised there isn't any answer to this, after seeing the heavy (and undeserved) criticism to Dustin Curtis for his post, The Best: <a href=""http://news.ycombinator.com/item?id=4755470"" rel=""nofollow"">http://news.ycombinator.com/item?id=4755470</a>",1360439856
5193781,comment,5193550,5193550,6,0,rdl,,,"Kirsty is amazing.  I was surprised to learn (when she became a partner) that she wasn't always a partner.",1360439854
5193780,comment,5193506,5193506,5,0,tlrobinson,,,"This seems like the fastest way to become untrusted by every browser.",1360439851
