ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
SQBR,,2,0.0,1,3,,1427917358,1427974388
SQL2219,,270,0.0,151,128,,1426375531,1452685912
SQLRockstar,0,89,0.0,37,11,,1276880030,1452889377
SQLSage,,1,0.0,1,3,,1442590516,1442605487
SQLite,,274,0.0,0,21,,1350405688,1451839469
SQQZY,0,1,0.0,0,2,,1377722597,1452915890
SQueek,0,2,0.0,0,2,,1273137108,1452889309
SqMafia,0,69,0.0,1,24,,1277271285,1452889377
Squab,,1,0.0,0,2,,1392651702,1450207814
Squale,0,1,0.0,0,0,,1427927107,1453167728
Squallco,,1,0.0,0,3,,1395148938,1450207814
Squanto,0,1,0.0,1,2,,1339791102,1452904047
SquareGain,0,1,0.0,2,1,,1353806287,1452907543
SquareLaw,,57,0.0,34,0,,1361816299,1450207814
SquareOne,0,73,0.0,2,2,,1304522026,1452893598
SquareWave,0,-1,0.0,0,6,,1347145520,1452905931
SquareWheel,,1505,2.31818,4,615,,1320792744,1452556922
Squarel,,296,0.0,0,139,,1390983938,1450207814
Squarex,,29,0.0,0,7,"[ my public key: https://keybase.io/suchomeljan; my proof: https://keybase.io/suchomeljan/sigs/hyp0KzOT7QwF3ciLoK49hRyLO8in3yv8GehOmHDj8-4 ]",1391196744,1450207814
Squazic,0,-7,0.0,0,4,,1326659895,1452903911
Squeezed,0,1,0.0,0,1,,1408211503,1452929255
Squib,0,2,0.0,0,1,,1274907718,1452889278
SquidLord,,20,0.0,0,14,,1258779915,1450207814
SquidMagnet,,45,0.0,1,16,,1322600626,1450207814
Squid_Tamer,,7,0.0,0,1,,1393473242,1450207814
Squidthistle,0,3,0.0,0,0,,1423680278,1453167979
Squir-Rel,0,1,0.0,0,0,,1440315146,1453171779
SquirrelOnFire,0,0,0.0,0,0,,1444343225,1453173835
Squirrely,0,1,0.0,1,0,,1363181774,1452910766
Squonk42,,13,0.0,1,7,,1362834333,1450207814
sq1020,,25,0.0,2,19,,1360687085,1450207814
sq2,0,1,0.0,0,0,code,1403140413,1453171450
sq_hatson,0,1,0.0,0,1,,1367880759,1452912188
sqardius,0,16,1.0,14,19,"Nothing special for now",1330891837,1452900708
sqba,0,22,0.0,7,6,,1246190043,1452887978
sqd,,1,0.0,0,1,,1415196580,1450207814
sqeaky,0,94,0.0,0,0,,1430152765,1453168510
sqeezy,,21,0.0,0,1,,1419419994,1450267840
sqg,0,3,0.0,2,1,"Purveyor of finely crafted digital goods and dangerous ideas.",1363385068,1452911650
sqiddster,0,2,0.0,0,1,,1331205149,1452900506
sqim65,0,1,0.0,1,0,,1400663818,1452925251
sqin,0,1,0.0,0,1,,1389305375,1452919946
sql2,0,-4,0.0,0,0,,1432146514,1453169307
sqlacid,0,6,0.0,0,0,,1437778049,1453171024
sqlatoms,0,2,0.0,8,0,,1300919445,1452893181
sqlburn,,3,0.0,0,8,,1417185899,1450267840
sqlcook,0,6,0.0,0,0,,1427146760,1453167442
sqldb,0,3,0.0,1,0,,1383497402,1452917933
sqldba,0,210,0.0,0,0,,1428896589,1453168096
sqlhacker,0,1,0.0,0,0,,1258911464,1452888609
sqljon,0,1,0.0,1,0,,1404911935,1452926952
sqlmasta,0,1,0.0,1,0,,1347986374,1452906181
sqlserver,0,2,0.0,4,0,,1384099398,1452918382
sqlservian,,3,0.0,1,3,,1267928491,1450207814
sqlview,0,1,0.0,1,0,,1302162942,1452893232
sqlwiz,0,1,0.0,0,1,,1326449444,1452899469
sqm,,2,0.0,1,0,,1414943182,1450207814
sqnguyen,,898,0.0,1,8,,1332794611,1450207814
sqnz,0,3,0.0,0,2,,1235261659,1452887175
sqoox,0,1,0.0,0,0,,1440874351,1453172033
sqpodbs,0,1,0.0,0,0,,1447878544,1453174218
sqqqrly,0,15,0.0,1,16,,1340932837,1452907905
sqren,,95,0.0,22,16,"Innovative minds + technology = fun<p>GitHub: http://github.com/sqren\nTwitter: http://twitter.com/sqrendk\nGmail: sorenlouv",1352114671,1450394975
sqres,0,1,0.0,3,0,,1379607483,1452916579
sqrlrgwright,0,10,0.0,0,2,,1395361635,1452922399
sqrt,,27,0.0,2,7,,1322555325,1450207814
sqrt17,,717,2.22727,2,303,,1271012051,1450207814
sqrt2,,123,0.0,0,11,"Physicist. Open-source bug fixer.",1301688223,1450207814
sqrt28,,3,0.0,0,3,,1374518117,1450207814
sqrt_minus_1,0,1,0.0,0,0,,1436376462,1453170595
sqrtnlogn,0,47,0.0,8,1,,1345340323,1452905352
sqs,,1092,1.79545,38,192,"Creator of Sourcegraph, code search for the modern programmer.<p>https://sourcegraph.com<p>email is qslack123@qslack456.com remove 123 and 456",1176958102,1452868003
squadhelp,0,1,0.0,1,0,,1307079890,1452894106
squadron,0,27,1.0,0,30,,1330936085,1452900562
squale96,0,1,0.0,1,0,,1317415642,1452897283
squalidvAve659,0,1,0.0,1,0,,1342135753,1452904493
squallstar,,1,0.0,2,1,,1393416347,1450207814
squamigera,0,-4,0.0,0,2,,1305817102,1452893808
squamos,,19,0.0,0,3,,1341529677,1450207814
squancho,0,1,0.0,1,0,,1382293167,1452917520
squanderingtime,0,184,0.0,2,11,"I blog at chrischandler.name and I'm one of the guys at Flatterline. @squanderingtime",1284159032,1452889947
squank,0,-1,0.0,0,2,,1377265549,1452915703
squar1sm,,13,0.0,1,14,squarism.com,1383667824,1450207814
squar3h3ad,0,3,0.0,0,1,,1293776392,1452891993
square1,,3,0.0,0,7,,1393279498,1450207814
squarebum,0,1,0.0,0,1,,1395550652,1452922429
squarecat,0,131,2.0,3,114,"Please delete this account. Hacker News has become a self-masturbitory echo chamber. Tech Crunch and HN should stop pretending they're not into each other and just get it on already.",1322781301,1452898908
squarechan,0,6,0.0,1,1,"Squarechan is an experimental social site that fuses 4chan with Foursquare.",1293307108,1452891993
squarecog,,69,2.09091,6,36,,1250143583,1452714412
squared9,,22,0.0,0,9,www.animatron.com,1394216743,1450207814
squaredeye,,2,0.0,0,2,,1316899842,1450207814
squaredge,0,1,0.0,0,1,,1302403065,1452893290
squarefrog,0,1,0.0,1,0,,1357949996,1452908746
squarelegs,0,86,0.0,1,1,,1354279528,1452907626
squarelover,0,3,0.0,0,0,,1172279455,1172279455
squarem,0,139,0.0,0,0,,1446315067,1453173439
squaremobius,0,4,0.0,0,0,,1414509317,1453165686
squareone_mail,0,1,0.0,2,0,,1349745712,1452907177
squareoneapp,0,2,0.0,1,0,,1341595651,1452904354
squarepeg,0,193,0.0,5,9,ahmed.msgs@gmail,1286634882,1452890159
squarepirate,0,2,0.0,0,0,,1447665716,1453173961
squarepuzzle,,1,0.0,1,0,,1413913681,1450207814
squarerfish,,1,0.0,0,2,,1356623595,1450207814
squarespace,0,1,0.0,0,2,,1391097126,1452920817
squarethree,0,1,0.0,0,0,,1429001838,1453168137
squareweave,0,1,0.0,0,1,,1339722333,1452903523
squarexs,0,2,0.0,1,0,,1337998877,1452903164
squaric,0,1,0.0,1,0,,1330928116,1452900451
squarism,0,2,0.0,0,1,,1315757083,1452896490
squark42,0,1,0.0,1,0,,1304875192,1452893643
squashed,0,2,0.0,0,0,,1250729602,1452888284
squasher,0,33,0.0,3,25,,1294184963,1452892042
squashy,0,1,0.0,0,0,,1424857506,1453169697
squat,0,7,0.0,0,0,,1447929753,1453174022
squatter,0,1,0.0,0,1,,1313692040,1452895978
squeak,0,8,0.0,0,0,,1353082216,1453171515
squeaki,0,1,0.0,0,1,,1298983422,1452892569
squeaks,0,1,0.0,0,0,,1448379834,1453174121
squeaky,0,2,0.0,0,1,,1375910456,1452915404
squeaky-clean,,634,2.70455,1,246,"Software developer in South FL, USA.",1398204894,1452778241
squeakyhinge,0,1,0.0,0,1,,1388785408,1452919754
squeakynick,,740,1.81818,59,70,"Rocket Scientist, Data Miner, Engineer, Blogger, SQL monkey, Gamer, Privacy professional (and VB6 programmer), #TEDx Speaker. Data Scientist @facebook<p>I write the DataGenetics blog. http://www.datagenetics.com/blog.html",1332127435,1452871637
squeakywheel,,5,0.0,5,3,,1377286030,1450207814
squealingrat,0,18,0.0,5,19,squealingrat.org,1307919747,1452894279
squee,0,1,0.0,0,1,,1270811671,1452889111
squeebie,,2,0.0,1,0,,1343691464,1450207814
squeed,,663,3.72093,11,55,"Feel free to hit me up via office hours at\nhttp://hnofficehours.com/profile/squeed/<p>irc.freenode.net yesac",1296776666,1450207814
squeee,0,25,0.0,0,11,,1316460477,1452898269
squeege,,2,0.0,5,0,,1404770187,1450207814
squeeky,0,9,0.0,5,3,,1364131165,1452911456
squeekysqueel,0,1,0.0,0,2,,1311263302,1452895170
squeeze,0,13,0.0,0,0,,1308281660,1453166129
squeeze1,0,1,0.0,2,0,,1361604208,1452910104
squeezemylime,0,1,0.0,0,1,"Fuck you pay me",1372177548,1452914114
squeezeuser,0,1,0.0,0,1,,1296970350,1452892263
squeeziemoore,0,2,0.0,0,1,,1231586639,1452886955
squeezingswirls,,36,0.0,1,7,,1296955400,1450207814
squegles,,15,0.0,1,4,,1393699352,1450207814
squelch,0,13,0.0,0,1,"front-end designerer at justin.tv",1195594359,1452886608
squeral,0,1,0.0,0,0,"Interested in Python, Django, JavaScript, TypeScript, Go and other nerdy stuff.",1416486561,1453165674
squerchDotCom,0,5,0.0,4,1,,1290107203,1452892069
squid,0,2,0.0,0,1,,1221414529,1452903081
squid3,0,1,0.0,0,0,,1438986937,1453173985
squid_ca,,60,2.21739,10,30,,1274463057,1452873175
squidarth,,2,0.0,1,0,,1368135697,1450207814
squidbidness,0,25,0.0,0,0,,1429221873,1453169078
squidbot,,235,4.15909,0,67,,1237498302,1450207814
squidcactus28,,1,0.0,1,3,,1415907368,1450207814
squiddle,,1,0.0,1,1,,1278181506,1450207814
squiddy,0,1,0.0,0,1,,1321866936,1452902681
squidfood,,487,4.81818,0,104,,1319755362,1451329095
squidi,,239,3.7381,5,81,,1342451729,1450207814
squidlle,0,1,0.0,0,0,,1426852749,1453167359
squidlogic,0,183,0.0,0,0,,1427768493,1453173376
squidly,0,1,0.0,1,0,,1383526048,1452917933
squidman,0,1,0.0,0,1,,1205707480,1205707480
squidmccactus,0,1,0.0,0,7,,1409229299,1452929997
squidnuts,0,1,0.0,0,1,,1328940147,1452899953
squidpie,,11,0.0,1,4,,1338519977,1450207814
squids,,26,0.0,0,13,,1405943254,1450207814
squidsoup,,1096,2.68182,10,268,"I'm Bayard Randel, a developer in Dunedin, New Zealand.<p>http://hackernewsers.com/users/squidsoup.html\nhttp://blog.nocturne.net.nz<p>I'm primarily interested in health informatics (HIT), clojure and javascript.",1260184113,1450207814
squidsquidsquid,0,1,0.0,0,1,,1338597457,1452903333
squidstampede,0,1,0.0,0,2,,1343848998,1452904985
squidy21,0,1,0.0,2,0,,1316773403,1452896994
squiggle,0,1,0.0,1,0,,1292286797,1452891887
squiggly101,0,1,0.0,1,24,,1325049894,1452899157
squiggs,0,5,0.0,4,1,,1310385009,1452895004
squiggy,0,1,0.0,0,0,,1256132353,1452888439
squiggy22,,863,1.18182,111,46,"Currently Building https://www.getdeckchair.com",1265278532,1452590386
squigs25,,518,3.06818,32,110,"Philosophical about data and business.<p>I&#x27;m currently a data scientist with a degree in mechanical and aerospace engineering.",1386949369,1451158121
squiguy7,,100,0.0,7,82,"http://garrettsquire.com<p>[ my public key: https://keybase.io/gsquire; my proof: https://keybase.io/gsquire/sigs/df7UNH_FyGzmNtNMwU2uSnB1YXMaXCv658KNlia7V9A ]",1403802661,1452880578
squiid,0,2,0.0,0,1,,1308094501,1452902611
squiidz,,55,0.0,5,4,,1416698151,1450207814
squilfall,0,1,0.0,0,1,,1311802942,1452895373
squillful,,9,0.0,2,2,,1367190675,1450217894
squilliam,0,4,0.0,0,0,,1449675306,1453174436
squimmy,0,1,0.0,0,1,,1402550166,1452925315
squinn,0,1,0.0,0,1,,1300295614,1452892737
squinn2,,24,0.0,0,3,,1309415603,1450207814
squints,,4,0.0,1,7,@spencerrwise,1401990638,1450207814
squintychino,0,52,1.83333333333333,5,42,,1386393384,1452919341
squiralte,0,2,0.0,0,0,,1441042159,1453171973
squire12,0,1,0.0,2,1,,1330557470,1452906901
squire9,0,1,0.0,0,0,,1437408384,1453170898
squirejons,0,8,0.0,1,39,"google my blog &quot;radicalamericancentrist.blogspot&quot;...if you have the balls to read something outside the mainstream",1382268059,1452917520
squires,,16,0.0,0,10,,1329847319,1450207814
squiros,0,3,0.0,0,0,,1423596047,1453165983
squirrel,,315,1.90909,8,137,"Director of Squirrel Squared, where I fix software development teams that aren&#x27;t working at their best - delivering poorly or not at all, lacking leadership, or struggling to recruit. It typically takes me three to nine months to address these issues and get the team on track to deliver on company goals. By the time I finish, I&#x27;ve recruited or trained a high-performing tech leader and a skilled team that&#x27;s ready to keep delivering. More at http://douglassquirrel.com . Currently engaged several days a week with two companies, Arachnys and Geckoboard.",1201963528,1451724595
squirrel1,0,1,0.0,1,0,,1360686835,1452909763
squirrel1024,0,1,0.0,0,1,,1317507044,1452897283
squirrelbait,0,3,0.0,0,1,,1259876380,1452892402
squirrellyj,0,1,0.0,0,1,,1226375421,1452886646
squirrels,0,6,0.0,0,1,,1329161547,1452900033
squirrelsort,0,4,0.0,0,0,,1423216922,1453165879
squirrelsrfun,0,3,0.0,0,0,,1447707948,1453173972
squirrelsy,0,1,0.0,0,0,,1440013312,1453171693
squirrelthetire,0,1,0.0,0,1,,1408574290,1452929584
squirtle,0,1,0.0,1,0,,1365470528,1452911650
squish101,0,7,0.0,0,4,,1319160036,1452897883
squishi,0,22,0.0,15,2,,1300010682,1452893181
