ID,Karma,About,Created,Updated
SP2020,1,,1307979342,1452894279
SPBesui,1,,1396501919,1413679555
SPCorwin,3,"Principal and Chief Strategy Officer at Capito Life Technologies, Inc.",1313454354,1452895902
SPD-13,6,,1408980382,1437051000
SPOTINT,-12,,1297817767,1452892402
SPSteinbeck,12,,1362338467,1425515790
SPYBOT,65,"News Bit Messenger",1375132052,1452915179
SPascareli,1,,1429535668,1429535725
SPimpernel,1,,1431890446,1431890467
SPlyer,1,,1297702783,1452647705
Sp33d,2,,1380307340,1452916907
SpaCapsule,1,,1257783970,1452888474
SpaKito,2,,1445868817,1453173325
Spa_Consultant,1,,1271335692,1452889111
SpaceAcer,-25,,1302297388,1452893290
SpaceCadetJones,32,,1438718043,1453171305
SpaceCartaz,1,,1337028321,1450207814
SpaceDragon,-1,"I can't escape the flow",1334632806,1452902073
SpaceHobo,12,,1285765581,1452890159
SpaceInvader,1440,,1407491464,1452593477
SpaceJudas,1,,1390494972,1452920472
SpaceManNabs,47,,1406653971,1451684008
SpaceRaccoon,46,"male\nstudent\n18\nsexy",1388339732,1450207814
SpaceTacos,2,,1416166291,1450207814
Spacegeek,3,,1348585672,1452906276
Spacelab,1,,1211922792,1211922792
SpacemanSpiff,370,,1260136784,1452455139
SpacialSense,11,,1383671674,1450207814
Spadow,1,,1411478450,1450207814
SpaffTwats,1,,1358871841,1452909044
SpaghettiCat,47,,1439304696,1453172112
Spakman,1064,,1233830675,1450207814
Spaldi,1,,1302956932,1452893372
SpamapS,4,,1333498050,1452901360
SpanishArch1,2,,1453031902,1453175435
Spanky2000,1,,1450451627,1453174652
SparK-Cruz,1,Dev,1373977856,1452914804
Spare_account,5,,1446722196,1453173569
Spark23,47,,1259673114,1452888852
Sparkatus,3,,1326711200,1452899505
Sparkky,4,,1380036155,1452920110
Sparkle,1,,1383137215,1450207814
Sparklin,155,,1288820480,1452890606
SparklingCotton,8,,1397474709,1450207814
SparksZilla,661,"Co-founder & COO at Mattermark.",1283196207,1450207814
SparkyMcUnicorn,3,,1444827899,1453173045
SparkyRobinson,10,"Twitter @SparkyRobinson\nFounder @ExperienceClass www.class.travel",1424309402,1453167454
Sparky_twoshoes,2,,1386126691,1452919207
Sparq,1,,1302555269,1450207814
Sparragus,7,,1280258634,1452889908
SparringMind,3,,1307380896,1452894165
SparrowOS,1,,1348900820,1452906326
Sparta,1,,1307025063,1452894106
Spartan,1,,1255312456,1452888407
SpartanJ,11,,1271441506,1450207814
Sparverius,4,,1377629619,1452915806
Spas,2,,1334425300,1452904586
SpashVandahue,0,,1349140889,1452906416
SpatialNote,1,,1423522029,1453166289
Spawn148,1,,1347899974,1452906134
Spaztazim,1,,1404089156,1450207814
Spazze,9,,1355677512,1452908182
SpeaKeasYSKY,1,,1371240592,1452913702
SpeakMouthWords,49,"A Reading Cybernetics postgraduate. Interested in futurism, libertarianism, and the rights of artificial sentient beings.<p>twitter.com/SpeakMouthWords",1335441978,1450207814
Speakeasys,2,,1427473896,1453167558
SpeakingPal,1,,1329728447,1452900162
SpearHead,1,,1314431930,1452896231
Spearchucker,2002,"Contact me at michael at dynamicsyntax dot co dot uk.",1317832407,1452145837
Specchio,1,,1431707850,1453169164
Spechal,-6,,1283042843,1452889908
SpecialAccount,1,,1410928290,1452931388
SpecialDegree,1,,1316429550,1452896759
Speckled,1,,1413999178,1450207814
SpeckledJim1917,7,,1418242539,1450267840
Specro,1,,1447146874,1453173670
Specstacular,123,,1253167928,1452888344
Spectral,9,,1353069271,1452562820
SpectralShards,1,,1343345513,1452905024
SpeechEpitome,4,,1280365999,1452889673
Speedener,1,,1432121217,1453174549
SpeedyWizard,11,,1344841688,1450207814
Speilgame,3,,1381080786,1452917095
Spellman,68,,1326323792,1450303624
Spen_CR,1,,1333663686,1453175200
SpenceAiello,1,,1333329360,1452902486
SpencerAiello,3,,1337895478,1450207814
SpencerCooley,4,,1300443216,1452892737
SpencerDavis,14,,1225312933,1450207814
Spenceroy,1,"Spenceroy is an iPhone application developer in reputed iPhone app development company.<p>iPhone Apps Developers: \nhttp://www.tatvasoft.com/software-development-technology/iphone-developer.asp",1332134189,1452900855
Spencersmi,1,,1435898945,1453170460
SpendBig,6,"Spend big, on time.",1431880319,1453169200
Spendar89,347,"Software Consultant. Javascript, Ruby, and Clojure.<p>Email: jakesendar@gmail.com",1344979483,1451803420
Spendermon,2,"Developer at www.spendermon.com where expense tracking is easy.",1355237902,1452908012
Spenman,1,,1332972119,1452901145
Spenny,1,,1316657473,1452897529
SpennyEnny,4,,1287458245,1452891444
SpenserJ,15,,1359420544,1452912241
SpetsnazShovel,1,,1300768102,1452892847
Sphax,73,"https://vrischmann.me - https://batch.com",1416942466,1450267840
Sphere,1,,1341982521,1452904424
Spherical,7,,1354492649,1452907680
SphericalEarth,1,,1448273182,1453174095
Spherius,1,,1372438694,1452914259
SphinxKnight,21,,1355486265,1450207814
Spic,4,,1243112354,1452887978
SpicyTechTips,1,"Spicing Up Your Tech Knowledge",1377758250,1452915890
Spider,2,,1322499500,1452898583
SpiderRide,5,"Student, Programmer by Passion & Entrepreneur by Choice, Web Developer",1365920867,1452912621
SpiderX,60,,1328649288,1452900162
Spidler,173,,1336854464,1450303437
Spidy88,10,,1380244008,1453168390
Spielmann,2,,1367253573,1452912002
Spielo,9,,1368797117,1452912589
Spien,35,,1343231461,1450277909
Spig,3,,1332534135,1450207814
Spike,5,,1246649839,1452888025
SpikeDad,42,,1326995304,1450207814
SpikeGronim,770,"I&#x27;m a programmer living in Brooklyn.",1280018685,1450207814
SpikeMeister,10,,1332072802,1450207814
SpikeSpiegle,1,,1363648323,1452910955
SpikeX,24,,1317394638,1452899203
SpikedCola,96,,1345207403,1452476497
Spikefu,45,"freelance software developer in the Pacific North West",1260508220,1450207814
Spin_Me,1,,1297347101,1452892334
Spinaldash,1,,1430861361,1453170380
Spindoctorblue,1,,1311637893,1452895305
Spines11,223,www.listry.com,1297533277,1452892465
