ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
SN0flux,0,1,0.0,0,1,,1405956906,1452927763
SN76477,,14,0.0,0,17,,1425180701,1452489647
SNACKeR99,,38,0.0,2,14,,1349974018,1447451464
SNIPER3,0,1,0.0,3,0,,1343066504,1452904722
SNK,0,66,0.0,0,14,,1315424888,1452896455
SNPedia,,1,0.0,0,2,,1443096660,1443097079
SNXKA,,2,0.0,0,1,,1442024018,1442142604
SNagai,0,0,0.0,1,1,,1381791250,1452917266
SNagra,0,3,0.0,3,3,www.slyceapps.com,1323726626,1452898858
SNvD7vEJ,,37,0.0,0,19,,1390040308,1446009980
Sn1PeR,0,2,0.0,0,2,,1386338514,1452923560
SnaKeZ,,906,0.0,7,53,"https://melodycode.com\nhttps://fossdroid.com",1267973766,1452592681
Snabur,0,1,0.0,1,0,,1334556536,1452901808
Snackch3z,0,1,0.0,0,1,,1365701369,1452911681
Snackchez,,6,0.0,1,7,,1349402067,1450207814
Snackly,0,1,0.0,6,0,,1390934851,1452920652
SnacksOnAPlane,,112,1.34091,0,122,,1378866123,1450207814
Snail_Commando,,864,1.90909,42,117,"Here for the signal, trying not to amplify the noise.<p>-crafted with contempt in San Francisco <3 2014<p>|| About: Infernally prolix. Militant mollusc. Firm believer in bootvelcro and flamewar driven development.<p>|| Our Mission: Incredible, bespoke, pedantic experiences rendered in beautiful California HTML.<p>|| Licence: GPL, General Public Liability. Free as in parole.<p>-----\nSerious Face:<p>Here&#x27;s an ongoing list of comments/threads on hn that I think are special and worth taking some time to think about:<p>(removed briefly for editing/re-organizing/they killed my two best men in Hong Kong just to get to this profile)<p>-----<p>This is the only location on the web where I use this handle. Imposters are admired yet not acknowledged.",1332337513,1450207814
Snaipe,0,180,0.0,0,0,,1371856494,1453165240
Snajaffo,0,8,0.0,11,0,,1290992639,1452891611
SnakeDoc,0,-17,0.0,1,18,,1384642963,1452922561
SnakeEys5,,1,0.0,10,0,,1365525045,1450207814
SnakePlissken,0,31,0.0,0,0,,1427437015,1453167546
SnakeSupply,0,6,0.0,0,4,,1367385221,1452912053
Snakebites420,0,1,0.0,0,1,,1358733406,1452908949
Snap,0,1,0.0,1,0,,1297406510,1452892334
Snapperwhipper,0,1,0.0,1,0,,1360326058,1452909634
Snapps,0,39,0.0,8,14,"Bringing the future to a browser near you.\nSnap.ps - coming soon...",1349504451,1452906900
Snappy,,11,0.0,0,7,,1277839486,1450207814
Snapterms,0,1,0.0,1,1,,1337921663,1452907235
SnarfDragon,,44,0.0,2,0,,1401395718,1450207814
Snark7,0,3,0.0,0,26,,1265399411,1452888852
Snarkolx,0,2,0.0,0,0,,1434381178,1453169954
SneManden,0,6,0.0,0,2,,1355174020,1452915890
SneakerXZ,,108,0.0,0,58,,1396545596,1450207814
Sneakerhead,0,1,0.0,0,0,,1429295730,1453168272
SneakyBeak,0,1,0.0,0,1,,1335240586,1452902371
Sneeza,,29,0.0,3,4,"[ my public key: https://keybase.io/sneeza; my proof: https://keybase.io/sneeza/sigs/FU62rKIUbBFpJWkyvF6Bf5-5C1zoR4NY33pUjYg_4EA ]",1391264388,1450207814
SneezyRobot,,8,0.0,1,5,"Founder, VP of Product, UX designer.",1286305046,1450207814
Snesker,0,-15,0.0,0,0,"SysTemD is an STD<p>I am shadowbanned due to snesker-negative vote brigading. I post comments nobody is able to read out of spite for this authoritarian leftist circlejerk/advertisement platform/equity vampirism scheme (the last one is my opinion - don&#x27;t sue me).<p>I suffer for your innumerable transgressions. Every day I&#x27;m roped in your place. I have marks on my neck every day - you should be skeletons by now.<p>This is my blog: http://terminalnudity.net/<p>I can be reached at kidfucker@horsefucker.org",1425265447,1453166734
Snhr,,26,0.0,0,13,,1336439330,1450207814
SnicersX,,3,0.0,1,5,,1411670041,1450207814
Sniffels,0,6,0.0,1,0,,1287602351,1452890307
Sniffnoy,,852,3.81818,0,320,"I potato what I potato and that's all that I potato.<p>http://www-personal.umich.edu/~haltman/<p>(See site for email address.)",1293746309,1451604700
Sniglet,0,0,0.0,0,0,,1250627726,1452888284
SniperOwl,0,11,0.0,0,0,,1429388915,1453168296
Sniperfish,,219,2.2439,3,52,"Living and working on the tech side of Toronto&#x27;s finance industry.",1378815024,1450207814
Snivellius,0,1,0.0,0,1,,1322099766,1452898553
Snobal,0,1,0.0,0,0,,1439342178,1453171475
Snocrash,0,1,0.0,1,0,,1191879472,1191879472
Snod,0,1,0.0,1,0,,1366469247,1452911832
Snoddas,,83,0.0,3,26,,1259619217,1450207814
Snoogans2you,0,1,0.0,2,0,,1304386180,1452893560
Snoooze,,5,0.0,1,4,,1397038979,1450207814
SnoopDougieDoug,0,-1,0.0,0,3,,1270062944,1452889058
SnootyMonkey,,123,0.0,8,20,"I&#x27;m Sean Johnson, the founder of Snooty Monkey, LLC.",1275219389,1450207814
Snoptic,0,48,1.0,0,69,,1358141158,1452908948
SnotJockey,,8,0.0,0,3,"Hacker News, the hardest capcha I&#x27;ve ever taken the time to defeat!",1400730888,1450207814
Snoupy,0,1,0.0,0,0,,1437056303,1453170807
SnowCrash2829,0,2,0.0,0,0,,1445546606,1453173252
SnowDZ,0,2,0.0,0,1,,1380980640,1452917055
SnowLprd,,640,4.13636,10,119,,1211429416,1417900745
SnowProblem,,25,0.0,0,31,,1365439086,1450207814
SnowShadow,0,1,0.0,0,1,,1317876505,1452899040
SnowWhiteWinter,0,3,0.0,0,1,,1355490785,1452908114
Snow_44,0,1,0.0,0,0,,1297049757,1453171842
Snowalker,0,6,0.0,0,0,"toronto web dev",1434641274,1453170057
Snowarno,0,1,0.0,0,0,,1447749036,1453173985
Snowball8,0,1,0.0,1,0,,1361903920,1452910264
Snowda,0,16,0.0,1,13,,1358169775,1452908808
Snowdax,0,60,0.0,0,0,,1449636470,1453174424
Snowkaguya,0,2,0.0,0,0,,1436548728,1453170833
SnowmanJoshu,0,3,0.0,0,0,,1426975926,1453167395
SnowyEgret,0,57,0.0,7,5,,1304343062,1452893560
SnowyMtnWeb,0,1,0.0,0,0,,1435839741,1453170427
SnowyOwl,0,19,0.0,0,0,,1430695933,1453168744
SnowyThroat,0,1,0.0,0,1,"Hey, I&#x27;m Joshua Harms. I&#x27;m the lead web and software developer at a medium-sized industrial printing business in northwest Iowa. I blog about the tools and tech we use to solve our business problems at www.snowythroat.com.<p>Shoot me an email any time at joshua@snowythroat.com.",1395027069,1452922340
SntCasado,0,1,0.0,0,0,"Marketing online | Growth hacking |CoFounder RiderState",1424633902,1453168111
Snurre,0,2,0.0,0,1,,1303854830,1452893476
SnydenBitchy,,51,2.32143,0,37,,1264721938,1450207814
Snyper,0,1,0.0,1,0,,1310486600,1452895004
sn,,49,1.31818,0,70,"co-founder prgmr.com",1275623030,1452638236
sn0rd,0,6,0.0,0,3,,1344441818,1452905119
sn0rky,0,3,0.0,0,0,,1423380332,1453165916
sn0rthway,,1,0.0,0,1,,1412101080,1450207814
sn0v,,109,2.02273,3,89,,1356786693,1452636921
sn0wBuM,0,17,0.0,0,10,,1318450647,1452899286
sn0wright,0,13,0.0,0,10,,1297367039,1452892334
sn1de,,1,0.0,0,2,,1337658120,1450207814
sn3ek,0,1,0.0,1,0,,1353873818,1452911143
sn3twork,0,1,0.0,0,0,,1428434820,1453167911
sn41,,159,0.0,0,31,,1378175911,1452755828
sn4xx,0,1,0.0,0,0,,1444324397,1453175286
sn6uv,,55,0.0,0,25,,1336984530,1450821019
sn75,0,1,0.0,0,1,,1334198520,1452901707
sn93,0,2,0.0,0,2,,1288973022,1452890538
sn_,0,14,0.0,3,4,,1321806768,1452898481
sn_master,0,50,0.0,1,12,,1409910935,1452930494
snaaaake,0,3,0.0,0,2,,1311038060,1452895124
snack,0,5,0.0,0,1,,1299184711,1452892570
snacker,,0,0.0,0,1,,1309427333,1450207814
snackfight,0,1,0.0,1,1,"lurker for years but i finally created an account because i thought of an awesome joke to add as a comment. i have been a writer and editor at Wired.com and Webmonkey for about ten years. i'm also a musician and a DJ. @snackfight and snackfight.com",1281727006,1452889775
snackhealthy,0,1,0.0,4,0,,1320323059,1452898236
snackman,0,2,0.0,1,0,,1385069863,1452918932
snackoverflow,,3,0.0,1,0,"TODO: about entry.",1389137312,1450207814
snacksfordogs,0,2,0.0,0,0,,1423240679,1453165890
snacksmasters,0,1,0.0,0,1,,1412206218,1452932439
snacksthecat,0,4,0.0,0,0,,1446038941,1453173410
snacktimetoday,0,29,0.0,0,4,,1395691211,1452922468
snackyman123,0,3,0.0,0,0,,1423871002,1453166109
snacs,0,5,0.0,0,0,,1421565330,1453165354
snadahalli,,99,0.0,56,2,"Entrepreneur, reader.\nhttp://twitter.com/snadahalli",1318412641,1452668574
snadon,0,1,0.0,0,0,,1354054265,1453165495
snadrus,,2,0.0,1,0,,1414652150,1450207814
snaekcharmer,0,2,0.0,1,0,,1338227417,1452903240
snafu,0,2,0.0,1,0,,1323787239,1452898858
snafupafe,0,3,0.0,1,0,,1324072945,1452898953
snaga,0,336,0.0,0,0,,1235314021,1453169038
snagage,,51,0.0,5,17,"Location: Melbourne, Australia",1228285660,1450207814
snagerries,0,1,0.0,5,0,,1309695868,1452894811
snagg,,6,0.0,0,4,https://twitter.com/_snagg,1301851997,1450207814
snagwag12,0,7,0.0,1,4,,1208490084,1208490084
snaheth,0,2,0.0,0,2,,1408142118,1452931582
snaifar,0,1,0.0,0,0,,1438635041,1453171269
snail22,0,3,0.0,0,2,,1401366760,1452924822
snail75,0,1,0.0,0,1,,1383754450,1452918128
snail_mail,0,8,0.0,0,0,,1436306828,1453170565
snailkits,0,1,0.0,1,0,,1314424532,1452896231
snailmailworks,,4,0.0,4,5,"founder\nwww.shipbob.com",1393385965,1450207814
snailsnpuppies,0,1,0.0,0,1,,1296760516,1452892498
snaily,0,30,0.0,0,0,,1437374624,1453170873
snaipersoldier,0,1,0.0,1,0,,1369428828,1452912909
snaito,,1,0.0,0,1,"Co-founder of Instabed. Writer at TechCrunch Japan and TechWatch.",1394609689,1450207814
snaix,0,-1,0.0,0,0,,1428422468,1453169329
