ID,Karma,About,Created,Updated
HD21,1,,1410265109,
HDR,1,,1290524975,
HDRsecret,1,,1237365021,
HDevo,9,"[ my public key: https://keybase.io/evol; my proof: https://keybase.io/evol/sigs/L8JjJx45prLTpCbgjbSMMEme4SJqYhNQcXIl0zgTnmQ ]",1345931667,1430907092
HDutton,2,,1334501986,
Hdang,2,,1322723327,
Hdhehb,1,,1393154792,
hDeraj,9,jaredharkins.com,1374865056,1453169420
hd243fe,1,,1407170385,1452928613
hd44,3,,1362150131,1452910366
hd502,1,,1404238914,1452926341
hd7,1,,1353376912,1452907445
hdaackda,1,"science & tech freak",1447648889,1453173961
hdabrows,22,,1387797906,1452264557
hdalskfhkjlad,1,,1330265340,1452900295
hdanak,1,,1277825757,1452889417
hdante,3,,1422708300,1453165721
hdavidson,1,,1270988266,1452889111
hdawn,0,,1231456890,1452886955
hdb329x6a,1,,1312793960,1452895822
hdbok112,1,,1321928031,1452898517
hdctambien,293,"Computer Science Teacher\nRound Rock High School",1278976015,1451037239
hddbogdan,2,,1379058673,1453165904
hden,4,"[ my public key: https://keybase.io/hden; my proof: https://keybase.io/hden/sigs/GPC86Mu2Eu820vfNjO18EhBATlcGS_n4YiDYiJgXzFA ]",1386032038,1450931040
hdennis,4,,1388680604,1450207814
hdeo,0,,1308204930,1452894329
hderms,117,,1338818905,1452881121
hdeshev,166,,1266670245,1452889715
hdesuyo,3,"When I examine myself and my methods of thought, I come to the conclusion that the gift of fantasy has meant more to me than any talent for abstract, positive thinking.\n~Albert Einstein~",1326889420,1452899533
hdevalence,1650,"http://hdevalence.ca<p>mathematical hacker-dilettante, former KDE developer. current grad student.",1251339515,1450207814
hdevalence2,19,http://hdevalence.ca,1323915330,1452899786
hdevarajan,1,,1390510674,1453173925
hdfglkjsdfg,3,,1422375953,1453165618
hdfrbt2001,1,,1433956803,1453169836
hdfrghjyu,1,,1245942749,1452887978
hdfs,1,,1424357931,1453166356
hdg,1,,1380635006,1452916970
hdgam3r,77,,1351118434,1452909590
hdgb,1,,1417697643,1450267840
hdgfjhgdf,1,,1315394911,1452896454
hdgjhga,1,,1336843566,1452902949
hdgreen,3,,1323894651,1452898908
hdgs,1,,1313953149,1452896036
hdh3000,1,,1358520860,1452908948
hdhamee,1,,1391419714,1452920937
hdhdhshw,7,,1429737956,1453168403
hdhdr,1,,1394901701,1452922306
hdhriek,3,,1419322805,1450267840
hdiedrich,6,,1274921061,1452889277
hdima,2,,1375364995,1450207814
hdinh,2,,1413251058,1453169573
hdivider,498,"Entrepreneur. Contributor on Huffington Post.<p>Driven to help early-stage entrepreneurs.<p>harry@infyrno.com<p>www.infyrno.com<p>twitter.com/hdivider<p>huffingtonpost.com/harry-red",1340581260,1450847952
hdivine,1,,1402943258,1452926755
hdj,2,,1357155989,1452908561
hdjdijkdu,2,,1429042913,1453168177
hdjdjdjgfgkj,5,,1373098158,1452914557
hdk,2,,1227502395,1450207814
hdkmraf,41,,1318927963,1450207814
hdkvdnvxwgj,-1,,1311469926,1452895225
hdlcohen,1,,1410410772,1452930869
hdlnd,14,,1303369231,1452893433
hdm2000,1,,1429638911,1453168360
hdmarketing,1,,1341874710,1452904424
hdmi,1,,1337694768,1452903081
hdmn,1,,1358436174,1452924593
hdmoore,21,"Metasploit founder, focused on security research & development. Hack all the things!<p>[ my public key: https://keybase.io/hdm; my proof: https://keybase.io/hdm/sigs/1yY5ALtpvXyz9qYEgN8kr9y_bpkrIK0EThbopPKT9gI ]",1412402622,1451712810
hdoan741,18,,1328035280,1452900855
hdoerey,1,,1441363586,1453172093
hdong,2,"Director of Product Marketing @ Iron.io",1434561466,1453170565
hdoss,1,,1365677930,1452911681
hdosse,1,,1367523767,1452912102
hdouble,1,,1389388269,1452920054
hdougie,1,,1411994758,1450207814
hdra,219,,1350303365,1452768163
hdradionet,2,"HD Radio.NET is a next-generation distributed stream platform.\nBased on it to create your own internet radio station. Three majors features are: No Stream Server, Unlimited Bandwidth, and Build-in DJ Console.",1345013660,1452905507
hdragomir,272,"UI Developer, Hungry & Foolish",1296468738,1450207814
hdrouin,1,,1360325575,1452909634
hdryx,1,,1377636041,1452915806
hds,69,,1311664436,1450207814
hdscores,1,,1439329933,1453171462
hdsdjk,1,,1323271649,1452898756
hdsjulian,2,,1333044527,1452916076
hdt,1,,1324669231,1452899111
hdtvibuy,1,,1304267112,1452893560
hdub,7,,1364961978,1452911564
hdunlop,7,,1436829460,1453170732
hduwhbs,2,,1436964153,1453170768
hdv,34,,1428435221,1453169420
hdvids,1,,1325767370,1452899344
hdwingate76,1,,1319710002,1452898063
hdwriters,1,,1333631021,1452901400
hdx,29,,1241843375,1450207814
hdxuyx,6,,1367604689,1452912144
hdyeh683,1,,1401506863,1452924855
