ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
HUMANINNOVATION,0,2,0.0,1,0,,1438866669,1438868657
HUSSTECH,0,1,0.0,0,1,,1398782984,1425291817
HUYGUY,0,1,0.0,1,0,,1381573580,
Huagung,0,1,0.0,0,1,,1433481966,1433483583
HubShout,0,1,0.0,1,0,"HubShout is a US Based SEO reseller, website reseller and online marketing firm.",1360718748,
Hubbert,0,64,2.0,0,37,,1255116272,
Hubii,0,2,0.0,1,2,"Hubii is an News Discovery Service",1446047517,1447256750
Hubive,0,2,0.0,1,1,,1438792870,1438798636
Hublished,0,3,0.0,1,1,"Hublished is a content discovery platform where brands build followings by sharing expert content in the form of webinars, e-books, and podcasts.",1348245496,1420778896
HudsonMauer,0,8,0.0,0,8,,1370623114,1425745469
HudsonPeralta,0,1,0.0,0,1,,1293990211,
HudsonRiver,0,2,0.0,0,1,,1236350280,
Hudula,0,2,0.0,1,0,,1306140992,
HuffPostCode,0,1,0.0,1,0,,1381164197,
Huffers,0,3,0.0,0,1,,1288174627,
Huffmeister,0,1,0.0,1,1,,1283464394,
Hugeen,0,4,0.0,2,1,,1369141555,
Huggernaut,0,54,0.0,1,17,,1400412054,1452762496
HughBrevo,0,1,0.0,1,0,,1325779351,
HughMike,0,1,0.0,1,0,,1325802318,
HughScott,0,1,0.0,1,0,,1325792408,
Hughes10,0,13,0.0,0,2,,1289138749,
Hughes87,0,1,0.0,1,0,,1307786295,
Hughlon,0,3,0.0,0,1,,1442755607,1442771506
Hugie,0,1,0.0,0,3,,1413356859,1446460016
Hugo,0,1,0.0,1,0,,1183153350,
HugoAllary,0,1,0.0,1,1,,1429984102,1429985186
HugoDF,0,8,0.0,30,0,,1421920798,1452003476
HugoDaniel,0,395,0.0,22,28,random(),1332868122,1452360014
HugoDias,0,462,1.45455,64,58,,1299077132,1447169570
HugoGiraudel,0,6,0.0,0,6,,1351067944,1420639583
HugoHobling,0,1,0.0,0,1,,1370567469,
HugoLoft,0,1,0.0,0,1,,1377900501,
HugoMelo,0,191,0.0,28,10,"me@hugomelo.com\ngithub.com/squanto\ntwitter.com/hugomelo",1345801241,1412987720
HugoR,0,2,0.0,38,0,,1405214377,1428535582
HugotheMongoose,0,-3,0.0,0,4,,1226353117,
Huhty,0,8,0.0,10,12,,1390988597,1452759541
HumanCapital,0,1,0.0,0,1,,1273058228,
HumanG33k,0,0,0.0,0,1,,1412687360,
Human_USB,0,4,0.0,0,8,"[ my public key: https://keybase.io/jasonswindle; my proof: https://keybase.io/jasonswindle/sigs/KwIS63096ddig1mWztoHRo7DvN07c8gvv9PwnRwwZ_w ]",1206061623,1452051726
HumanamuH,0,45,0.0,1,24,,1346859593,
Humanistme,0,1,0.0,0,1,,1431630049,1431630133
HumbertoThang,0,1,0.0,18,0,,1326394729,
HumbleWiener,0,1,0.0,0,1,,1369170578,
Humblecoder,0,17,0.0,0,3,,1273594478,
Humbled,0,5,0.0,1,1,,1380650441,
Hume,0,11,0.0,0,17,,1258846614,
Hume62,0,69,0.0,7,4,,1229383170,
Humjob,0,54,0.0,1,29,,1315989215,1451779754
