ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
IVDV,0,1,0.0,0,1,,1426026146,1451104092
IVIVIV,0,5,0.0,0,1,,1415627851,1415630880
IVentures,0,2,0.0,0,1,,1355273502,
IVirOrfeo,0,-15,0.0,2,28,about.me/timothyvavra,1291946534,
Iv,0,637,3.54545,0,239,,1307030332,1446090703
IvIePhisto,0,1,0.0,1,0,,1403369533,
IvanAcostaRubio,0,1,0.0,0,2,,1249766360,
IvanBurazin,0,1,0.0,0,1,,1337114099,
IvanDenisovich,0,30,0.0,0,9,,1424306169,1447682637
IvanDobrev88090,0,1,0.0,1,0,,1346744693,
IvanDragoev,0,2,0.0,7,4,,1334735623,
IvanGoncharov,0,1,0.0,0,1,,1436911552,1436915553
IvanGoneKrazy,0,2,0.0,0,2,,1276799023,
IvanGrgurevic,0,2,0.0,1,0,,1391095621,1417798473
IvanK_net,0,65,1.42308,36,41,,1377040271,1452550888
IvanM,0,1,0.0,0,2,,1368626149,1444943066
IvanMF,0,2,0.0,2,1,,1427922998,1428935186
IvanTony08,0,1,0.0,1,1,"Co-founder and CEO of TimeChat",1428371607,1442876287
IvanVergiliev,0,9,0.0,2,1,,1331922885,1451950706
Ivan_Raikov,0,8,0.0,0,1,,1380891396,
IvanaSays,0,1,0.0,1,0,,1440004344,1440004626
IvanaSendecka,0,1,0.0,1,2,"Founder of http://ngls.sk/ \nShipper and educator at http://ivanasendecka.com/\nConnector of artist at @IvanaSendecka",1324298778,
IvanfromRussia,0,1,0.0,0,1,,1360858355,
Ivanov,0,6,0.0,0,6,,1436921767,1438048126
Ivanushka,0,1,0.0,0,1,,1406943292,
IvarRafn,0,8,0.0,4,4,"Web Developer/Co-Owner at Bluthemes.com",1368128955,1420367274
IvarTJ,0,210,2.65909,4,102,http://stud.ux.uis.no/~ivartj/,1294300694,1441211587
IvarsIndriks,0,57,0.0,7,8,"Co-funder of Writer.is\nUX/UI designer and entrepreneur",1325540858,1438497590
IvarsZ,0,6,0.0,1,1,,1410925998,1414626930
Ivarya,0,3,0.0,1,1,"I am a co-founder of the startup http://www.fitparel.com.<p>fitparel.com is an easy and a free way to determine clothing online that will fit you.  You enter details about one clothing that fits you well.  We will find other clothing that will fit you.  We will tell you the size you need to buy and the quality of fit.",1307244194,
Ivatar,0,13,0.0,0,6,,1257006978,
Ivazh,0,1,0.0,0,1,,1426236309,1445617640
IverNewson,0,3,0.0,0,1,,1371561523,
Ives,0,172,3.02273,0,90,"Contact me at ives.vdf@gmail.com",1294179018,1430146377
IvoBorg,0,1,0.0,1,0,,1430308372,1430308544
IvoDankolov,0,159,3.0,0,47,,1297463995,1412969009
IvoGeorgiev,0,15,0.0,4,6,,1327436787,
IvoNascimento,0,1,0.0,0,2,http://flowy.me,1345651841,1441635699
IvonneMunozMx,0,2,0.0,0,1,,1303090991,
Ivostanev78,0,1,0.0,1,0,"I am dedicated to wellness and healthy lifestyles",1315542581,
Ivtzata,0,1,0.0,11,0,,1315057225,
IvyMike,0,4139,4.65909,3,829,"Michael Gebis<p>I&#x27;m also my username at gmail.",1236709928,1452707330
Ivyless,0,10,0.0,2,0,,1387195042,
iVMStore,0,1,0.0,1,0,"With  iVM  you can now increase the reach of your store to the millions of iPhone customers  and drive sales to new highs. Setting up the iVM store app is easy and provides a great return on investment.<p>iVM is its native iPhone application and loads very quickly and provides a real iPhone app experience.  It leaves your branded store application on their iPhone.  Your store is always open to your iPhone customers, with a simple touch !",1306306803,1452893876
iVikas,0,2,0.0,0,0,,1333879089,1453175140
iVy,0,3,0.0,0,1,,1309411938,1452894567
iv_08,0,20,0.0,1,15,,1377603848,1452915806
iv_jazz,0,1,0.0,1,1,,1364918330,1452911564
iv_luna,0,1,0.0,1,0,,1394199897,1452922124
ivaaug,0,1,0.0,1,0,,1325660050,1452899344
ivabz,,0,0.0,2,9,"Hi, I&#x27;m vaibhav. I help people build simple things simpler way.\nI&#x27;m usually quicker to respond over twitter @ivabz and often committing things on my Github repos at : http://www.github.com/ivabz<p>Feel free to email at Vaibhav[dot]lists[at] Google mail [dot] com and seriously, I&#x27;ve gotten a handful of emails from people through HN, and they&#x27;ve invariably resulted in something positive.",1355733019,1450207814
ivacf,,1,0.0,3,0,,1395968700,1450207814
ivailo,0,1,0.0,2,0,"Head of product development at Styloko.com",1401559445,1452924855
ivain,0,1,0.0,0,1,,1408592704,1452929584
ivan,0,224,1.0,54,159,"Addicted to karma? Never post comments :)<p>---<p>Feel free to visit my homepage at <a href=""http://www.ivansuchy.com"" rel=""nofollow"">http://www.ivansuchy.com</a><p>See samples of my work, drop me a line :)",1175975582,1175975582
ivan-p,0,2,0.0,0,1,,1337408412,1452909986
ivan12,0,1,0.0,2,0,,1328046430,1452899743
ivan24,0,1,0.0,1,0,,1328047520,1452899743
ivan30,0,19,0.0,0,0,,1248808551,1452888183
ivan444,0,10,0.0,0,3,,1369201357,1452912657
ivan452,0,3,0.0,0,0,,1425389102,1453166786
