ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
285958,comment,285895,285934,0,0,dazzla,,,"I've found Mollom <a href=""http://www.mollom.com"" rel=""nofollow"">http://www.mollom.com</a> very effective at preventing spam. It was super easy to add as I was already using Drupal. But it will be more work to add to pligg. Maybe it would be less work to convert to using drupal/drigg <a href=""http://www.drigg-code.org"" rel=""nofollow"">http://www.drigg-code.org</a> ?",1219676317
285957,comment,285435,285614,0,0,nonrecursive,,,"looks like audacity was able to remove the high pitched noise :)",1219676273
285956,comment,285895,285895,0,0,pxlpshr,,,"Opinions on tag line?<p>COMMUNITY-DRIVEN ADVICE or,<p>BRUTALLY HONEST ADVICE (original tag line)",1219676242
285955,comment,285717,285946,0,0,josefresco,,,"What you you building that requires you spend 80% of your time fixing for IE6?  I can't even imagine.",1219676240
285954,comment,285717,285803,0,0,josefresco,,,"Bad advice, look at your stats first and then decide.  If IE6 represents less than 5% (or whatever your threshold) then treat them like Nutscrape 4.  However if it's the majority of your visitors it's not a great idea to piss them all off.",1219676146
285953,comment,285832,285832,0,0,elmo,,,"just a normal monday",1219676097
285952,story,,,1,1,MikeCapone,"Video of the new bike-sharing program in D.C.",http://www.treehugger.com/files/2008/08/video-smartbike-dc-bike-sharing-bicycles.php,,1219676070
285951,comment,285435,285576,0,0,tstegart,,,"I think your site would work much better as a blog highlighting other people's usability. I think it would be a great idea to review other people's sites and make comments about them. Don't portray them as low cost or free, just do it. No one wants to see an average review though, thats no fun. Find sites with HUGE usability mistakes and highlight them and why. Some of the better rants on <a href=""http://demogirl.com/"" rel=""nofollow"">http://demogirl.com/</a> can be used as an example.<p>Having a blog also makes you an authority, which gets you to expert status where people are comfortable paying you for your services. I know blogs are a lot of work, but once you get going and have been doing it for a while it really pays off.",1219676060
285950,comment,285045,285045,0,0,davidkellis,,,"CS Grad. Student/Part time PL/SQL guy - With side-project.",1219675948
285949,comment,285570,285570,0,0,hs,,,"try newlisp, it works in bsd, linux, osx, xp/98 (i tried)<p>you may not be able to use the syntax/examples from other lisp/scheme books coz it's a bit different (people say it's a broken lisp)<p>but it's hell a lot of fun to program in it",1219675894
285948,comment,285045,285158,0,0,ph0rque,,,"Rocket Surgeon",1219675893
285947,comment,285399,285908,0,0,mojuba,,,"Thanks for clarifications, but to my understanding they won't index Russian content if it's not under exUSSR TLD AND it's not physically hosted in the exUSSR. It took me 3 years (!) to convince Yandex (through submissions, mails and even phone calls) to include my Russian-language blog, only because it was under .com and hosted in Texas, despite the fact that my blog had a lot of references from the .RU space.<p>And no, they confirmed, it wasn't because my web site was marked as spam. They explained to me that ""some"" servers have to be included manually because they are beyond their ""default"" space.<p>What puzzles me is that Yandex is definitely not the entire Internet, not even the entire Russian-speaking internet, and yet it claims to be finding ""Everything"" without mentioning of the limitations in place. My point is, this is misleading for the users, if not just plain cheating.<p>Soemthing is definitely wrong with their policies with regard to indexing the Web.",1219675858
