ID,Karma,About,Created,Updated
NVI,421,http://n12v.com/,1345480477,1443689270
NVSGamer,4,,1349683262,
NvidiaCUDA,12,,1450979512,1451746068
Nvn,17,,1325722137,1430765495
nv-vn,208,,1439530987,1453172020
nv1729,1,,1410626046,1450267840
nva,7,"Nikhil; RF guy working at ThinkRF.  We build wideband receivers for signal analysis to 20+ GHz.",1354497477,1452908274
nvader,651,danverbraganza.com,1344998446,1452801995
nvahalik,23,,1439820751,1453173183
nvar,1,,1384435123,1452918604
nvarius,1,,1417642771,1450267840
nvarsj,354,"Professional software developer in London.<p>Previously worked at a top hft firm in Chicago, working on low latency, high volume data and valuation.<p>Freelancing in London now. Currently scaling out Sky&#x27;s internet tv backend systems.<p>james@r-vn.org\nwww.jsravn.com",1289497177,1450207814
nvartolomei,24,,1311680977,1450207814
nvasilak,22,"http://anjuno.com and http://cookbookcrew.com",1255108939,1452888407
nvbhargava,3,,1407298703,1453168096
nvbn,366,,1418776975,1453165744
nvc,1,,1392437294,1453165495
nvcken,2,,1403763548,1450207814
nvcnvn,1,,1358736407,1452908949
nvdk,4,,1345822966,1452917647
nvdtxy59,1,,1333014035,1452901187
nvenky,40,,1332001158,1450207814
nverba,5,,1370389030,1450207814
nverdo,2,d13b2ac1c6b22c9a1557ee5a5dd4f41855f65133,1308303917,1452894329
nvestanna,1,,1309762730,1452894811
nvh,2,,1257758658,1452890023
nviarnes,24,,1338312268,1450207814
nvictor,149,,1255215361,1452888407
nvidiawebdev,1,,1454355693,1454885328
nvie,33,,1263973143,1452888767
nvie81,426,,1302528546,1450207814
nviennot,112,http://velvetpulse.com/about_me,1303600714,1450207814
nvineberg,16,,1301949299,1452893181
nvinfotech2,1,,1324903909,1452899157
nvision,1,,1453964886,1454885204
nvitas,116,,1216528649,1450207814
nvivo,125,,1418637779,1453165339
nvk,3051,http://twitter.com/nvk,1301877974,1452633307
nvk33,1,,1366754452,1452911915
nvkzNemo,1,"Product designer",1428556200,1453167968
nvl33,1,,1381788758,1450207814
nvlr,1,,1429284509,1454885328
nvm431,2,,1434567564,1453170009
nvmc,89,,1344311403,1452905119
nvmdhar,2,,1308900328,1452903081
nvn1,29,,1247252412,1452888183
nvnvnv,3,,1430988434,1453168999
nvoorhies,167,,1247078448,1452888025
nvoxland,1,,1367345141,1452912053
nvoyageur,1,,1344706178,1450207814
nvr219,922,"Systems architecture consultant",1343660369,1450207814
nvr82,330,"Free Software developer / hacker from Finland.\nhttp://www.byteptr.com",1343060952,1450207814
nvrmor,6,,1321129867,1450207814
nvrnude,3,,1249352009,1452889908
nvrsummer,-4,,1452044606,1453175162
nvs9,1,,1314466058,1452896324
nvseal,1,,1334076313,1452901707
nvslgndn,1,,1323290297,1452898757
nvsp,5,,1341224909,1450207814
nvsr4u,1,,1307975600,1452894279
nvusuvu,3,,1415314257,1450267840
nvw,1,,1398467478,1452923560
nvzqz,1,,1441580344,1453172152
