ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
251205,comment,250704,251102,0,0,swombat,,,"Yeah. Most people I know who were using it heavily last summer (including myself) only log on when they receive a personal message now - and they don't even know about the Beacon flop/privacy disaster. Facebook apps are for the most part spam.<p>I don't think they're going bankrupt yet, for sure - but they're a looong way down from that $15b valuation some months ago.",1216540799
251204,story,,,9,3,iamelgringo,"Django-graphs: beautiful, extensible, and fast graph rendering library",http://labs.sixpixelsapart.com/projects/django-graphs,,1216540758
251203,comment,251079,251121,0,0,bootload,,,"<i>""... I'm flagging all of the stories that turn out to be locked behind a paid subscription wall. ...""</i><p>I don't think this is locked I just clicked on the link and can still get access to the full article. Is NYT locking by location? What is your 1020 and timezone, au GMT+10.",1216540728
251202,story,,,13,2,akkartik,"Talk on org mode for emacs - outliner, gtd system",http://emacs.wordpress.com/2008/07/17/org-from-the-horses-mouth/,,1216540552
251201,story,,,2,0,mvrod,"Ask YC: Startup option grants ranges in SV?",,"Hi All,\nI was wondering if anyone knew the current option grants ranges in SV?",1216540542
251200,comment,250930,250961,0,0,IsaacSchlueter,,,"<i>you can't call a philosophy wrong</i><p>Sure you can.  Philosophers do it all the time.",1216540364
251199,comment,251180,251180,0,0,lg,,,"Looks great.  One thing: on the main site, when I search for ""boston"" and then ""cambridge"", I get completely different results, which is a little odd.",1216540268
251198,comment,251141,251165,0,0,DaniFong,,,"I think it's okay to be disgusted by what spoken of somewhere, and aware of the harm it can potentially cause, yet guard fiercely the ability to say it.<p>I don't think freedom of speech should be axiomatic, though. Firstly, I take a realist stance -- it isn't treated that way by the world, there are some things you could say that would make your life much worse. Second, it seems that freedom of speech is a good heuristic due to how awful the alternative is: forcibly inflicting silence on people. But there are many degrees between speech and glorified, internationally accessible scum, and that's often what ends up on the internet -- I'm not sure it deserves much more glorification.",1216540100
251197,comment,250704,250946,0,0,swombat,,,"See, even the idea that original ideas are not original is not original. If only Borges was around to help guide us, we'd probably found that Nietzsche got this idea, in slightly different form, from an 18th century academician, who in turn was able to lift it from the writings of a Russian monk, who in turn found it in a little-known greek play.<p>From André Maurois' preface to Borges' Labyrinths (about Borges):<p><i>His sources are innumerable and unexpected. Borges has read everything, and especially what nobody reads any more: the Cabalists, the Alexandrine Greeks, medieval philosophers. His erudition is not profound - he asks of it only flashes of lightning and ideas - but it is vast. For example, Pascal wrote: 'Nature is an infinite sphere whose centre is everywhere, whose circumference is nowhere.' Borges sets out to hunt down this metaphor through the centuries. He finds it in Giordano Bruno (1584): 'We can assert with certainty that the universe is all centre, or that the centre of the universe is everywhere and its circumference nowhere.' But Giordano Bruno had been able to read in a twelfth-century French theologian, Alain de Lille, a formulation borrowed from the Corpus Hermeticum (third century): 'God is an intelligible sphere whose centre is everywhere and whose circumference is nowhere.'</i>",1216540086
251196,comment,250797,251168,0,0,mlinsey,,,"I don't see how. I presume mice only register changes in position, and not changes in orientation.  That's all you can measure with a ball so I presume that's all that is measured with optical mice.  So if you were for instance to hold the top of the mouse in place and rotate the rest of the mouse around that point, you would definitely register a change in position with the optical sensor, and I don't know how you would do this in software.  So the mouse won't ever behave exactly like it would if the sensor were at the front.",1216539975
251195,comment,251108,251108,0,0,ars,,,"Answer: Not much.",1216539914
251194,comment,250930,251107,0,0,IsaacSchlueter,,,"What do you mean by ""scientific""?  It seems like you mean ""propositional"".<p>""Ice cream is nice"" is not nonsensical.  It falls into a category of utterances that actually say something about the speaker rather than the thing indicated.  ""Nice"" is shorthand for ""deemed by the speaker to be of high value"".  It can definitely be true or false.  However, due to the clever formulation, if I disagree with you, and say ""Ice cream is not nice,"" I'm not really disagreeing with you, but rather stating something about myself.<p>That's not to say that there's no such thing as nonsense statements.  But, to the extent that you're really doing philosophy and not just making word salad, philosophy has no place for nonsense.",1216539879
251193,comment,251141,251165,0,0,helveticaman,,,"Truer words were never spoken.<p>I agree with the sites policy:  ban child porn...and just about nothing else.  Maybe I'm being closed-minded about child pornography, but it's a risk I'm willing to take.  At any rate, vaksel, you're totally right.  May I add that freedom is not about being able to say what others want you to say, but being able to say what they <i>don't</i> want you to say.  (except for ""fire!"" in a crowded theater and the like"")",1216539867
251192,comment,250704,251144,0,0,jerry5,,,"Just put the offer on ycombinator's - or another reputable entity's - web site for everyone to see. However the ""call me"" part is half joking; while I have ideas to tackle some of those problems, especially the economic foundations of them, they are not amenable to funding by ycombinator or similar entities. The smaller problems being purely practical such as not being - or wanting to be - in that funny country of yours over there, the larger ones being that it's a contradiction in terms to use an old economic model (invenstments, corporate structures, sell-outs) to create a new economic model. Look at the file-sharing example quoted: A P2P network technology, even one that created economic benefits for its participants, such as musicians and listeners, would never get VC funding since there's no central entity to siphon the profits off.",1216539818
