ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
360353,comment,360117,360287,0,0,delackner,,,"""you probably can't distinguish the meat of a free-range cow from one that ate nothing but corn""<p>This is incorrect.  Antibiotics, growth hormones, all of that doesn't just disappear from the cow's bloodstream the instant it dies.  Just one simple delivery mechanism: Meat is muscle tissue.  It is full of blood.  Blood carries the various drugs that the cow has been pumped full of to deal with eating corn.  You EAT that blood when you eat the meat.  Now, certainly some chemicals change when the meat is cooked, but they don't all disappear, nor do they necessarily change into something harmless.  Some chemicals may become (more) toxic after being cooked.",1226390197
360352,comment,360033,360033,0,0,miked,,,"Hiroshima pictures should be seen, but they should be seen alongside pictures of Philipina nuns being were raped and thrown out of third story windows by Japanese soldiers. Pictures of ""The Rape of Nanjing"". Oh, and throw in a few pics of Unit 731.
<a href=""http://www.centurychina.com/wiihist/germwar/731rev.htm"" rel=""nofollow"">http://www.centurychina.com/wiihist/germwar/731rev.htm</a><p>It would be fun to see pictures of the one million American and ten million Japanese casualties projected during the invasion of Japan, as well.",1226390168
360351,story,,,3,0,nreece,"Parallelism : Is your code cloud-ready and multi-core friendly? (part 5)",http://www.appistry.com/blogs/guerry/parallelism-your-code-cloud-ready-and-multi-core-friendly-part-5,,1226390110
360350,story,,,3,0,nreece,"Ditch your job and start a business now",http://hedgehoglab.com/about/blog/2008/11/10/ditch-your-job-and-start-a-business-now/,,1226390090
360349,story,,,4,2,nreece,"You Have to Stop to Change Direction",http://blogs.sun.com/jonathan/entry/you_have_to_stop_to,,1226390077
360348,comment,360125,360125,0,0,unalone,,,"""Startup founder skills?"" Are there such things? If you look at it one way, pretty much any skill can be a ""founder skill"" if you use it right.<p>I've been working out, if that counts as practicing. I like being able to look at my body and feel a measure of pride in it. And absolutely, if you look good, it influences how other people think of you. I've also been trying to write music: mostly classical-inspired pop. I'm not very good at it, but it gives me something to fiddle with.<p>If I could say some things that aren't current, though, my two big ones are acting and Dungeon Mastering.<p>Acting, because it teaches you to become comfortable with your body, your voice, and with other people: you learn much more about your relationship with other things. It teaches you both about how you interact with yourself and about how you can change yourself to get a reaction in other people. Also, because the cliché is true: there's no people like show people. They've vivid and fast and alive, and there's no sort of person I'd rather be with on a boring do-nothing day.<p>Dungeon Mastering, because it forces you to think. You're dealing with an extremely complex system, you're dealing with four-ish other people who each often know all the rules pertaining to them, and you're dealing with a world that you have to create yourself. Being a good DM means you learn how to handle complex systems and how to innovate within said systems. You need to balance four people at once and keep them all constantly entertained. It requires years of reading and - most likely - years of practice afterwards, but it's profoundly satisfying once you can do it. And D&D players are unique in that any group of players is playing because they love the game. You don't do it as a social move, or as a career move. You very rarely do it to pick up girls. It means you're with people who genuinely love what they do.<p>(I'd also recommend working out, if you haven't tried it before, because it's an excellent way of calming your mind, and because you really have to focus to get it to work.)",1226390003
360347,comment,358256,359902,0,0,davidw,,,"I think it's got to be all or nothing, and I would vastly prefer nothing.",1226389989
360346,story,,,7,6,nreece,"Obama's vision of a scientific America",http://www.telegraph.co.uk/scienceandtechnology/science/sciencenews/3423041/Barack-Obamas-vision-of-a-scientific-America.html,,1226389707
360345,story,,,23,11,nreece,"Aussie Internet censorship plan backlash",http://www.theage.com.au/news/technology/biztech/net-censorship-plan-backlash/2008/11/11/1226318639085.html,,1226389545
360344,comment,360233,360233,0,0,lacker,,,"If you contact someone at Yahoo, the response will be, do not scrape us in any way.<p>The problem with financial data is that Yahoo (like most other sites where you might find this data) doesn't generate this data themselves. They license it from other companies, and the licensing agreement typically prohibits or greatly restricts Yahoo's ability to provide the data to third parties.<p>That said, if Yahoo is not aware that you are scraping them, they cannot stop you. They certainly do have anti-scraper algorithms (you will start getting http 999 errors) but they will not kick in until you cross some invisible threshold. You can probably use Tor with no problem.<p>Although, if you get large enough that someone notices, you will probably get some sort of cease & desist letter. Depending on your goals that might not be a problem for you.",1226389404
360343,comment,360212,360212,0,0,unalone,,,"You got my hopes up. I was expecting something interesting and directly FSM-related.<p>Not exactly an on-topic title, unless I missed something.",1226389400
360342,comment,360233,360288,0,0,oakmac,,,"From my experience the only reliable source of historical stock data is the exchange source.  Nasdaq.com records go back to January 2nd, 1990.",1226389296
360341,comment,360128,360335,0,0,unalone,,,"Wait! Procrastination feature? What's this?<p>I try to take things in shifts. Some days I don't check Hacker News at all: I work on writing and design. But I usually don't write unless I'm absolutely in the mood, and so this is a perfect outlet: it's a great place for me to refine my thoughts, and to talk to people that disagree with me about things. It helps me keep an open mind. And once in a while, I read something here that provokes me to write something new. (I wrote one of my current favorite poems after clicking a link on Reddit, for instance.)",1226389277
360340,comment,359270,359270,0,0,known,,,"Interview != Quiz",1226389244
360339,comment,359864,360202,0,0,DarkShikari,,,"To some extent, actually, yes.  Here's a way of doing it.<p>Let us say that a hyper-advanced civilization has the ability, through simulations or otherwise, of calculating the odds of life arising in a universe with given initial conditions and fundamental constants (to some rough accuracy).  They can test billions of possible initial states, including our own, and use that to see whether we lie in a very probable location in phase space or an improbable one.  If the location is probable, it strongly supports the multiverse theory.<p>If the location is improbable, the theory is likely false.  For example, if the average probability of life arising in a given universe in some chunk of phase space that includes ours is 40%, and ours is in a subsection of that phase space with a 30% probability, the multiverse theory is not falsified.  If ours is in a subsection of that phase space with a 0.000001% probability (far lower than average), it suggests that multiverse is unlikely, because our existence seems to be in violation of pure chance.<p>The same method can be used to falsify evolution.  Test billions of simulations of the Earth's development of life, and see where our species falls statistically.  If we're in a probable area of the phase space (phase space of possible sentient creatures to evolve), our understanding of evolution is likely correct, and if we're in a very improbable area (many many standard deviations away from the most likely), our understanding must be flawed somewhere.",1226389205
360338,comment,359880,359880,0,0,known,,,"You may try <a href=""http://www.webalizer.org/"" rel=""nofollow"">http://www.webalizer.org/</a>",1226389144
