ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
9444562,comment,9441452,9443306,0,0,BrendanEich,,,"Confirm: ES6 and the Harmony agenda influenced TypeScript. Where TS went its own way on things like open modules, MS has promised to track the Ecma standard versions ASAP.<p>In particular, TS classes were purely an extension to ES6&#x27;s design, while ES6 was not frozen. There was not feedback the other way, at least not phrased in terms of TS -- the MS folks on TC39 had to make more generalized arguments for changing the draft ES6 spec.",1430114386
9444561,comment,9427468,9431618,0,0,anonbanker,,,"Parent Post is a Moving The Goalposts Fallacy[1].<p>1. <a href=""http://rationalwiki.org/wiki/Moving_the_goalposts"" rel=""nofollow"">http://rationalwiki.org/wiki/Moving_the_goalposts</a>",1430114355
9444560,comment,9441608,9443159,0,0,zvrba,,,"Sure, but you cannot override or ignore the default action: that of continuing execution.",1430114305
9444559,story,,,3,0,tuty767,"Startup Investment 101: Investment Rounds Explained",http://blog.onevest.com/blog/2015/4/23/startup-investment-101-investment-rounds-explained,,1430114219
9444558,comment,9443048,9443755,0,0,jfoutz,,,"I think there are two reasons I read. 1, i need to know something. This may be a pressing work concern, or just a genuine interest in something. A few weeks ago i read 40 pages on cocktail ice. 2, the author is really compelling. I&#x27;ve read quite a few novels that are just hard to put down.<p>I&#x27;d bet, you have no trouble with those cases. You may rifle through tech documentation till you read the paragraph or 10 that are relevant to your problem, but that part you can just breeze through. Because it <i>matters</i> I&#x27;d also bet there are a few books or stories you have no trouble with because the author has really drawn you in, and you care about what&#x27;s happening, and it <i>matters</i>. If not, take a look at hemmingway or maybe chuck palahniuk. they both put a lot of effort into making short powerful stories. Survivor or invisible monsters might be worth a read.<p>Other stuff, well, my tolerance really depends on my level of curiosity. If i&#x27;m feeling particularly curious, i can read some pretty boring stuff, but not for a long time. Sometimes deep insights are hidden in boring words.<p>Anyway, you&#x27;re not weird. People have different defaults. Most stuff i kind of grind through, and don&#x27;t really soak up the full meaning. On the other hand, most writing is pretty bad, and isn&#x27;t really worth that much effort. The vast majority of stuff is just rehashed restated rewritten copies of copies that contain enough essence of the original to give you a hint of that dopamine rush.",1430114205
9444557,comment,9442943,9443375,0,0,juristr,,,"haha, that&#x27;s what I thought as well...just that it isn&#x27;t April 1st..",1430114199
9444556,story,,,3,0,Sandvand,"Why Wordpress may not work for your project",http://www.schibsted.pl/2015/04/why-wordpress-may-not-work-for-your-project/,,1430114197
9444555,comment,9443048,9443891,0,0,visakanv,,,"And you know, it&#x27;s interesting to think about why that is, and how that helps anybody.<p>Have you ever gone onto a blogpost about procrastination and found the &quot;I&#x27;ll read this later&quot; comment, and the &quot;I&#x27;m here reading this instead of working&quot; comment? Are those comments ever valuable?<p>It makes sense to downvote them to the bottom, so that people who go looking for them can find them, but the discussion is kept as fresh and relevant as possible.",1430114190
9444554,comment,9444333,9444333,0,0,lazylizard,,,"if its about &#x27;a computer&#x27;..it can be as low as us$100..whats the problem? <a href=""http://www.aliexpress.com/w/wholesale-win-8.1.html?initiative_id=SB_20150426201611&site=glo&groupsort=1&SortType=total_tranpro_desc&shipCountry=sg&SearchText=win+8.1"" rel=""nofollow"">http://www.aliexpress.com/w/wholesale-win-8.1.html?initiativ...</a>",1430114176
9444553,comment,9443048,9443577,0,0,gone35,,,"That definitely sounds like a very mild but treatable form of language disorder to me. It might be too mild to be of interest to language disorder clinicians, but maybe you could try &#x27;treat&#x27; yourself by setting up a long-term plan of progressively &#x27;harder&#x27;/longer reading materials. Check out for instance Pearson&#x27;s <i>Developmental English</i> series [1]. Might seem arduous and pointless; but if it increases your ability to read long-form comfortably, it could make an enormous difference to your life.<p>[1] <a href=""http://www.pearsonhighered.com/educator/course/Advanced-Reading-1012-grade-level/91028322.page"" rel=""nofollow"">http://www.pearsonhighered.com/educator/course/Advanced-Read...</a>",1430114165
9444551,comment,9444499,9444499,0,0,ggchappell,,,"FTA:<p>> One solution is to pick λ ∈ [-180°, 180°) as before and then set φ = cos^(-1)(2x - 1), where x is uniformly distributed and x ∈ [0, 1).<p>There is a fascinating fact hidden in the above sentence: if a point (x,y,z) is uniformly distributed on the surface of a sphere -- say, of radius 1, centered at (0,0,0) -- then each of x, y, and z is uniformly distributed over the interval [-1, 1].<p>Honestly, that&#x27;s amazing.",1430114122
9444550,story,,,1,0,matm,"Heap is hiring engineers to build a new approach to analytics",https://heapanalytics.com/jobs,,1430114115
9444549,comment,9443048,9443918,0,0,visakanv,,,"There&#x27;s actually a really interesting discussion on Quora, I think, about why they had something along the lines of a no-humor policy.<p>The problem isn&#x27;t that people are humorless– it&#x27;s that when you reward people for humor (often resulting in puns and pithy one liners), after a while, people start competing to be as funny as possible– and that&#x27;s all that ever rises to the top. It crowds out more deliberate, thoughtful discussion.<p>I love humor and comedy myself, but it makes sense to me why a discussion forum might deliberately choose to discourage it.",1430114090
9444548,comment,9444149,9444535,0,0,atroyn,,,"Collision Conf &#x27;shortlists&#x27; every startup they come across.",1430114082
9444547,comment,9442565,9442565,0,0,saraid216,,,"It&#x27;s a meaningless buzzword clickbait. You can&#x27;t denigrate &quot;list thinking&quot; and provide a 10-point list as your response and expect to be taken seriously.<p>The actual point Lambert seems to be making is, &quot;Recognize the existence of security dependencies between your assets.&quot; I wouldn&#x27;t be terribly surprised to learn that there are a number of security professionals who fail to do this, but I&#x27;m not surprised to learn there are well-paid programmers who can&#x27;t do FizzBuzz either. It&#x27;s not a useful thing to point out unless most of your audience isn&#x27;t already aware.",1430114022
9444546,story,,,2,0,ggonweb,"Terrifying POV video shows avalanche hitting Mount Everest base camp [video]",http://mashable.com/2015/04/26/avalance-mt-everest-video/,,1430113992
9444545,comment,9444092,9444382,0,0,afarrell,,,"So, it is not actually a criminal offense for law enforcement to violate the 4th amendment in collecting evidence. All that happens is that in pre-trial, a defense counsel can file a motion to suppress that evidence based on the exclusionary rule[1]. If the judge decides that the evidence was collected illegally, it is thrown out and cannot be presented to the jury. Less than 90% of cases go before a jury, but a knowledgable and zealous attorney can get evidence thrown out (or &quot;c&#x27;mon, you know that will never fly with Judge Saris&quot;d out) before a plea deal. This is the only way we have that warrants be sought, that they be validly[2] issued and that they be followed.--the threat that a criminal will &quot;Get off on a technicality&quot;, either because the DA doesn&#x27;t think she can prosecute, or because the evidence gets thrown out in pre-trial, or because an appeals/SCOTUS decision throws out the case.<p>None of that matters if the evidence collected is never intended for criminal prosecutions. Either by the FBI or by the NSA.<p>At least one of Boston&#x27;s federal judges serves on the FISA court and I have it on the word of Boston&#x27;s clerk of court that the FISA court judges care deeply about doing a good job and being a check on executive overreach. I believe him. But that doesn&#x27;t matter at all.<p>[1] Everyone should read <a href=""http://lawcomic.net/guide/?p=1585"" rel=""nofollow"">http://lawcomic.net/guide/?p=1585</a> and actually look at this flowchart for the 4th amendment <a href=""http://lawcomic.net/guide/?p=2256"" rel=""nofollow"">http://lawcomic.net/guide/?p=2256</a>.<p>[2] Most warrant requests are granted, not because it is a rubber stamp, but because the conditions for warrant approval are predictable and judges don&#x27;t like having their time wasted with dumb requests. It&#x27;s not like the patent office.",1430113934
9444544,story,,,6,0,zackify,"Introducing Ubuntu Snappy",https://developer.ubuntu.com/en/snappy/,,1430113908
9444543,comment,9442322,9443934,0,0,mike_ivanov,,,"&quot;to install extensions&quot;. This is satire, right?",1430113882
9444542,comment,9443679,9443679,0,0,marze,,,"A lot of police work takes place in public areas, where there is no expectation of privacy and anyone is able to take pictures and video.<p>There doesn&#x27;t seem to be any reason not to make all footage from public areas generally available.",1430113859
9444541,comment,9442157,9442157,0,0,hobarrera,,,"> I have no desire to lose my job, but I am most concerned that being fired would place future job prospects in jeopardy.<p>We all fear that, but usually, being fired is never an issue with getting a new job.<p>> According to my colleagues, I&#x27;m very competent at my position, but this supervisor has been angry with me since I pointed out to him a few months ago that he may have violated firm policy in a severe way.<p>If he did severely violate firm policy, point it out to whomsoever is on top of her. They should be grateful for the violation report, and that should help keep your job.",1430113857
9444539,comment,9442832,9443564,0,0,userbinator,,,"Java is easy to read at the &quot;micro&quot; level, i.e. the bodies of methods usually don&#x27;t contain much code; but I think that is precisely what makes it hard to understand at the macro/system level, because that small amount of code depends on a much larger amount throughout the rest of the system, spread across multiple files in different deeply-nested directories. That&#x27;s when you have to start following chains of method calls, object creations, and class hierarchies.",1430113812
9444537,comment,9443617,9444274,0,0,steven2012,,,"I&#x27;m pretty sure it&#x27;s not just &quot;sufficiently large x&quot; but rather as x approaches infinity.  The properties as you approach infinity are completely different, and counterintuitive, to simply a very very large number.",1430113745
9444535,comment,9444149,9444149,0,0,monsterix,,,"Wow!<p>I remember going through this ordeal (of taking a decision) a couple of weeks back with Collision Conference. They&#x27;d shortlisted us for the conference at Las Vegas and wanted us to pay a sum to attend it.<p>Here&#x27;s what I&#x27;d tweeted then, at the time:<p><a href=""https://twitter.com/marvindanig/status/579039796238139392"" rel=""nofollow"">https://twitter.com/marvindanig/status/579039796238139392</a><p>After reading this post I feel happy that we decided not to attend the event. Apparently, it saved us some embarrassment and precious dollars!",1430113622
9444534,comment,9443679,9443679,0,0,lotharbot,,,"I was impressed by the way this article introduced the relevant issues without getting caught up in trying to give simple solutions.<p>Because body cams will capture footage of victims and associates and bystanders, as well as perpetrators and officers, there&#x27;s an inherent tension between protecting the privacy of everyone in a video and allowing those in the video to see the captured footage of themselves.  Every &quot;simple&quot; solution I can think of (including all of the ones described in the article), I can easily envision scenarios where that proposed solution would seem to be inappropriate.<p>I suspect the way we handle police body cam videos will be a point of contentious debate for another decade or more.",1430113619
9444533,story,,,3,0,kyle_wm,"HTML is my API",https://aaronparecki.com/articles/2015/04/26/1/html-is-my-api,,1430113575
9444532,comment,9443679,9443679,0,0,slimsag,,,"Is there good reason for the videos to be public record? Why not have our judicial system decide/review police video on a case-by-case basis, rather than having them be public records?<p>A defendant should be innocent until proven guilty -- and those videos apply just as well. Is the police video for or against you? The court should decide.<p>If the video is &quot;missing&quot;, a outside authority should investigate and weight should be given to the possibility that evidence was tampered with by the police. The public should demand this just as we have body-cameras.",1430113564
9444531,comment,9442744,9443002,0,0,Ovid,,,"Your complaints are interesting (I&#x27;m the speaker). That talk was a gross oversimplification in many ways as I&#x27;ve pointed out. Note that the core talk was 35 minutes and no, there&#x27;s no way that I could give it as fair of a coverage as I would like. Your example of the Magna Carta, however, strengthens my core point (IMHO): nobody thought to end the system and try something new, they were trying to stop the king from acting arbitrarily. For the Peasant&#x27;s Revolt, the people primarily sought an end to serfdom and the abuse they suffered thereby, but in no way considered that a <i>different</i> system might be better (which is what I kept getting to throughout the talk).<p>I would also point out that matrix management switches corporate hierarchies from trees to graphs: it doesn&#x27;t change its fundamental nature of command and control. It&#x27;s an attempt to tinker with how things are done and frankly, it&#x27;s about as revolutionary as having car doors open backwards instead of forwards (and in my experience with matrix management, it&#x27;s just as stupid of an idea).<p>As for Sears, thank you for that link. Yes, there are definitely going to be cases of companies trying and failing. How does that invalidate the point?<p>As for your other  comments, I&#x27;m not going to belabor them, but there&#x27;s a rich, rich background of people comparing modern corporations to feudalism: <a href=""https://www.google.fr/webhp?q=corporations%20feudalism#safe=on&q=corporations+feudalism"" rel=""nofollow"">https://www.google.fr/webhp?q=corporations%20feudalism#safe=...</a><p>Or you can read this interesting one by the former chief economist of Valve Software: <a href=""http://blogs.valvesoftware.com/economics/why-valve-or-what-do-we-need-corporations-for-and-how-does-valves-management-structure-fit-into-todays-corporate-world/"" rel=""nofollow"">http://blogs.valvesoftware.com/economics/why-valve-or-what-d...</a> (if that face looks familiar, it&#x27;s because he&#x27;s now the finance minister of Greece).<p>Again, 35 minutes to give an simplification of the problem and I know there&#x27;s tons I left out (including co-ops) and there&#x27;s absolutely no way I could cover it all and still get to the point of that talk.",1430113527
9444529,comment,9444271,9444271,0,0,userbinator,,,"I wonder if this could evolve into a more general web-browser... given that there&#x27;s several(!) available for the C64 already, like this one: <a href=""https://www.c64-wiki.de/index.php/Singular_Browser"" rel=""nofollow"">https://www.c64-wiki.de/index.php/Singular_Browser</a> (German)",1430113498
9444528,comment,9443125,9443125,0,0,hobarrera,,,"On Firefox 37.0.2:<p><pre><code>    The buffer passed to decodeAudioData contains invalid content which cannot be decoded successfully.
    EncodingError: The given encoding is not supported.
</code></pre>
And nothing plays when pressing any button. :(",1430113458
9444527,comment,9443867,9443986,0,0,rblatz,,,"You are making a lot of assumptions about architecture. Not everything is back by a simple sql database. Some sites utilize event stores and read only data stores to provide data access/storage.  Other sites have other unique architectures that make this specific issue a lot harder to mitigate than a simple unique constraint.",1430113450
9444526,comment,9444108,9444432,0,0,jldugger,,,"I really haven&#x27;t found any glaring bugs yet. At least on desktop. On server, you should really just stick to LTS -- rarely is your system&#x27;s value add how fresh your libc is.",1430113415
9444525,story,,,2,0,timothy-quinn,"Building ownCloud 8 on CentOS 7",https://timothy-quinn.com/building-owncloud-on-centos-7/,,1430113405
9444523,comment,9444521,9444521,0,0,nstart,,,"Link to startup - <a href=""http://www.biocarbonengineering.com/"" rel=""nofollow"">http://www.biocarbonengineering.com/</a><p>To the Mods. Not sure if this has been posted before. And not sure if link to startup would be better. Please switch link if that would be better. Thanks :)",1430113276
9444522,comment,9442940,9443673,0,0,contingencies,,,"Maybe check out Axis, they are a very well established (15 years) provider of cheap web surveillance cameras. They may have slightly better security due to this. I know some of their earlier firmware vulns were called out.",1430113257
9444521,story,,,315,139,nstart,"Startup attempting to use drones to plant 36,000 trees a day",http://www.independent.co.uk/news/world/exnasa-man-to-plant-one-billion-trees-a-year-using-drones-10160588.html,,1430113250
9444520,comment,9443462,9443767,0,0,Ace17,,,"95% of the code I work on is D.<p>D fits <i>lots</i> of purposes (more than C++), but I&#x27;m only going to talk about scripting.<p>The minimalistic approach for the C++ standard library makes C++ inappropriate to replace, for example, Bash scripts. In C++, you can&#x27;t do any operation on the file system (erase a directory, get file size, list files, create pipes, ..) in a portable way. You can&#x27;t create processes in a portable way.<p>The D standard library (aka Phobos) doesn&#x27;t suffer these limitations. Which means you can write very high-level code using only a few (readable) lines.
By adding a shebang &quot;#!/usr/bin/env rdmd&quot; at the beginning of your D programs, you can execute them without prior explicit compilation, like: ./myProgram.d<p>I&#x27;ve been porting all my Bash scripts to D. The code runs incredibly faster, and now I can have structs again!",1430113237
9444519,comment,9443028,9443396,0,0,molteanu,,,"Go cons a piece of cake onto your mouth!",1430113103
9444518,comment,9443679,9443679,0,0,jeffdavis,,,"Nice, balanced article on an emotional topic.<p>I think most people would agree that the video should come into evidence if someone ends up dead. Also, most people would agree that videos should not all be released publicly. But there are a lot of difficult situations between those two extremes.<p>Even if the rules about releasing footage are quite restricted, I think body cameras will influence the behavior of police. Not always for the better necessarily, but I think they will reduce the number of fatal police shootings.",1430113054
