ID,Karma,Average,Stories,Comments,About,Created
3-,4,0.0,0,2,0,1244415479
300,302,1.07692,38,35,0,1378720813
3000c,5,0.0,1,0,0,1316608607
300300300,1,0.0,1,0,0,1392786888
30047f,1,0.0,0,1,0,1369081890
30092012,1,0.0,0,2,0,1349008156
300baud,3,0.0,0,1,0,1275070618
300bps,4886,2.31818,7,944,0,1367865785
300zxkyle,2,0.0,0,5,0,1369683652
30183839,5,0.0,0,3,0,1444109812
303,2,0.0,2,0,0,1224554683
305Startup,1,0.0,2,0,0,1351346030
305b283f,19,0.0,0,6,0,1408988461
307TempRedirect,6,0.0,0,1,0,1425200700
30ballbingo,1,0.0,1,0,0,1313821532
30pp0,1,0.0,2,1,0,1424693508
30ss,-1,0.0,0,1,0,1260721734
30thElement,162,2.97727,0,66,0,1284137687
30thousandfeet,51,0.0,4,0,0,1378986885
30vanquish,26,0.0,3,16,0,1305073911
31073,1,0.0,0,2,0,1351774171
310robert,2,0.0,0,2,0,1333074838
3111,3,0.0,0,1,0,1430279465
3113,1,0.0,0,1,0,1302935398
312067997,1,0.0,2,0,0,1340945903
31226heur,1,0.0,0,2,0,1325717846
31278,1,0.0,1,0,0,1362278375
31336,1,0.0,1,0,0,1324225383
31337_h4xx,-2,0.0,0,1,0,1362194746
314,24,0.0,0,14,0,1421315849
31415,4,0.0,1,3,0,1205298768
314159,2,0.0,0,1,0,1220047598
314159265,9,0.0,0,1,0,1282619124
3141592653,1,0.0,1,0,0,1341130859
314159ed,1,0.0,1,0,0,1371732714
31415etc,1,0.0,0,1,0,1401603929
3143,34,1.0,1,45,0,1327403305
314l5926,9,0.0,1,2,0,1303215069
316401,1,0.0,2,0,0,1338625722
317,8,0.0,0,3,0,1332337403
317070,104,0.0,4,21,0,1420937620
31aEuL4HEAg,1,0.0,0,1,0,1372096357
31cup,1,0.0,0,1,0,1395666419
31d1,4,0.0,0,3,0,1187132997
31eee384,6,0.0,0,1,0,1373416778
31mamun,-3,0.0,0,3,0,1382721667
31reasons,1307,3.20455,48,568,0,1346526443
320kbps,2,0.0,1,1,0,1342006842
320x200,1,0.0,1,1,0,1303473306
32131532526,3,0.0,0,3,0,1429896150
321abc,256,2.0,16,101,0,1246187959
321speak,11,0.0,0,7,0,1281049539
321throwaway,7,0.0,1,1,0,1322323573
