ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
ZV2222,0,1,0.0,1,0,,1368985703,1452924793
ZVb9,0,3,0.0,1,1,,1356046371,1452908317
Zverik,0,1,0.0,1,4,"OpenStreetMap enthusiast",1388231199,1452919615
Zvez,,2,0.0,1,2,,1282068758,1450207814
Zvory,,4,0.0,0,3,,1389071245,1450207814
zv,,89,1.78571,0,74,,1250602800,1450207814
zv-,0,4,0.0,0,0,,1423489866,1453165947
zvance89,0,1,0.0,0,0,,1402695676,1453168272
zvanness,,1794,2.26316,209,60,"I&#x27;m a full stack developer and designer. I make things.<p>I  Ruby, JavaScript, Swift, Legos, Play-Doh, & Dr. Seuss.<p>I&#x27;m currently working on Breue - a quality design and development shop.<p>zach [at] breue [dot] com<p>http://breue.com/<p>http://www.zachvanness.com/<p>https://twitter.com/zachvanness",1380759224,1451835009
zvardy,0,0,0.0,0,1,,1386663361,1452919341
zvarnell,0,1,0.0,0,1,,1391026374,1452920734
zvee222,0,1,0.0,0,1,,1310501090,1452895004
zverj,0,-5,0.0,0,1,,1208533086,1208533086
zviad,,27,0.0,2,3,,1330512080,1450207814
zviband,0,15,0.0,1,5,,1186772480,1186772480
zvidlock,,1,0.0,0,1,,1417462788,1450267840
zvikara,,337,2.4,25,45,,1203217708,1440594606
zvikico,0,3,0.0,2,0,"Co-founder and CTO of Superfly.con\nFounder of nWire Software Ltd. http://www.nwiresoftware.com/<p>Read my blog: http://blog.zvikico.com/\nView my full profile on LinkedIn: http://www.linkedin.com/in/zviki\nFollow me on twitter: http://twitter.com/zvikico",1282048671,1452889775
zvin,,1,0.0,3,1,,1361024851,1450207814
zvitez,,4,0.0,1,5,,1410951175,1450207814
zvkemp,,3,0.0,2,0,,1398706490,1450207814
zvm,,11,0.0,0,2,,1301502053,1450207814
zvocnikar,0,0,0.0,0,3,,1306920933,1452894620
zvold,0,2,0.0,0,1,,1313067952,1452895755
zvona,,6,0.0,8,0,,1272628243,1450207814
zvozin,0,1,0.0,1,0,,1337642624,1452903081
zvp,0,7,0.0,0,0,,1428395511,1453169177
zvrba,,978,1.86364,24,447,"Computer programmer also interested in martial arts. You can learn more about me on my website: http://zvrba.net<p>http://www.hackernewsers.com/users/zvrba.html",1278826875,1452860565
zvrba2,0,2,0.0,0,1,,1346844686,1452905745
zvyenx,,1,0.0,0,1,"automation developer",1394617750,1450207814
zvzgfghvjvthfzt,0,2,0.0,0,2,,1347092485,1452905862
