ID,Karma,About,Created,Updated
GEEDA,1,,1363111539,
GEET04,1,,1321629154,
GEFSIns,1,,1348704550,
GEOANN,1,,1328538480,
GEOD,1,,1287443285,
GETah,8,,1403765986,1422544190
GEverding,1,,1349464056,
Ge9rg3Br0wn,1,,1322106051,
GeGe02,1,,1320761606,
GeNiie,1,,1342312089,
GeX2mULc,3,,1424379397,1426057312
GeZe,122,z@georgezahariev.com,1213622157,1412925742
GearMyToon,2,,1278549306,
Gearmodels1,1,,1333574476,
Gebetto,2,,1329045949,
Gebruike,1,,1337906357,
GeckoTang,3,,1335099157,
Geckoman,1,,1269187324,1425191476
GedByrne,2,,1443800525,1451388652
Gedeost,1,"o to the rough",1358356709,1426600156
Gedolynalen,1,,1311670035,
Gedrovits,89,,1394740149,1451219900
GeeJay,1,,1405422464,
Geea,277,"Entrepreneur, business strategy consultant, technology enthousiat, YC fan\nhttp://www.hackernewsers.com/users/Geea.html",1268208353,
GeebArt,3,,1358820073,
Geeblee,3,,1285498929,
GeechieCloud,8,,1424740583,1428359782
Geee,2573,,1275351477,1451355398
Geeek,152,,1330667089,1445211533
Geeflow,1,"Founder of Checkpanel.com",1378914276,
Geek0307,1,,1318210578,
GeekInOhio,1,,1366826932,
GeekMe7,1,,1304121276,
GeekOnIce,3,,1397693663,1439168976
GeekTech,5,"GeekTech is one of the fastest upcoming Technology related website. GeekTech was started by a group of techie students with an aim to keep general internet users aware of latest news from the world of technology, hacks, mobile, gadgets and lots more. We request all the GeekTech geeks to support us and help us grow. As our motto says this is 'ONE STOP FOR ALL TECHNOLOGY GEEKS'",1311707925,
GeekZeke,1,,1299558293,
GeekandProud,154,,1411117086,1427974449
Geekdom,1,,1333298734,
Geekette,386,,1289923552,1452711223
GeeksRemote,1,,1316512646,
GeekyChick,2,,1305734519,
Geenkaas,5,,1321960584,
Geep,394,"Grant Farwell\nCEO Barc, Inc.\nBarc.com",1289350468,1431563302
GeertJohan,1,,1436343863,1436344003
GeertVL,3,,1374482378,1445423642
Geertje123,2,,1441621308,1441661349
Geetaoh,1,,1258960732,
Geetha,8,,1428728834,1430268170
Geewhipped,27,,1337003629,
Geezer1916,1,,1353939562,
Geiko,1,,1404248066,
Geimfari,1,,1408139624,1418511087
Gelada,256,"Mathematician, Artist, Maker. I blog at http://maxwelldemon.com<p>@gelada on twitter",1294158147,1443102456
Gelform,3,,1274794831,
Gelob,2,,1411328651,1449786405
Gelser,1,,1435870786,1435870961
Gemantria,1,,1379021952,
Geming,2,,1383231434,
GeminiSeiya,1,,1360930437,
GenKali,3,,1369994662,1413399516
Genbox,3,,1311622154,
Genbox2,1,,1441489600,1441489622
Gene-Keyes,2,,1434595752,1434673854
GeneRoddenberry,2,,1356980818,
GeneSobolev,2,,1395753208,1414523363
GeneT,1,,1427403044,1427403260
GeneTT,4,,1429262946,1447749514
GeneTraylor,160,"I make beautiful things...",1313335858,
GeneWilburn,1,"Retired IT specialist / Writer / Photographer",1416675569,1444158793
Genegreyson,1,,1303453453,
GeneralError,-1,,1420275877,1420347299
GeneralList,1,"My cousin, DarthList, is a total shit.",1385170198,
GeneralMaximus,2034,"Freelance web application developer.<p>If you live in or around New Delhi/Bangalore and want to meet for coffee, don&#x27;t hesitate to drop me a line at contact@ankursethi.in.<p>Twitter: http://twitter.com/GnrlMxms<p>Website: http://ankursethi.in",1232303526,1416417600
GeneralMayhem,831,,1349874733,1452192633
GeneralTspoon,70,,1402754838,1448312971
GeneralWaste,33,,1299375449,
GeneralZer0,1,,1358826471,
General_Mayhem,2,,1354539882,
GenericAlias,11,,1326127043,
Generic_Name,-18,,1324694294,
GenerocUsername,48,,1393377365,1425543905
GenesisMachines,1,,1382530446,
GeneticGenesis,70,,1447972268,1448039053
GengYang,6,,1343779668,1438086406
Genghis_Cohen,13,,1241399498,
Genialsuccess,1,,1327792603,
Genie9,1,,1354782119,
GeniusNet,3,"Co-founder @iWantMyName, Chairperson @UPnz, Tweets @GeniusNet",1306983725,
Genmai,14,,1300459063,
Genmutant,134,,1318670256,1440392776
Gennady,1,"SW Developer",1447166627,1447168196
Gennavfo,30,"Hacker from Portland, Oregon",1350687573,
Genovela,1,,1304493980,
GenroeAustralia,1,,1382327718,
Gentian,1,"I&#x27;m a product designer from the UK, living in San Francisco.",1411577730,1428080843
Gentleman_Ryan,26,,1276733769,
Gentlenode,2,"We design real-time web applications and provide strategies and products to grow your startup. We are always looking for new challenges and would be glad to help you.",1403596666,1415893081
Gentoodude,1,,1382725654,
GeoD700,1,,1325064720,
GeoDeV,8,,1306621142,1448054648
GeoFan49,2,,1318462104,
GeoGeek400,1,,1418881298,1418952262
GeoHong,2,,1375239200,1426188268
GeoJawDguJin,106,,1232678344,1426599004
GeoKangas,1,,1286916259,
GeoKeaton,2,,1356569638,
GeoNomad,4,,1231544821,1427909094
Geobla321,1,,1328822313,
Geod007,1,,1323892772,
GeoffIsTheBest,3,,1428909347,1430817921
GeoffKnauth,1,"programmer, pilot, coxswain, linguist\nhttp://knauth.org/gsk",1364670741,1421870745
GeoffNagy,1,,1343618663,
GeoffSakala,1,,1294430675,
GeoffWozniak,133,,1247622889,1416880611
Geoff_Sylvain,5,,1349788512,
Geofflee,1,,1363785673,1416622368
GeoffreyC,1,,1301829162,
GeoffreyHull,131,www.thegeoffreyhull.com,1299970377,
GeoffreyKr,28,,1416005093,1441894626
GeoffreyM,4,,1424789096,1424914135
GeoffreyP,7,,1384017729,1451753464
GeoffreySteven,1,"Technology investor and entrepreneur.",1364448163,1424123277
GeogreHost,1,,1331268551,
Geojim,1,,1394766576,1435127070
Geomancer,1,,1380066221,
Geonecta,1,,1340679087,
Geonomics,2,,1443780484,1444127136
Geoooorge,7,,1284001893,
GeordieM,2,,1409755112,
Georedrick,1,,1311845925,
GeorgFechner,1,,1304434011,
George-Kaplan,1,,1407437813,
George12863,1,,1359635290,
George1992defo,1,,1323326125,
GeorgeB,1,,1283129078,
GeorgeBeech,44,,1381871994,1433326344
GeorgeBevis,74,,1288623904,
GeorgeGLarson,2,,1305854323,
GeorgeHahn,171,,1362404540,1450893220
GeorgeJetson,-11,,1360359229,
GeorgeKangas,1,,1379533753,
GeorgeKap,5,,1436654142,1442000115
GeorgeKaplan,4,,1308500735,
GeorgeMac,35,,1370279786,1449603632
GeorgeMatthews,0,"Someone may downplay their weaknesses and focus on their strengths to impress new friends online. Everyone remembers when they find out about a cool new Twitter or Instagram account and start following the person.",1449565002,1452136797
GeorgeMcDowd,1,,1399930129,
GeorgeMelchers,1,,1326435525,
GeorgeOfTJungle,1,,1412268455,1414788743
GeorgeOhanian,1,,1343889233,
GeorgeOrr,660,,1377521191,1448174227
GeorgeOu,1,,1443564937,1445561621
GeorgePB,1,,1340095124,
GeorgeRR,102,,1352135914,
GeorgeRevutsky,1,,1286095885,
GeorgeRichard,14,,1432705257,1432742062
GeorgeSBurgess,1,,1326758962,
GeorgeTirebiter,171,,1261921640,1449389390
GeorgeWBush,23,,1417635655,1418239668
GeorgeZapo,1,"I concentrate on providing sound advice on public health, computing, and sustainability. Through my article and blog writing, I help people make money and get more online traffic to their blogs, websites, and home-based businesses: http://georgezapo.com/",1319784650,
George_P,2,,1422574347,1422580945
George_ns,3,,1358763898,
Georgebailey,1,,1449129125,1449129216
Georgehoot,13,,1325612589,
Georgeios,2,,1340289873,
Georgemeyer,1,,1317114223,
GeorgesJanin,14,,1297892517,1426189236
Georgess,8,"Front-end software engineer living in San Francisco",1401734680,1414102201
