ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
1062854,comment,1061550,1062716,0,0,jlong,,,"Um, you are missing my point completely.<p>CSS is not a programming language.<p>However, when you are dealing with CSS related bugs in browsers a high level of determination and problem solving ability is required to get to the bottom of each bug. The same kind of determination is required to debug Ruby or Java or any other programming language.<p>So the jump from competent web designer to programmer is not as far as you might think. They actually require a similar skillset.",1263927590
1062853,story,,,1,0,cwan,"Some Social Skills May Be Genetic",http://www.wired.com/wiredscience/2010/01/face-recognition/,,1263927589
1062852,comment,1062494,1062494,0,0,RyanMcGreal,,,"> As you have undoubtedly noticed, we've been doing some shuffling around here, and the page you're looking for seems to have gone missing.<p>Bad web designers, <i>bad</i>! There's no excuse not to ensure that old URLs return HTTP 301 redirects to the new URLs.",1263927552
1062851,story,,,22,22,aichcon,"Carnegie Mellon student robbed, uses iPhone to track down culprits",http://www.thetartan.org/2009/8/31/news/robbery,,1263927547
1062850,comment,1062410,1062570,0,0,megamark16,,,"Wow, thank you for the amazingly helpful feedback!  I fixed most of the issues you raised, and I really appreciate your invaluable feedback.  It can be really difficult for me to cut back on text, I'm such a longwinded person by nature, but I definitely see the need for it.<p>Thanks again!",1263927531
1062849,comment,1062525,1062775,0,0,petewarden,,,"They have old editions of Numerical Recipes online:
<a href=""http://www.nrbook.com/a/bookcpdf.php"" rel=""nofollow"">http://www.nrbook.com/a/bookcpdf.php</a><p>Sadly they're using the horrid 'File open' encryption on the PDFs.",1263927529
1062848,comment,1062509,1062834,0,0,ajross,,,"Either or both of which might be true of the $60k or $120k position.  That's another problem with the article (and your response): it's making the assumption that salary correlates directly with hours worked.  Clearly it doesn't, as we all know from experience.  There are ""easy"" six-figure jobs out there, and some folks burning out in $30k office work.<p>The point is that it's a big world with lots and lots of variation.  This particular woman has a financial incentive to work less.  But to argue that we need to drop (or ""reconsider the effects of"", as the article euphemizes) assistance programs like financial aid or mortgage relief based on her particular situation is ridiculous.",1263927474
1062847,story,,,1,0,cwan,"Despite iPods and Walkmen, Rates of Hearing Loss Dropping",http://www.wired.com/wiredscience/2010/01/hearing-gain/,,1263927458
1062846,comment,1062641,1062777,0,0,westbywest,,,"This story showed up on Gawker months ago, so I'm a bit confused why it reemerges now. <a href=""http://gawker.com/tag/oceanavebooks/"" rel=""nofollow"">http://gawker.com/tag/oceanavebooks/</a><p>I disagree with the writer's tagline that Yelp is such a new medium it can drive you nuts.  The same could happen on other social networking services, discussion fora, AOL, etc.  Yelp maybe could have done some diligence to connect dots between the biz owner and the negative review, but that could have been seen as special treatment of one business, out of the 1000's listed on its service.<p>I believe the biz owner is a bit unstable, and the ongoing media exposure just isn't doing her well.",1263927456
1062845,comment,1061972,1062132,0,0,prawn,,,"Don't want to one-up you for the sake of it, but last time I bought bootleg DVDs in China, I paid Y5.50 (about 80 US cents). The better prices will be outside of the main markets populated by foreigners - the guy I bought from was on the top floor of a market geared to only locals. Prices increase as you go out from there - foreigner markets in Beijing and Shanghai, then eventually other popular places like Vietnam, Thailand, Bali, etc.",1263927428
