ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
1824947,story,,,1,1,raychancc,"Startup Quote: Jen Bekman, founder, 20x200",http://startupquote.com/post/1385536320,,1287885595
1824946,comment,1824677,1824677,0,0,figment,,,"please tell its april 1st.",1287885588
1824945,comment,1824563,1824563,0,0,jawee,,,"I mainly just keep everything open in screen on my server so I can pull it open on any machine. I usually just alt-tab between a browser (usually Opera) and my terminator. I can just as easily work on Dell Mini 9 (well the keyboard layout of extra keys sucks for most coding) as my desktop as my laptop.. I just can't do the screen -x and split the window up as nicely. But seeing as the Air has such a nice screen resolution and a full keyboard, I see no reason why it couldn't work.",1287885485
1824944,comment,1824854,1824854,0,0,alexbosworth,,,"I use it, it's expensive and slow and hard to develop for, but it never goes down or causes operational headaches<p>You must pair it with an in memory cache, even then it's still slow and expensive<p>I'd still recommend it though for some use cases",1287885447
1824943,comment,1824445,1824832,0,0,techbio,,,"I am about 15 miles from St. Pete, FL, 75 yards from the Gulf of Mexico, in a nice sized one bedroom apartment with parking and small fenced yard: $700/mo. Gorgeous sunsets through the big west facing front windows, and 20 miles of sandy beach to get AFK and clear my head, throw a disc, walk, swim, or fish.<p>But I could trade it for a couch and a subway pass in a city with good subways and international impact. (SF, NYC, CHI, BOS ;)",1287885444
1824942,comment,1824145,1824523,0,0,cma,,,"Well, the accelerations involved here would cause the most significant time dilation, right?<p>I was going off of memory of the chapter ""Saturn by 1970"" in Dyson's ""Disturbing the Universe"".<p>I probably mixed this up with something else; traveling at 1G acceleration to Orion (not <i>in</i> orion =P), would take 30 years--3100 years would pass by on earth.",1287885344
1824941,comment,1824363,1824363,0,0,AdamGibbins,,,"Its all in the implementation, not the idea.  Its certainly worth giving it a shot if you can identify flaws in the original implementation.<p>Even if its only for fun, do it.  I'll be incredibly surprised if you learn nothing from it, even if it fails.",1287885230
1824940,comment,1824407,1824407,0,0,Toucan,,,"Reading this, my first thought was that it's certainly nice that Heathrow Terminal 5 has faster than normal baggage reclaim and smoother security procedures, and that Calgary International Airport has free wi-fi outside the Tim Hortons, but it's never going to sway my decision.  If I have to travel by air, I have to travel by air.<p>Then I actually thought about recent times I've travelled by plane and I realised that competition does exist in London at least.  I have:<p>Spent £50 more (a 70% fare increase) to fly to and from London City Airport.  LCY is smaller and as such seems to be much more efficiently run.  There's no long walk/shuttle between security and the gate.  Security takes all of 5 minutes at most.  The check-in desks have no or very short queues and there's seating nearby if you do have to wait.  It's closer to the city centre so there's a 20 minute transfer instead of an hour long transfer between the airport and London.  This extra expenditure netted me a nicer airline as well, but the main justification was the airport.  About £20 of the cost was mitigated by not having to travel to another airport on the outskirts of London (with the exception of the ~£8 journey to and from Heathrow)<p>Spent £50 more (a 10% fare increase) to fly to and from London Heathrow Terminal 5.  The terminal opened in 2008 and is very modern.  Baggage reclaim seems faster than other airports I've visited, the overall layout is more sane and security tends to move quite fast for an international airport.  It's certainly worth a little extra in my opinion.<p>There's room for improvement.  I still prefer the 4 hr 30 train journey from London to Edinburgh v. the similar priced 1 hr plane journeys.  Air travel might win if it can beat the convenience of just turning up at the train station 20 minutes before the train leaves, only paying a small extra fee if I want the freedom of using any train that day instead of a specific train and compete with the fact that the train stations are in city centres, whereas the airports are on city outskirts.  These problems are quite hard or impossible to solve, so it's going to have to try harder in other ways.  Oh, and the trains have (somewhat spotty in parts) wifi as well.",1287885166
1824939,comment,1821074,1821319,0,0,thrill,,,"This sort of 'student' (or hooligan of the day) action has worked quite well historically - the government has always caved, and basically printed money.  Such efforts are one reason that the highest end French restaurants are better found in Spain today - it's too damn hard to remain profitable in France - read Au Revoir to All That for some insight.  Also, read a funny book called 'A Year in Merde' for some examples of the French 'way' of doing things.",1287885119
1824938,comment,1824677,1824677,0,0,Udo,,,"Oh dear gods please no! I'd be like the Facebook movie all over again: I'll feel obliged to watch it while intensely hating myself for this humungous waste of time and money :-/",1287885034
