ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
RT1780,0,1,0.0,0,1,,1380860088,
RTFM,0,1,0.0,1,1,,1359643364,
RTFR,0,1,0.0,0,1,,1378942075,
RTesla,0,23,0.0,3,18,"Ryan Holmes<p>Electrical Engineer Dropout<p>CEO of Sphr.co<p>Cofounder of Tampa Hackerspace<p>Space Enthusiast",1363727946,1446591903
RTigger,0,170,2.6,26,43,,1335195561,1416410603
Rthakur,0,1,0.0,0,1,,1410451188,
Rtmagner,0,1,0.0,0,2,,1358627436,
RtodaAV,0,-19,0.0,5,50,,1288945307,
Rtony,0,7,0.0,13,0,,1425111462,1428230367
RtotheT,0,8,0.0,0,1,,1384693186,
rt10k,0,41,0.0,0,2,,1300610381,1452892847
rt1977,0,1,0.0,1,0,,1368891873,1452912589
rt897,0,6,0.0,0,0,,1423417845,1453165932
rt_pdx,0,1,0.0,0,0,,1438130502,1453171118
rtaboada,,1,0.0,0,1,,1394492768,1450207814
rtacconi,0,2,0.0,1,0,,1321007494,1452898339
rtacconi72,0,1,0.0,1,0,"Web developer, sys admin",1351189290,1452906940
rtaepl26,0,1,0.0,1,0,,1314983540,1452896391
rtaibah,,22,0.0,0,4,"[ my public key: https://keybase.io/rami; my proof: https://keybase.io/rami/sigs/pvO0ukyU5BJqejhpGc8xdQ_c5IwolbQYlg2zqDxznlE ]",1286008424,1450207814
rtails,0,1,0.0,1,0,,1382534887,1452917612
rtalwar,0,3,0.0,0,1,"Twitter: @rishtal",1264540485,1452893598
rtam,0,1,0.0,1,0,,1291458728,1452891721
rtamulevich315,0,1,0.0,1,0,,1343062941,1452905299
rtanaka,,37,0.0,0,29,"I do stuff at http://poynt.com",1191587471,1440441125
rtao,0,2,0.0,1,10,,1313095659,1452907905
rtapia,0,1,0.0,1,0,,1367528104,1452912102
rtarasi,0,2,0.0,2,0,,1306927993,1452894027
rtauati,0,3,0.0,0,0,,1430460349,1453168652
rtaycher,0,55,1.0,1,61,,1298009269,1452892465
rtayek,0,1,0.0,0,1,,1278847256,1452889472
rtb,,279,4.85294,0,64,,1361373185,1450469290
rtbarry,0,1,0.0,0,1,,1375819686,1452915403
rtbdrurn,0,8,0.0,0,1,,1302613895,1452893290
rtbin,0,1,0.0,0,1,"Developer. bin@rdfapp.com",1302629814,1452893290
rtblair,0,3,0.0,0,0,,1329854825,1453172880
rtbyr,0,10,0.0,0,0,,1302556503,1453175176
rtc,0,96,0.0,6,15,,1209665401,1209665401
rtckk1036,0,1,0.0,1,0,,1332826940,1452901076
rtcom,0,-2,0.0,0,1,,1384172300,1452918382
rtcoms,,663,1.54286,74,52,,1289572069,1452195138
rtconner,,7,0.0,0,6,"ima webdev person",1312620762,1450207814
rtdp,,69,0.0,27,11,,1296995449,1450813619
rtduany,0,1,0.0,0,0,,1444732280,1453173020
rte5434,0,2,0.0,0,1,,1331836020,1452900782
rtehfm,,61,0.0,3,21,,1304101724,1451842377
rteichman,0,1,0.0,2,0,,1337022262,1452902950
rtekie,0,9,0.0,14,0,,1300555333,1452892737
rtempq,0,1,0.0,0,1,,1396807068,1452922788
rtendro,0,8,0.0,0,0,,1428906718,1453168096
rteplark,0,4,0.0,5,0,,1361966251,1452910264
rteslaru,0,3,0.0,0,0,,1425511377,1453168390
rtets,0,7,0.0,0,0,"Deserve way more karma... disarmed bomb in megaton all by myself!<p>Other notable accomplishments:<p>* Found Lakshmana \n* Evolved Pikachu in Pokemon yellow\n* Blew up the UC in Hong Kong",1431938715,1453171255
rteup,0,-1,0.0,0,1,,1367286292,1452912002
rteuscher,,4,0.0,1,1,,1217025339,1450207814
rtexal,0,118,0.0,14,15,,1358167928,1452910479
rtf,0,187,1.0,5,76,,1201996506,1201996506
rtf1,0,4,0.0,0,2,,1370968498,1452915179
rtfa,0,-63,0.0,1,19,,1217579400,1452886424
rtfabro,0,1,0.0,0,0,,1441116469,1453171997
rtfeldman,,739,5.47727,19,121,"https://twitter.com/rtfeldman<p>[ my public key: https://keybase.io/rtfeldman; my proof: https://keybase.io/rtfeldman/sigs/HVKd9X6H0vPoD1eGywsro9U2dBIdlSBfDFyFbpxoL7I ]",1347987151,1452004039
rtfgj,0,1,0.0,0,1,,1398883812,1452923931
rtfm666,,9,0.0,7,5,,1369332784,1450207814
rtfmplease,,1,0.0,0,1,,1201160375,1450207814
rtfpessoa,0,1,0.0,0,0,,1384616160,1453174121
rtfs,0,1,0.0,0,0,,1443601991,1453172738
rtft7989,0,1,0.0,4,0,,1343285220,1452904884
rtg,0,24,0.0,2,4,,1311890909,1452895373
rtghgfvcdf,0,14,0.0,0,0,,1259159990,1452888609
rtghjnmhng,0,6,0.0,0,1,,1299124303,1452892569
rtghnthyjnm,0,53,0.0,0,10,,1294936368,1452892069
rtghnyhjm,0,36,0.0,0,10,,1296577080,1452892217
rtgr,0,1,0.0,0,0,,1444854004,1453173057
rth,,4,0.0,0,6,,1361886626,1450207814
rth5yh,0,1,0.0,0,2,,1280828247,1452889673
rth98122,0,1,0.0,4,0,,1315516935,1452896455
rthauby,0,1,0.0,0,1,,1252444693,1452918235
rtheron,0,1,0.0,0,1,,1303780505,1452893476
rtheunissen,0,96,0.0,0,0,,1438411929,1453171207
rthfcg,0,0,0.0,0,1,,1359792962,1452909394
rthinker,0,8,0.0,0,1,,1385844277,1452919130
rthj,0,1,0.0,0,1,,1263963505,1452888767
rthng,,26,0.0,1,5,"[ my public key: https://keybase.io/rkst; my proof: https://keybase.io/rkst/sigs/lcoNylHTnbc7Tytmwz6u_fdCb8JoPui3FRG44zUE3SA ]",1280787585,1450207814
rthomas6,,1534,2.15909,17,593,"I&#x27;m a computer/electrical engineer with a side interest in CS.",1216299335,1452285507
rthor,,24,0.0,2,1,"Co-founder & Developer at Ylgur ehf.  JavaScript, CSS and other frontend related nonsense! Find me on GitHub, LinkedIn and Twitter: rthor<p>I blog at http://rthor.is",1371660958,1450207814
rthprog,,25,1.0,5,25,,1321898164,1450207814
rthrfrd,,1,0.0,2,1,"Alex Carver",1343824422,1450207814
rthrth,0,1,0.0,0,1,,1285244731,1452890023
rtht,0,1,0.0,0,1,,1403857252,1452926158
rtimal,0,1,0.0,0,0,,1438321406,1453171178
rtimothybrady,0,1,0.0,0,0,,1421447034,1453165339
rtischer8277,0,1,0.0,0,1,,1334595943,1452901808
rtisticrahul,0,10,0.0,11,12,,1329425481,1452900071
