ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
JUAN123456,0,1,0.0,0,3,,1421941024,1421941152
JUHAN,0,1,0.0,1,0,,1308757643,
JULIENB,0,0,0.0,4,3,,1402072900,
JUNIOR19031991,0,-1,0.0,1,1,,1307153202,
JUsr,0,7,0.0,0,2,,1441960570,1448730744
Ju1967,0,1,0.0,0,1,,1389546676,
Ju4,0,1,0.0,0,0,,1381331495,
JuDue,0,97,2.0,3,91,,1348751049,
JuKo,0,1,0.0,1,0,,1369385608,
Juan01,0,1,0.0,0,1,,1344031662,
JuanCBenavides,0,-2,0.0,0,4,"I'm just a self taught programmer attempting to program the craziest ideas that come to mind like www.snailwallpost.com (I'm just waiting for Facebook to take me out on this one but I will not go down without a fight :D )",1327975446,
JuanDulanto,0,5,0.0,1,1,,1351201242,
JuanGarcia,0,0,0.0,0,1,,1213771376,
JuanMSerruya,0,1,0.0,1,0,,1357589738,
JuanMiguelMusic,0,1,0.0,1,0,,1302566619,
JuanOverpar,0,3,0.0,1,0,,1435785481,1435861262
JuanSoto,0,28,0.0,0,12,,1433966266,1440117771
Juan_Shapiro,0,3,0.0,0,2,,1419049295,1419094148
JuanaMango,0,2,0.0,0,2,,1450220516,1450229203
Juanitaburr,0,1,0.0,4,0,,1301573113,
Jubb,0,2,0.0,0,2,,1298215170,
JubeiKibagame,0,1,0.0,1,0,,1316525873,
JubiThe1,0,1,0.0,1,0,,1384705851,
Jubu,0,1,0.0,1,0,,1335379780,
Juca,0,1,0.0,0,4,,1349770067,1432301644
JudS,0,6,0.0,0,4,,1341898600,1448819248
Judg,0,1,0.0,2,0,,1434205392,1436575797
JudgeJudyExec,0,1,0.0,0,1,,1405197095,
Judgement,0,2,0.0,1,3,,1418005201,1419694900
JudgingRyan,0,1,0.0,0,3,,1356241585,
Judi,0,1,0.0,2,0,,1391072309,
JudoCoder,0,3,0.0,0,1,,1207190618,
Judson,0,897,3.2381,51,188,"Previously Ebay, Svpply.<p>http://jud.me<p>Jud (dot) Stephenson at google mail",1264397166,1446071074
Judy1314,0,1,0.0,2,0,,1445824275,1450166396
JuergenHoebarth,0,5,0.0,1,2,,1328219216,
Jufaldenny,0,1,0.0,1,1,,1442218485,1442824650
Jugglernaut,0,-13,0.0,0,22,,1323677329,
Jugglerofmusic,0,1,0.0,0,2,,1337039950,
Jugmendra,0,2,0.0,0,1,,1354589446,
Jugurtha,0,396,1.25,32,281,"I&#x27;m Jugurtha Hadjar. Curious about a bunch of things. From social sciences to tech.",1377099639,1452437626
Juha,0,760,1.95455,71,74,"Developer from Helsinki, Finland. Currently living in Shanghai.<p>Working on: http://devo.ps\nTwitter: @JuhaFinn",1282328844,1445583112
Juice10,0,4,0.0,1,3,,1242291913,1421766367
JuiceMachine,0,0,0.0,0,1,,1326986489,
JuiceSSH,0,10,0.0,1,3,,1394836449,1415952554
Jukelox,0,20,0.0,0,6,,1414290716,1416732810
Jules8850,0,17,0.0,4,2,,1283470670,1439306452
JulesLt,0,6,0.0,0,4,,1263420953,
JulesNDiamonds,0,1,0.0,1,0,,1331683400,
Jules_AU,0,4,0.0,1,0,,1229478318,
JuliaFunti,0,2,0.0,0,1,,1369880719,
JuliaLam,0,1,0.0,0,4,,1379993751,1417729719
JuliaLang,0,5,0.0,0,6,,1431721392,1443053058
JuliaRoberts,0,1,0.0,2,0,,1333086867,
Julia_Eremina,0,2,0.0,34,0,,1401956311,1449760532
Julia_M,0,1,0.0,1,0,,1415885892,1416410974
Julian123,0,2,0.0,358,0,,1269688855,
JulianChan,0,1,0.0,2,0,,1341990398,
JulianDuty,0,1,0.0,1,0,,1452095094,1452095410
JulianGarnier,0,298,0.0,3,11,,1332498295,
JulianGijsen,0,2,0.0,1,0,,1416567981,1432645869
JulianGough,0,2,0.0,0,1,,1341751646,
JulianK,0,29,0.0,0,15,,1320029644,1452173275
JulianLoehr,0,1,0.0,0,0,,1452894357,1453175401
JulianMayorga,0,3,0.0,2,1,,1332415477,
JulianMiller520,0,60,1.0,10,40,,1304510547,1425373846
JulianMontez,0,67,0.0,1,15,,1205187970,
JulianMorrison,2,5333,2.88636,14,1753,,1189176257,1452835393
JulianRaphael,0,22,0.0,0,4,,1307804354,1428443625
JulianReid,0,2,0.0,0,1,,1413277733,1413587911
JulianSmith,0,3,0.0,0,1,"Julian Smith is an Australian born developer and co-founder of digital startups. Living in New Zealand and traveling in pursuit of fun projects, family and friends between Melbourne, Hong Kong, Tokyo, Hawaii and San Francisco.",1434036692,1434062234
JulianT,0,2,0.0,0,1,,1271091146,
JulianTosh,0,1,0.0,0,2,,1284271337,
JulianVModesto,0,1,0.0,0,1,,1433798763,1433798919
JulianWasTaken,0,433,3.14286,2,143,"http://github.com/Julian<p>[ my public key: https://keybase.io/julian; my proof: https://keybase.io/julian/sigs/_mNuGuMH-MSxRnfqId-aR6Mw-z_Py3tWcYFnvohvfmg ]",1340974228,1451877733
JulianWeiss,0,4,0.0,4,0,,1417103429,1417716334
Julianhearn,0,75,0.0,3,61,"I&#x27;m a 2nd time Entrepreneur, sold my first multi-million dollar company to Internetbrands.com. Find out more on my linkedin profile. http://uk.linkedin.com/in/julianhearn",1276815624,
Juliate,0,61,0.0,0,7,,1398698738,1449759369
Julicarlin,0,1,0.0,1,0,,1409863069,
Julie188,0,77,0.0,21,10,,1272643159,
JulieCompt,0,11,0.0,0,1,,1377269556,
JulieM,0,2,0.0,0,1,,1360101182,
JulienEmery19,0,1,0.0,0,0,,1367634106,
JulienGenoud,0,1,0.0,1,0,,1434440421,1435390215
JulienSchmidt,0,190,2.82143,3,43,"Contact via hn at js-web dot eu",1362680055,1443340249
Julienco,0,1,0.0,1,1,,1242101848,
Juliepatrick,0,1,0.0,1,0,,1336642025,
Juliet,0,1,0.0,0,1,,1233720983,
Julievitalics,0,1,0.0,1,0,,1343075384,
Julio-Guerra,0,2,0.0,0,4,,1424851394,1448757430
JulioMontas,0,2,0.0,1,0,,1403640962,
Juliuseshill,0,1,0.0,1,0,,1315654023,
Juliuso,0,56,0.0,1,3,,1283489776,
Juliwnfren,0,2,0.0,0,1,,1378913971,
July2008,0,2,0.0,1,0,,1210182681,
July413,0,2,0.0,0,1,,1373498605,
JulznDiamonds,0,1,0.0,1,0,,1349916049,
Jumblegreen,0,15,0.0,0,1,,1368886347,
Jumbo135,0,1,0.0,0,0,,1246122566,
JumboCopter,0,5,0.0,0,2,,1328304443,1413752496
JumpBean,0,98,0.0,2,1,,1300280291,
JumpCrisscross,0,15471,5.25,1614,1210,"Aerospace investment banker and private equity trader in New York. Former algorithmic derivatives trader.",1306841888,1452816273
JumpJumpJump,0,22,0.0,2,8,,1440149773,1440709193
JumpUpAround,0,1,0.0,0,0,,1420246103,1453164934
Jumpixce,0,1,0.0,0,2,,1350867560,
Jumzler,0,2,0.0,10,0,,1438216124,1446711123
Jun8,0,6059,2.97727,92,1628,"You can contact me at ctaskiran from gmail.",1256225845,1452169646
JunLoayza,0,4,0.0,0,1,"Jun Loayza has lead social media campaigns for Levis, Activision, LG, Disney Interactive Media Group, and Musicians Institute, spoken at events such as YPulse and Social Media Strategies, and is a writer for Mashable.com and PersonalBrandingBlog.com.<p>Jun is the Co-founder of Viralogy, a social media trends and analysis firm that is developing a recommendation widget for e-commerce websites.",1235775232,
June,0,1,0.0,0,1,,1313012708,
Juneau,0,2,0.0,0,3,,1361564273,1438030370
JunedMulla,0,1,0.0,1,0,,1452353717,1452353866
Junepinto,0,1,0.0,1,0,,1309433643,
Jungggle,0,2,0.0,1,0,,1443071433,1443103691
JungleCats,0,10,0.0,2,5,,1358850949,
JungleDave,0,23,0.0,0,4,,1236191610,
JungleFruit,0,5,0.0,0,1,,1355484683,
JungleGymSam,0,140,2.36364,0,117,,1353305966,1449186514
JungleNavigator,0,107,0.0,37,7,"http://twitter.com/junglenavigator<p>http://www.junglenavigator.com/<p>New gTLDs, domains, network infrastructure",1390577724,
Junglr,0,1,0.0,1,0,,1330843201,
JungolHQ,0,1,0.0,0,1,,1310071604,
Juniper,0,17,0.0,2,6,,1309867893,
Juniper01,0,1,0.0,0,1,,1421685412,1421685444
JuniperC_,0,4,0.0,0,1,,1369999204,
JunkDNA,0,4180,4.97727,22,584,"I love software, biology and anything that lets me combine those things. Reach me at michael {dot} italia {at} gmail",1229545979,1448589449
Juno5143,0,1,0.0,0,1,,1374067933,
JunoMoneta,0,1,0.0,0,1,,1309922186,
JunoRockey,0,1,0.0,0,1,,1367411283,
Jupe,0,207,2.64,12,47,"My tech blog: http://outofcodeexperience.wordpress.com",1249618994,1452262750
JupiterJazz,0,31,0.0,3,10,,1317598512,
JupiterMoon,0,834,0.0,4,875,,1397135898,1452834057
Jupiterlyght,0,-1,0.0,1,4,"Internet Enthusiast, Programmer, Researcher, Writer and Gamer.<p>Main Programming Languages: Python (3.3), JavaScript and C++\nFavored Linux Distributions: Debian, Linux Mint, Ubuntu (And other Ubuntu-based distros)<p>Tumblelog: http://jupitterlyght.tumblr.com/",1396551696,
Jur,0,1,0.0,0,1,,1429178337,1438088766
JurInnov,0,1,0.0,1,0,,1311343199,
Juraci,0,0,0.0,0,1,,1426004705,1426008181
JuranLiu,0,1,0.0,0,1,"It has trouble studying English to me!",1364345310,
JurassicCarp,0,4,0.0,0,1,,1436138491,1436144375
JuriadoB,0,1,0.0,0,1,,1437551044,1437551201
Juristconsult,0,1,0.0,3,0,,1306750051,
JuroRichard,0,1,0.0,1,0,,1452186103,1452186681
JusCoz,0,1,0.0,0,1,,1422564262,1422815343
JusSkott,0,1,0.0,0,1,,1383493973,
Jusarg,0,7,0.0,6,2,,1363799196,
JussiM,0,5,0.0,0,6,"bttn evangelist. Used to be a hacker many, many moons ago but was lured away by the dark side. Might be able to program to save my life but not quite sure. Yeah, I could if it was C.",1409768237,
Just-A-Guest,0,1,0.0,0,1,,1406021644,
Just4Show,0,2,0.0,0,1,,1354262486,
JustACommenter,0,2,0.0,0,2,,1290485628,
JustAGeek,0,277,3.0,12,68,,1210669698,1415096086
JustAGuy,0,1,0.0,0,1,,1178857249,
