ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
3835822,story,,,1,0,smitdesuja,"Pine Furniture ",http://www.simplypinefurniture.co.uk/,"Our pine furniture is without a doubt one of the most reliable and at the same time one of the cheapest types of furniture available on the market.The only problem is that there are probably hundreds of retailers out there all claiming to sell the highest quality pine furniture on the market, which renders the average customer in the rather impossible situation of have to choose one. While others just claim to offer the best oak furniture, we actually do.",1334303927
3835821,comment,3833993,3835588,1,0,coopdog,,,"If they were never paid one day either the company finally dies or it gets wound up. On wind up day, assuming the company was profitable there'd be one huge pay out (ie dividend)<p>More realistically if you look at Microsoft and Apple, they were trying to never pay dividends, but they finally just had so much cash it was the only sensible thing to do",1334303876
3835820,story,,,1,0,ahxnccj,"Branded content",http://www.brandnewbag.tv/,"We are producers of creative content for brands seeking to engage their audience in unique and memorable ways. We have released our first brandnewbag.tv branded entertainment video just few days back.",1334303793
3835819,comment,3833993,3835229,0,0,davidw,,,"You're taking what I said and making a very black and white statement from it, which does nothing to further a good discussion of the subject.<p>We're not talking about inhumane working conditions here, backbreaking labor, or an employer risking people's lives to make some extra bucks.",1334303767
3835818,story,,,1,0,PardaphashNews,"A question against Nirmal Baba: Where are the crores....?",http://www.pardaphash.com/news/nirmal-baba-gets-crores-from-where/690428.html,,1334303714
3835817,comment,3834265,3835607,1,0,ntoshev,,,"There is also cpulimit if you want to set hard limits.",1334303582
3835816,story,,,1,0,aestro123,"Black magic Solution by Pravin joshi",http://internationalastrologer.co.in/black-magic.html,"Its true, if you are suffering from double personality problems, or not the same as you were earlier,  or you feel like making a wrong decision even when you know youre wrong!! you certainly need  to consult us for the same.",1334303565
3835815,comment,3834542,3834738,1,0,flexd,,,"Can it even comply with the spec? The spec has probably been altered by the unofficial standards committee. This is all cool and neat, but it's getting ridiculously out of hand. People are putting in a lot of hours to code something for a game that does not exist yet, for a spec that's likely to change. :/",1334303531
3835814,comment,3832269,3832269,1,0,brico,,,"How is the service able to verify the key?
In the screenshots it says ""Could not decrypt data (Wrong key ?)""<p>Shouldn't a wrong key decrypt the text to just unreadable garbage?",1334303527
3835813,story,,,1,0,kadishmal,"JOOQ: Java Object Oriented Querying now supports CUBRID Database",http://www.cubrid.org/blog/cubrid-appstools/jooq-java-object-oriented-querying-now-supports-cubrid-database/#.T4fbEIszEzY.hackernews,,1334303512
