ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
TSPIH,0,2,0.0,1,0,,1299785855,1452892672
TSPLLC,0,1,0.0,0,0,"Trakaid is helping companies around the world revolutionize their processes by incorporating the latest RFID (Radio Frequency Identification) technology in automating data acquisition, which provides 100 % accuracy, eliminates errors due to repetitive manual data entry, offers asset visibility, product traceability in the supply chain, and location tracking.",1409641508,1453169212
TSR830-10Q,0,2,0.0,0,3,,1349634598,1452907178
TSSHull,0,2,0.0,0,1,,1344880558,1452905249
TSvelnis,0,3,0.0,1,0,,1303916772,1452893517
TsTan,0,1,0.0,0,1,,1298915925,1452892569
Tsagadai,,884,2.95455,8,257,"I&#x27;m a explorer of all things who hates comfort zones and dives headfirst into the deep-end.",1238497019,1452817264
Tsaryov,0,3,0.0,8,0,,1343624669,1452904949
Tsehibycodeau,0,1,0.0,1,0,,1342745899,1452904688
Tsggdjbs,,6,0.0,0,4,,1419147757,1450267840
Tsher-Man,0,1,0.0,0,1,,1285350211,1452890056
Tshirt_Man,0,1,0.0,1,0,,1364454650,1452911456
TsiCClawOfLight,,254,1.0,2,218,"[ my public key: https://keybase.io/clawoflight; my proof: https://keybase.io/clawoflight/sigs/U1vXqoHhJATUljS5D8-e3eYDDkaeILLKp23E7Rlp10s ]",1329226468,1450207814
Tsileyner,0,1,0.0,1,0,,1334937303,1452902316
Tsiolkovsky,,14627,2.3,1466,20,"Big supporter of free (as in freedom) and open source software, open formats/standards and free culture in general. I especially like GNU/Linux and KDE.",1296570622,1451941968
Tsizzle,0,2,0.0,0,1,,1308779232,1452894473
TsomArp,,44,0.0,2,15,,1392215424,1450207814
Tsts,0,-4,0.0,0,13,,1351387712,1452906985
Tsugumo,0,1,0.0,0,0,,1353029839,1453167519
TsukasaUjiie,,60,0.0,1,16,"[ my public key: https://keybase.io/benjaminroberts; my proof: https://keybase.io/benjaminroberts/sigs/nlPOM4u2fz3lZc80OgjSW9e6KRv5mMYUWmPm9NB7a7Q ]",1399419273,1450207814
Tsukiko,0,-2,0.0,0,0,,1413273422,1453164921
Tsumanu,,1,0.0,0,1,"Ruby, C++, Java, JavaScript programmer.",1418116733,1450267840
Tsutsukakushi,0,0,0.0,0,10,,1402926672,1452925448
ts,0,1,0.0,0,1,,1176321993,1176321993
ts-,0,3,0.0,0,2,,1358176506,1452908808
ts-hn,0,19,0.0,0,0,,1428312054,1453167865
ts-jondin,,10,0.0,0,5,,1417506144,1450267840
ts25,0,1,0.0,5,0,,1314720818,1452896359
ts330,,99,0.0,1,9,,1374010169,1450207814
ts4z,,24,0.0,0,4,,1299641643,1450207814
ts95,,0,0.0,0,3,,1413104080,1450207814
ts_app,0,2,0.0,1,0,,1297727807,1452892402
tsagi,,52,0.0,14,4,,1378596576,1451209853
tsahil,0,1,0.0,0,0,,1377690211,1452930282
tsahyt,,543,2.29545,2,319,,1342714393,1450207814
tsailipu,0,5,0.0,1,0,,1304018124,1452893517
tsaixingwei,0,7,0.0,3,7,,1285464750,1452890089
tsaleh,0,2,0.0,0,1,,1256595017,1452888440
tsaleh1,0,1,0.0,0,2,,1360720261,1452909763
tsalfie,,31,0.0,2,9,"Ruby on Rails Developer:  http://alfielapeter.com",1286202751,1450207814
tsally,0,4765,5.0,84,534,,1227043627,1452886722
tsam,,7,0.0,6,0,stacktrash...,1411719718,1450207814
tsamb,,1,0.0,0,1,,1384950897,1450207814
tsana,0,3,0.0,0,0,,1445722894,1453173289
tsandall,,8,0.0,0,5,,1235969459,1450207814
tsanders,0,1,0.0,0,0,,1445094042,1453173142
tsandy,0,3,0.0,1,1,,1373553000,1452914682
tsangjenn,0,6,0.0,1,0,,1345663317,1452905418
tsangk,,11,0.0,0,2,,1350495960,1450207814
tsangwailam,,3,0.0,0,1,,1396692714,1450207814
tsantero,,468,2.76471,20,28,,1324743008,1450207814
tsanzer,0,1,0.0,0,2,,1297447668,1452892334
tsaoutourpants,,2066,4.34091,14,207,,1331079080,1451449620
tsaprailis,0,1,0.0,0,0,,1443116891,1453174317
tsar,0,1,0.0,1,1,,1357156335,1452908561
tsarholdings,,1,0.0,2,0,,1414326264,1450207814
tsarzen,,26,0.0,1,12,,1395301845,1450207814
tsatterfield,0,2,0.0,1,0,,1344555571,1452905182
tsattersten,0,1,0.0,0,0,,1364868537,1453172471
tsavola,0,8,0.0,0,0,"[ my public key: https://keybase.io/tsavola; my proof: https://keybase.io/tsavola/sigs/Q5p9jJMjl9XKeKqdBkPAAICi6aYI0InUB4l4cQWH8Tw ]",1433930885,1453169811
tsavor,0,10,0.0,3,0,,1254505237,1452892952
tsawtell,0,5,0.0,0,1,www.timsawtell.com,1232258487,1452888810
tsawyer,0,2,0.0,1,0,"Percussionist and developer",1316174389,1452896655
tsax,,535,2.47727,26,159,"I&#x27;m a developer in the NYC area.",1328893595,1450730773
tsaxena,0,-2,0.0,0,1,,1322939564,1452898709
tsaylor,0,2,0.0,1,1,,1269553622,1452893759
tsbardella,0,27,0.0,2,18,"common troll, occasionally insightful in a snarky way.",1221148145,1452886572
tsbardella2,0,-1,0.0,0,5,,1395926357,1452922499
tsbaron,0,26,0.0,2,12,,1279924770,1452890306
tsbybts,0,1,0.0,0,2,,1302526641,1452893290
tschaume,,9,0.0,2,6,,1362028413,1450207814
tschellenbach,,55,1.57143,20,56,,1280862843,1452102261
tscherno,,538,0.0,17,7,,1390391997,1452596203
tschill,0,1,0.0,0,2,,1307632254,1452894329
tschitschi,0,1,0.0,1,0,,1372197360,1452914737
tschlossmacher,,3,0.0,0,5,,1396108777,1451413751
tschmits,0,1,0.0,0,0,,1422196972,1453167442
tschmitz,0,3,0.0,9,0,,1344524837,1452910324
tschneidereit,,37,0.0,0,18,"Shumway tech lead and SpiderMonkey hacker @ mozilla.",1414086481,1450207814
tschottdorf,0,9,0.0,0,0,,1433514962,1453169697
tschuermans,0,2,0.0,0,0,,1430803427,1453168805
tschultz,0,1,0.0,0,2,,1341259999,1452904688
tschuy,,49,0.0,0,22,"Software developer at the OSU Open Source Lab.<p><pre><code>    Github: http://github.com/tschuy\n    email me: evan@tschuy.com</code></pre>",1398291823,1450207814
tschwarz,0,1,0.0,0,0,"CS Student in Melbourne, Australia.",1424693303,1453166514
tsco77,0,1,0.0,0,1,,1346722099,1452905745
tscole,0,1,0.0,0,0,,1423059892,1453165830
tscosj,0,0,0.0,0,0,,1394861775,1453172020
tscott,0,28,0.0,4,0,,1267026991,1452888889
tscrib,0,23,0.0,0,16,"Tim Scribner\nSystems Engineer for Lockheed Martin in Ottawa, Canada.",1298950333,1452892569
tscriven,0,1,0.0,0,0,,1423533316,1453167582
tsdbase,0,8,0.0,0,0,,1435697959,1453170337
tsdgeos,,5,0.0,3,1,,1402614043,1450207814
tsdh,0,2,0.0,0,1,,1327607247,1452902858
tsdmeter,0,1,0.0,1,0,,1341637255,1452904354
tseabrooks,,1308,3.84091,1,326,"Software Engineer working on standards conformance in the eLearning industry.",1255114081,1450207814
tsecuritytimes,0,22,0.0,12,0,,1264131469,1452888767
tseeker,0,3,0.0,0,0,,1450805329,1453174728
tseeling,0,1,0.0,0,1,,1363196301,1452910766
tsegayemekuria,0,1,0.0,1,0,,1373534671,1452914682
tseing,0,3,0.0,0,0,,1433257520,1453169608
tsel,0,9,0.0,1,0,"linux / python / lua",1233354098,1452887114
tseliot,0,2,0.0,0,1,,1356570564,1452908450
tselker,0,10,0.0,0,0,,1430024246,1453168475
tsellon,,132,0.0,20,10,,1295697003,1450207814
tsemc0oh,0,1,0.0,1,0,,1335073552,1452902316
tsemnivar,0,8,0.0,1,0,,1370605922,1452913379
tsemple,,25,0.0,1,6,,1398694792,1450207814
tsenart,,348,0.0,54,44,,1250812768,1450207814
tseng_mike,0,1,0.0,0,0,,1255530252,1452888407
tsenior,0,3,0.0,0,0,,1447126131,1453173670
tsenkov,,830,1.29545,62,159,"Blog: http://tsenkov.net\nTwitter: @NikolayTsenkov\nEmail: nikolay@tsenkov.net",1370103883,1450207814
tsergiu,,677,1.81818,22,87,"Cofounder of http://www.parsehub.com",1333322370,1450207814
tsestrich,,311,1.0,19,68,"Contact [username]@gmail.com",1249491678,1450207814
tset,0,1,0.0,0,0,,1258024514,1452888557
tsetliff,0,2,0.0,0,0,,1446860012,1453173610
tsetse-fly,0,548,4.26829268292683,0,120,,1208151179,1208151179
tsetsetse,0,1,0.0,1,0,,1394878453,1452922306
tsettset,0,4,0.0,2,0,"sort of a reluctant hacker",1303338912,1452893433
tseven,,3,0.0,0,2,,1352482027,1450207814
tsevis,0,1,0.0,1,0,"Visual Designer living on the sunny side of the planet.",1286588080,1452896490
tsewlliw,,224,3.20455,4,109,"Hit me up at will.o.west@gmail.com",1290443023,1451525415
tsf,0,3,0.0,3,1,"The Startup Factory, the most highly capitalized technology accelerator in the southeast, runs an intensive, three month program customized for early stage startup companies. http://thestartupfactory.co/program/",1393517868,1452921997
tsfinley,0,1,0.0,1,0,,1291396496,1452891721
tsg,,2,0.0,0,1,,1240311751,1450207814
tsgates,,41,0.0,3,2,,1369711447,1450207814
tsglider,,2,0.0,0,1,,1413797645,1450207814
tshadwell,,616,2.25,5,154,"Information security consultant, full stack developer.<p>I can be contacted at my gmail: thomas.shadwell",1334678166,1451591774
tshake,0,-1,0.0,0,2,,1363967264,1452911268
tshakur,,25,0.0,3,14,,1376682892,1450207814
tshannon,,36,0.0,1,22,,1388881866,1450858727
tshauck,0,10,0.0,0,12,,1291847936,1452891993
tshawkins,0,-5,0.0,0,3,,1270767998,1452889111
tshawver,,1,0.0,1,0,,1397869448,1450207814
tshazy,,2,0.0,1,0,"Founder @MindSumo",1360814547,1450207814
tsheaff,0,1,0.0,0,0,,1437755328,1453171013
tsheeeep,,5,0.0,0,5,,1353176752,1450207814
tsheffels,0,1,0.0,0,0,,1433166910,1453169560
tshelton,0,4,0.0,0,1,,1176005020,1176005020
tshen,0,1,0.0,1,2,,1322938513,1452898756
tsheng,,13,0.0,11,12,,1354157089,1450207814
tshepang,,1871,1.25,67,100,http://tshepang.net,1353054367,1450207814
tsherif,,7,0.0,6,2,http://tareksherif.net/,1304972477,1450207814
tshev,0,1,0.0,0,0,,1424022275,1453166722
tshick,0,1,0.0,0,0,,1427339820,1453167504
tshile,0,159,3.34146341463415,0,47,,1321585198,1452898583
tshim,0,1,0.0,0,0,,1197554712,1197554712
tshiran,,2,0.0,2,5,,1417594322,1450267840
tshirley,0,1,0.0,11,0,,1319392006,1452897883
tshn,,2,0.0,0,1,,1395246445,1450207814
tsholmes,,28,0.0,2,1,,1392080157,1450207814
tshooter,0,1,0.0,0,2,,1381941438,1452917397
tshoplasalmoun,0,1,0.0,1,0,,1337601800,1452903053
tshr,0,2,0.0,0,2,,1300842599,1452892952
tshs33,0,-6,0.0,0,4,,1311274635,1452895170
tshtf,,9007,5.06818,389,304,clint@wtfismyip.com,1246047668,1452884578
tshubbard,0,2,0.0,1,1,,1300983699,1452893181
tsieling,,196,2.21429,0,107,,1302542310,1450207814
tsifei,,107,0.0,6,5,,1375892365,1450207814
tsigo,,99,2.875,2,40,rspeicher@gmail.com,1288844774,1450207814
tsiki,,125,3.10811,0,53,,1232592718,1450207814
tsileo,,37,0.0,14,9,"@trucsdedev\nhttps://thomassileo.name\nhttps://readratio.com\nhttps://blobs.co\nthomas.sileo@gmail.com",1358767392,1450207814
tsilva,0,1,0.0,0,1,,1360357659,1452910366
tsimon,0,1,0.0,0,1,,1272700549,1452889175
tsimpountiii2,0,1,0.0,2,0,,1302072054,1452893232
tsing,,64,0.0,7,1,,1382328159,1450207814
tsingdao,0,1,0.0,1,0,,1369033780,1452912621
tsiokos,,1,0.0,0,2,,1325422704,1450207814
tsip1105,0,1,0.0,1,0,,1313545115,1452895902
tsipo,0,2,0.0,0,1,,1283656419,1452889947
tsirin,0,1,0.0,0,0,,1283232331,1453175286
tsironakos,,118,0.0,11,16,"Front-start & Front-end Rocky. Coffee(script) addict and Open-source junkie from Birth.",1361461879,1450207814
tsiz,0,1,0.0,0,0,,1437574299,1453170956
tsjackson,0,2,0.0,0,1,,1264780917,1452913702
tsjensen,0,1,0.0,0,0,,1435855543,1453171255
tsjerseys,0,1,0.0,2,0,,1321621668,1452898448
tsk,0,11,0.0,0,1,,1356300860,1452908391
tskinner,0,1,0.0,0,0,,1421432437,1453165319
tskksttsk,0,1,0.0,3,0,,1356077607,1452908391
tskksttskkst,0,1,0.0,1,0,,1360525560,1452909696
tskrainar,,4,0.0,0,3,,1338394687,1450207814
tsktsktsktsk,0,2,0.0,4,1,,1332910125,1452901360
tskumar,0,1,0.0,0,0,,1425371534,1453166786
