ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
745010,comment,744994,744994,0,0,jacquesm,,,"Researchers should simply buy these seeds, do all the research they want and publish the results, and put the EULAs that come with the seeds to good use in the smallest room of their department.<p>Let them sue.<p>Some 'agreements' (that's what that 'A' stands for wasn't it) are meant to be broken, this one seems like a particularly good example of one.<p>GM is good, or it is bad. Knowledge about that concerns all of us. Imagine a country where the politicians can gag the press, this is very much comparable to that.",1249545582
745009,comment,744961,744961,0,0,s3graham,,,"I'm not sure I buy this as the reason. They're not going to drop the Flash version on YT, and people aren't going to upgrade to a very new browser with On2-supporting-<video> for no obvious difference in quality.<p>My guess, knowing nothing at all, is that it's probably 100M for some patents, either to push into the <video> standard, or to fend of something they think is coming.<p>Also, how do Adobe & Docs compete?",1249545580
745008,story,,,1,0,mapleoin,"[usability] The aristocratic desktop (part 3) : There's no tray icon in GNOME",http://ploum.frimouvy.org/?219-the-aristocratic-desktop-part-3-there-s-no-tray-icon-in-gnome,,1249545490
745007,comment,744540,744810,0,0,mohawk,,,"I think you should look at return on assets, return on equity is too easily skewed by leverage.",1249545243
745006,comment,744536,744769,0,0,mattp,,,"I agree that we shouldn't automatically copy and past UI elements from one platform to every other, unless they present real usability benefits to those other platforms.<p>But one benefit I can see is that these switches increase the target area, which I've always found to be somewhat small with checkboxes and radio buttons...",1249545188
745005,story,,,1,0,TriinT,"Cyclops - a network audit tool for service providers and enterprise networks",http://cyclops.cs.ucla.edu,,1249545049
745004,comment,744749,744927,0,0,derefr,,,"There is a large difference between the rights of society to well-being and the rights of a private company to profit. Emissions-regulating devices are a requirement because removing them will <i>physically harm other people, in a measurable way, over the long-term</i>. Removing the anti-piracy features from your console harms no one real person—that a corporation loses profit is simply a reason for its employees to seek employment in a different company, presumably one that is not relying on such volatile externalities; it is not a reason for laws to be passed.<p>For an example that is almost equivalent in every way: cheating at casinos is completely legal. You are ""harming"" a company, and they <i>really don't like it</i> (and they'll show it, too) but it's not <i>illegal</i>. Console companies simply find it a lot harder to kick people out of their ""casinos"" when the house advantage falters.",1249544942
745003,comment,744942,744942,0,0,access_denied,,,"And Gmail stands out as the one web-app that the kids love.  Woot, they love the one innovative web-app that really improved something?  Unbelievable.",1249544909
745002,comment,744942,744970,0,0,TomOfTTB,,,"From my own experience it's a ""Time and Effort"" vs ""Money"" thing.  When I was young I was willing to put up with broken torrent connections, annoying ads, and other inconveniences in order to get stuff for free.  Because I had more time than money and was willing to put in the effort.<p>As an adult I'd just assume pay the $1.99 or buy the $36 (a year) Pandora One membership so as to not have to put up with that stuff.  Because now I have the money but there is much more of a demand on my time.<p>In that way I think these young kids aren't going to spend money they don't have now.  But once they have enough money for media costs to be inconsequential they'll start paying for stuff.",1249544630
745001,comment,744703,744776,0,0,alanthonyc,,,"I just found that game a few months ago myself.  Since then, I've played a few games with some of my friends.  Lot's of fun.",1249544539
745000,comment,744703,744703,0,0,chaosprophet,,,"Monopoly. I like it because:<p>1. It's a really long game.<p>2. With a bit of creative rule modding you can totally change the game.<p>3. The concept of getting to become insanely rich is <i>very</i> alluring.",1249544425
744999,comment,744053,744309,0,0,derefr,,,"True, but on the other hand, if you're <i>already</i> creating, but you find there's just no spark in your work, these things could be good muses.",1249544336
744998,comment,744514,744783,0,0,daeken,,,"If Maemo is the way forward, there's a serious problem.<p>At my previous company, we developed an 'applet' (one of the little widgets on the desktop) for the Nokia 770 and N800 tablets.  I worked closely with the tablet team (all great people, for the record) and yet it was one of the most painful development processes I've ever experienced.<p>Applets run in the context of the desktop app, so if there's a crash, the entire device reboots, period.  The desktop toolchain worked well enough once set up, but it didn't have access to the wireless APIs so we were unable to use it.  I eventually wrote an app for the device that loaded and ran our applet inside it, which made debugging with gdb possible, but even with this it was horrid.<p>I'll be a Nokia fan for life after working with those guys, but I can't help but see Maemo in itself as one step forward, two steps back.",1249544334
744997,comment,744528,744528,0,0,dejv,,,"Do you know any other good visualization toolkits in javascript?",1249544115
744996,comment,744942,744970,0,0,derefr,,,"Younger people (high school students especially) also tend to not <i>have</i> a CC# to put in to pay for things online. They tend to have to ask their parents for their card, and justify to them why they should be allowed to charge something to their account (even if they already have the actual liquidity necessary to pay them back.) This becomes especially problematic with micropayments, because it's very hard to justify ""giving my information away to a strange website"" for a $0.99 charge. It's actually much easier to convince a parent to get off their ass for a $200 charge, as long as you could justify/pay back the actual 200 dollars.",1249544107
744995,comment,744793,744793,0,0,chaosprophet,,,"I always have a tiny scribbling pad about the size of my palm and a pencil in one of my pockets at all times. So wherever I am, I can immediately jot down any ideas that come to me.",1249544091
744994,story,,,1,1,chaostheory,"Do Seed Companies Control GM Crop Research?",http://www.scientificamerican.com/article.cfm?id=do-seed-companies-control-gm-crop-research,,1249544064
744993,comment,744832,744966,0,0,crsmith,,,"There was an Ask Metafilter question about learning stats.<p><a href=""http://ask.metafilter.com/105045/Best-way-to-relearn-statistics"" rel=""nofollow"">http://ask.metafilter.com/105045/Best-way-to-relearn-statist...</a>",1249544049
744992,comment,744040,744098,0,0,mziulu,,,"I had the same thought, but this strikes me as a pretty clever ""hack"" nevertheless: it exploits a functionality of the service to circumvent the service itself.",1249543920
744991,story,,,1,0,jacquesm,"Microsoft Shutters Encarta as Douglas Adam's Encyclopedia Model Wins",http://www.fastcompany.com/blog/kit-eaton/technomix/microsoft-shutters-encarta-douglas-adams-encyclopedia-model-wins,,1249543912
744990,comment,744622,744706,0,0,alexfarran,,,"They're suspending people's accounts pretty quickly if they tweet the google cash scam.",1249543845
744989,comment,744942,744970,0,0,swolchok,,,"I am remarkably non-broke for a graduate student that went to grad school straight out of undergraduate. I was still amazed when my advisor whipped out his credit card to pay for Pandora One practically on a whim. On the other hand, I have learned the value of going out to eat instead of cooking.<p>Tangible goods have value. Pain avoidance has value. Intangible entertainment that is consumed at home has so many free substitutes that we're only paying for the <i>marginal</i> entertainment. I don't think this is news -- we didn't just grow up with Napster, but also DVD libraries, romsets, and hackable consumer electronics. I wonder what proportion of young people are aware of someone with substantial romsets for the NES or SNES?<p>Finally, my social network exists outside of its computer representation, and transcribing the personal data from Facebook to the next system is embarassingly parallel. Of COURSE there's no reason for loyalty.",1249543828
744988,comment,744873,744873,0,0,frisco,,,"One of the big bottlenecks here is access to the low latency network connections & data streams.  Successful HFT systems integrate information from ultra low latency news wires, trading activity in microsecond timescales, and are constantly testing things like dark pools for private market pricing information which isn't publicly accessible.  Even if you'd written the ultimate trading app, you still wouldn't have that kind of access -- which takes millions in infrastructure and business partnerships you don't have, and no consumer brokerage would give away practically no matter how much you wanted to pay for it -- making the game unwinnable for anyone but institutions and highly specialized proprietary trading firms.",1249543804
744987,comment,744873,744873,0,0,iamelgringo,,,"Ameritrade has an api.<p>I've also been looking at the BATS exchange: <a href=""http://www.batstrading.com/home/"" rel=""nofollow"">http://www.batstrading.com/home/</a> .  I don't know how feasible it is to get an account with them.  <a href=""http://www.batstrading.com/membership/"" rel=""nofollow"">http://www.batstrading.com/membership/</a>",1249543772
744986,comment,741880,742240,0,0,thwarted,,,"Without the @ it could be used as an address too.  The To: field is unambiguously a list of intended targets, independent of the formatting -- it's unfortunate that twitter has no metadata and the recipient list needs to be listed in-line with a special syntax.  When someone wants to get my attention or directs something they say at me, they use the same string I use to identify myself, my name, not (necessarily) with any special prefixing/enclosing/suffixing embellishments.<p><i>I am thinking that the domains have less and less importance, and that our data should be more integrated across the web.</i><p>That a ""domain"" is something on the RHS of an @ and is the name for something you can ""purchase"" the right to use is inconsequential.  I could just as well purchase a domain that is my name (independent of the fact that there are well-known TLDs that you are limited to purchase under).  Domains are just the base-line identifier that we tie a bunch of internet related services to, through the DNS and zone files, there is nothing inherently ""domain-y"" about them.",1249543771
744985,comment,743251,744101,0,0,trefn,,,"#2 is definitely an interesting suggestion.<p>I don't quite get the black market thing though.  If they <i>can't</i> trade the points for dollars, what's the motivation for creating useless auctions?  Doesn't seem like a way to launder money.",1249543761
744984,comment,744942,744942,0,0,JacobAldridge,,,"Nice little lessons for anyone who wants to sell to 'young' people.<p>I'll call out this point, however: ""they never buy anything because of the advertising.""<p>I've heard this before in market research groups, and even from business owners, but let me tell you - if you're buying some product, anything with a brand, chances are that advertising played some role.<p>See also this recent HN discussion - <a href=""http://news.ycombinator.com/item?id=690758"" rel=""nofollow"">http://news.ycombinator.com/item?id=690758</a>",1249543728
