ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
KKJHKJHKJ,0,-7,0.0,1,7,,1372990575,
KKKDDDD,0,2,0.0,1,0,,1318482153,
KKKKkkkk1,0,6,0.0,0,2,,1451859922,1452828168
KKolos,0,2,0.0,3,0,,1328114325,
kk0009,0,1,0.0,0,1,,1261272809,1452888684
kk123,0,1,0.0,2,0,,1369321307,1452912781
kk3,0,18,0.0,0,16,,1262076877,1452888684
kk3399,,3,0.0,0,2,,1411081515,1450207814
kk5190,,12,0.0,1,3,,1361379744,1450207814
kkaa,,1,0.0,0,2,,1417975382,1450267840
kkadmin,0,1,0.0,0,1,,1300282477,1452892737
kkaefer,,56,0.0,3,7,,1280131435,1450207814
kkaiser,0,22,0.0,0,4,,1383348553,1452917892
kkaliannan,,1,0.0,2,2,,1373828570,1450207814
kkalp,0,1,0.0,1,0,,1334921615,1452902260
kkalpesh,0,2,0.0,0,1,,1205771880,1205771880
kkalra,,21,0.0,2,7,,1407166038,1450207814
kkamalov,,2,0.0,1,1,,1336028578,1450207814
kkamperschroer,,23,0.0,4,24,,1387771319,1450207814
kkampy,0,1,0.0,1,1,,1404416456,1452926611
kkangaroo,0,2,0.0,0,6,,1386175489,1452919207
kkanojia,,2,0.0,0,2,,1368685067,1450207814
kkantawala,0,1,0.0,0,0,,1428414988,1453167911
kkantz,0,1,0.0,0,1,,1399330844,1452924281
kkapade,0,3,0.0,1,1,,1330556659,1452900855
kkapelon,0,37,0.0,0,0,,1424389484,1453166377
kkarakk,,1,0.0,0,3,,1395832153,1450207814
kkarann,0,3,0.0,0,0,,1441116471,1453171997
kkarimi,0,1,0.0,0,0,,1442839468,1453172628
kkartik,,3,0.0,0,4,,1274479003,1450207814
kkashyap99,0,1,0.0,0,0,,1444174098,1453172869
kkatx,0,1,0.0,0,1,,1387992474,1452919579
kkaul,0,7,0.0,5,2,,1376335905,1452915982
kkawai,0,-1,0.0,0,1,,1300468562,1452892737
kkay990,0,1,0.0,2,0,,1321657425,1452898481
kkbb,0,5,0.0,0,5,,1329147087,1452900033
kkdai,0,2,0.0,0,0,,1431052838,1453174805
kkdoo,0,1,0.0,0,1,,1313863458,1452896036
kkeane1007,0,1,0.0,1,0,,1308150246,1452894279
kkedacic,,6,0.0,1,4,,1373892991,1450207814
kkelly,,-5,0.0,0,4,,1327511551,1450207814
kkemle,0,1,0.0,0,0,,1449161962,1453379884
kken,,509,3.27273,1,179,,1357185589,1450207814
kkennedy,0,1,0.0,6,0,,1389201312,1452920109
kkevin,0,1,0.0,0,2,,1336552874,1452902858
kkfdasdqe36,0,1,0.0,1,0,,1353909751,1452907543
kkg,,1,0.0,0,1,,1384752162,1450207814
kkga,,14,0.0,3,0,"Designer at Stampsy",1385945244,1450207814
kkgupta,0,1,0.0,0,1,,1318462325,1452897594
kkh,0,1,0.0,0,1,,1398649019,1452923789
kkhire,,40,0.0,4,32,"co-founder Pedal, student @Miami University",1393114727,1450207814
kkiaca111,0,1,0.0,1,0,,1331787759,1452900708
kkielhofner,,56,0.0,0,10,,1360684244,1450207814
kkihara,0,54,0.0,1,7,,1319888745,1452898236
kkiikk,0,2,0.0,0,0,,1439403205,1453174436
kkilar,0,6,0.0,4,2,,1332452840,1452919946
kkilat,,7,0.0,0,6,,1366918822,1450207814
kkim,,736,0.0,78,7,,1175903154,1422319832
kkimm,0,1,0.0,1,0,,1410804739,1452931299
kking50,0,7,0.0,0,0,,1397104477,1453166884
kkireyev,0,1,0.0,1,0,"Founder @ instaGrok.com / computer scientist (ML/NLP) / software developer",1303232787,1452907339
kkirsche,0,23,0.0,0,0,,1414986832,1453166545
kkitay,,30,0.0,0,6,,1389589823,1450207814
kkjackchan,0,1,0.0,0,0,,1441379054,1453172093
kkjain,0,1,0.0,0,1,,1381455844,1452917266
kkjhcyuwb,0,12,0.0,0,2,,1344555597,1452905182
kkjkok,0,5,0.0,0,10,,1370570290,1452918235
kkk3333,0,1,0.0,1,0,,1362097454,1452910324
kkk6ettyre,0,1,0.0,2,0,,1337826685,1452903112
kkk7,,2,0.0,0,1,,1355669317,1450207814
kkkaaa,0,40,0.0,0,2,,1367583290,1452912144
kkkdubgee,0,1,0.0,0,1,,1331743730,1452900708
kkki,0,3,0.0,0,0,,1429824944,1453168425
kkkkdddd,0,-3,0.0,0,0,,1447627650,1453173950
kkkkll8889k,0,1,0.0,4,0,,1336619151,1452902858
kkkkllll,0,11,0.0,0,0,,1439951033,1453171657
kkklllppp,0,2,0.0,0,2,,1406418048,1452928096
kkkun41yt,0,1,0.0,1,0,,1311581577,1452895305
