ID,Karma,About,Created,Updated
KE4ZNR,7,"@KE4ZNR on Twitter",1288554612,
KEITHZOU,1,,1412504919,
KERMIT,11,,1274712825,
KERNEL2,38,,1316906801,
Keale2,1,,1373996017,
Keappor,1,,1431672749,1431672953
Keats,408,"One of the https://wearewizards.io/",1343042567,1452806654
Kebablite,2,,1387277998,
Kechol,4,,1402368188,1437169738
KedarMhaswade,89,"Founder, JyMob. Lurker on the venerable HN. I do something new and constantly find myself outside the ""comfort zone"" (not a good place to constantly be in, I guess). Respect hackers. Want to be one.",1246368215,1431449844
KeeganDwyer,8,,1398972676,1435524329
Keelix,12,,1271886286,
Keenan,-11,,1282244558,
KeenanC,3,,1310586105,
KeenanSteel,28,,1321556744,1416861120
KeepFlying,1,,1391194531,1448161673
KeepSafe,1,,1393976766,
KeepTalking,1057,,1266682877,1451670583
KeepTryingGID,1,,1350125878,
Keeval,4,,1355663063,
Keevoice,1,,1387881433,
Keiddleston,1,,1311076344,
Keile,-4,,1280205405,
Keiller,1,,1281633656,
Keios,227,,1179656325,
KeitMorst,1,,1312811494,
Keith83,2,,1287112531,
KeithBarrett,8,"Hacker and coder, formally with Red Hat.\n[ my public key: https://keybase.io/keithbarrett; my proof: https://keybase.io/keithbarrett/sigs/I_YMbe7gRYc_FTVyW3KvCnP-Uh6js5_5wcL_c9lKtfc ]",1434558902,1448749991
KeithGarry,1,,1315593572,
KeithLuis,1,,1324912664,
KeithMBarry,1,,1315203437,
KeithMJarrett,1,,1315207292,
KeithMaguire,2,,1357269979,1415149312
KeithMajhor,528,,1280676052,1432518265
Keith_Lee,34,"Editor/author of www.associatesmind.com<p>Personal Development for (new) Lawyers. Research, news, finance, strategy, technology, and skills.<p>Will have occasional story of interest to Hacker news concerning intersection of law and technology.",1302559239,
Keithamus,210,"Want to get in touch? hello@keithcirkel.co.uk<p>---\n[ my public key: https://keybase.io/keithamus; my proof: https://keybase.io/keithamus/sigs/ANmvpFaYU45kEF8zO7bWil0G3te6hCGL5z02YiSMaEQ ]",1318588109,1449016462
KeizerDev,8,,1412801611,1452638064
Kejistan,93,,1205250306,
Kejnn1,1,,1366607890,
Kekeli,13,,1365578458,
Kelet,61,,1369600083,
Kelevra,18,,1188312075,
KelevraSoftware,2,,1383664864,
KeliNorth,96,,1347603755,
KelibFezy,1,,1323130976,
Kell,265,"Studying law.\nLoving tech.",1289681657,1445355526
KellanPea,1,,1379575055,
Kellel,5,,1412802395,1416795798
KellieT,1,,1345155675,
Kellie_Mitchell,1,,1406638390,
Kelliot,15,,1337144001,
Kellseyross,1,,1338781344,
Kellster,16,,1303939703,1425250057
Kelly2,15,,1432576849,1436303788
Kelly788,1,,1314275554,
KellyHorns,1,,1312886271,
KellyLSB,1,"Kelly Becker started programming at age 8 with her father over weekly coffee in Detroit. They started with a SKAT game written in C before moving on to other card games as well. 4 years later she had switched to writing HTML and basic PHP applications. Originally working directly for her church, at age 14 she wrote a small group management system and several wedding sites. When Kelly was 16 years old she started writing an event management suite known as ENN and got contracts with 3 Michigan conventions (Youmacon, NMACon, and World Steam Expo) which still use the software. In 2010 Kelly met David Boskovic and started working on the Momentum platform and Evolution Framework; she continued doing work for him through out the year. In early 2011, only a day after graduating High School, Kelly started working full time for Momentum OS Inc and has been working for them ever since. Kelly is responsible for the relational database driver, api and other core parts of the EvolutionSDK framework.",1334855419,
KellyPepper,1,,1405418879,
KellyRice,20,,1334766427,
KellyWoah,1,,1359451030,
Kellymohr,1,,1409951101,
Keloo,3,,1439920382,1451618486
Keloran,5,,1393963070,1428670463
Kelp0,0,,1373104797,
Kelpo,6,,1308918952,
KelsayGrammar,1,,1347223779,
Kelteseth,8,,1390166388,1413314076
Kelvin,1,,1186492387,
Kelvin_jr,1,"I am good man add me on fb Kelvin facitela",1372327364,
KelyFoster,1,,1327478239,
Kelz,3,"Game Developer / Designer & JS expert",1338892097,1448663221
Kemenag,1,,1394037692,
Ken-B,3,,1435842511,1435855148
KenAdler,1,,1388649897,
KenBerger1,2,"Ken Berger\nhttp://twitter.com/kenberger",1338907444,
KenBernstetin,3,,1360718697,
KenCochrane,1263,"Software Developer living in Southern Maine<p>For more info, checkout the following links:<p>Blog : http://KenCochrane.net<p>Github : http://github.com/kencochrane<p>Bitbucket: https://bitbucket.org/kencochrane<p>Linkedin: http://www.linkedin.com/in/kencochrane<p>Stack overflow: http://stackoverflow.com/users/356788/<p>[ my public key: https://keybase.io/kencochrane; my proof: https://keybase.io/kencochrane/sigs/JJOUzKVo-NT5dJv83BFwBpyitZQWqYbNu8PoDD9M03I ]",1299257341,1447761851
KenE,1,,1359684211,
KenL,9,,1360817661,
KenStein,1,,1271900049,
Ken_At_EM,2,,1365785940,
Kenan,1939,"kenany.me<p>I tweet @kyild<p>I code github.com/KenanY<p>[ my public key: https://keybase.io/kenan; my proof: https://keybase.io/kenan/sigs/Zb8L7fcxffvrlLVwb3fvciuTaHaR3G7S-T2W3Jv8JxQ ]",1309900727,1417188020
KenanBot,1,,1409772316,
KenanSulayman,53,,1303519744,1452534159
Kendos-Kenlen,1,,1441206821,1442577931
Kenedy,1,,1332780225,
KenishaMcgrain,1,"Babysitter Kenisha hobbies include http://www.vetementsenfr.com/survetement-nike-c-6.html pc programs and kayaking. All her inspiration arises from discovering and making your way to different locations and places around the world one example is Zanzibar.",1355886464,
Kenjason,1,,1305701274,
Kenji,1052,,1389115132,1452667312
KenjiCrosland,363,,1298072149,1435703065
Kennedy0808,1,,1425242771,1425242801
Kenneth011,-39,,1377956004,
KennethJTom,1,,1434988823,1434989028
KennethLStein,-3,,1312325551,
KennethMyers,494,,1203274446,1451777259
Kennethtruyers,16,,1329662536,1444066001
KennyCason,263,"Co-Founder of DataRank \nwww.kennycason.com",1308864925,1444095587
KennyWithers,1,,1413252587,1413252600
KenoFischer,251,"Julia Core Developer\nCo-Founder at Julia Computing<p>Reach me at keno@juliacomputing.com",1354489999,1452820032
Kenp77,-8,,1447926940,1450892860
KenshiNS,2,,1411978915,1416820691
KentBeck,353,"Kent Beck is a programmer, author, husband, father, and goat farmer. He makes his living programming at Facebook and advising various small companies.",1239024071,1451885865
KentClarke,1,,1340895442,
KentHealy,185,"I am an author, speaker, columnist, real estate investor, entrepreneur, a student of life, graphic designer, and an advocate of applied sciences in the realm of personal lifestyle.",1283140812,
KentLatricia,5,,1361774418,1444288854
Kentavrs,1,,1441871314,1442440935
KentuckyJim,2,,1387285362,
KentuckyWriter,1,,1366467988,
Kenw00t,116,,1286955377,1421141977
KenyaDonDraper,1,,1383810451,
Kenyankomu,1,"just a guy",1334581493,
KenzieBell,1,,1325885414,
KenzieBrevo,1,,1325958440,
KenzieCent,1,,1325964391,
KenzieScott,1,,1325871489,
Kenzo,1,,1416393407,1419348015
Kenzo76,1,"London based webdev.",1390438723,
Kenzo99,7,,1369754318,
KeokiJason,1,,1318914843,
Kepavi,1,,1337173324,
Kephael,10,,1427673098,1442345767
Kepler2,36,,1272655317,
Kequc,581,"Node.js developer",1362407548,1450607473
Kerba,1,,1251970340,
KeriTrostle,1,,1322063483,
KeriWarr,3,,1412775666,1413830691
Kerlix,-10,,1411939426,1437887772
Kernel-Panic,1,,1445781743,1445790990
KernelJay,1,,1362040940,1435156705
KeroseneKid,3,,1279236993,
Kerr0r,1,,1387393689,
KerrM,2,,1432763362,1449231564
Kerrick,815,"I know HTML, CSS, Ruby, JavaScript, and CoffeeScript. I work with Sinatra, jQuery, Backbone.js, and I plan to learn Rails. More info: http://hire.kerricklong.com/",1337860863,1435805598
KerrickStaley,89,"I live in Berkeley, CA and work as a site reliability engineer for Google Play.<p>Everything I write reflects my own views, of course, and not those of Google :)",1346996816,1451015808
Kerripaula,1,,1322742207,
KerryDew,0,,1374708173,
KerryJones,108,"Engineer and fitness hacker, and now Co-Founder of Whoga.",1440995713,1452349818
KerryStill,-9,,1412025820,1412967787
KerrySun,1,,1366856343,
Kerrz,4,,1335873466,1422848848
KeshRivya,9,,1186711614,
Keshav123,1,,1381018022,
Kesseki,14,,1392615712,1417026222
Kestrel_Linder,1,"Co-Founder and CEO of GiveCampus (www.givecampus.com)",1424909701,1447297216
Kestrelhunter,7,,1245383599,
Kesty,237,,1322736664,1434386490
KetciaThach,2,,1410896308,1414592340
Kettlebrain,1,,1343726794,
Ketz-san,1,,1396260084,1447873310
Kev,26,,1268545466,1446659093
Kev0,1,,1413298928,1453164921
Kev2010,1,,1290490888,
KevBurnsJr,876,"Less Talk, More Code.",1214992442,
KevDogg123,1,,1314931195,
KevFit,1,,1386945931,
KevMorton,6,,1331151548,
Kevacious,1,,1450147284,1450147769
KevanM,11,,1430817933,1450260796
Kevembunagga,2,"retired software engineer",1293641199,
KevenDev,2,,1435220672,1435301396
KevenDones,1,,1265603425,
Keverw,88,,1314645486,1452175578
Kevguy,17,"Developer - mostly C#/ASP.NET.",1356719890,1445876804
Kevin-tgpr,1,,1347656507,
KevinAtHome,1,,1392850271,
KevinBagel,1,,1308601117,
KevinBergGrell,1,,1418848462,1418849422
KevinBongart,669,"French software engineer in New York. Created WatchThis, a website that will help you watch good movies: http://watchth.is",1224886506,1450826132
KevinBoyle,4,,1281019674,
KevinCTofel,8,,1268910278,1418156927
KevinEldon,466,,1288983162,1448914323
KevinHorvath,2,www.kevinhorvath.com,1441911597,1451675137
KevinHou,1,,1319011236,
KevinJannis,2,http://www.pushdotpop.be,1347213722,
KevinKaske,-4,,1237499302,
KevinKorb,11,,1374260982,1442263619
KevinMS,648,,1214855058,1449178798
KevinMcAlear,98,kevinmcalear.com,1321541428,1432423885
KevinPD,41,,1239566468,
KevinPy,1,,1454233397,1454885294
KevinSimo,1,,1358974539,
KevinSimo123,1,,1406655865,1415300649
KevinSjoberg,49,"Dedicated web developer who love to program when it rains. Have a great aptitude for learning new things and think free software is very interesting.<p>I see myself as a spontaneous and easy-going person who love my girlfriend and believes in honesty.",1339682695,1432108184
KevinTraver,4,,1317592866,
KevinTuttle,1,,1446817232,1446817352
KevinUK,4,"Self employed web developer. Current projects are http://www.getmecooking.com and http://www.platejobs.com",1343399416,1425206367
KevinWaller,1,"First time entrepreneur, just launched www.juice.me and currently seeking Beta Testers and investors!",1360150040,
KevinYoon,3,,1237265575,
Kevin_C,2,,1256599857,
Kevin_Johnson,4,,1214182815,
Kevin_M_Miller,8,http://hackernewsers.com/users/Kevin_M_Miller.html,1277572172,
Kevin_Marks,69,,1264728046,
Kevin_S,22,"Business student. Accounting & Economics<p>College Senior. Interning doing Audit & Compliance with an information security consulting firm. More likely than not i&#x27;ll end up in infosec. And that seems cool to me. Also into nonprofits.<p>For anything shoot me an email. Kasmith@bgsu.edu",1393789979,1451856416
Kevindish,60,,1314601520,
Kevinish,1,,1218617098,
Kevinjmireles,48,,1267992989,
Kew2001,1,,1376530741,
Kexoth,2,,1291072557,1441825860
KeyBoardG,160,,1294207500,1448381750
Keya,2,"I love startups and new technologies",1438040374,1439933070
Keyamoon,6,,1352710002,
KeyboardFire,2,,1422844537,1425933869
Keyesfortoes,1,,1314619688,
Keyframe,2622,@Keyframe,1231686446,1452545063
Keyneston,33,,1355455817,
Keynishwhite,1,,1337229707,
Keyno,18,,1431338331,1433242897
Keysbey,4,,1420603422,1420639359
KeytarHero,325,,1417140248,1446481794
KezBradley,4,,1430499422,1446460834
ke,1,,1300363856,1452893433
ke-prosper,1,,1383785432,1452918235
ke4qqq,244,,1307458796,1450207814
ke7in,2,,1364006544,1450207814
ke7ofi,3,"[ my public key: https://keybase.io/ke7ofi; my proof: https://keybase.io/ke7ofi/sigs/1KbvD6OyBhNGAP_NriyA_e6lpbFSL1AmvUtZ_P3oWj4 ]",1412890728,1450207814
keKatie,1,"working on an idea...",1298253095,1450207814
kea,1,,1450701203,1453174698
keade,4,KCMO,1332976133,1450844091
keajer,1,,1385011561,1453171487
kealmuse,1,,1301566878,1452893128
keammo1,99,,1349022360,1450207814
kean,1,,1355100300,1452908114
keane,631,"international relations, comparative religion and cross-cultural studies graduate from UC Santa Barbara/UCDC<p>developer especially interested in journalism<p>see @liamk on twitter for more",1267433451,1450207814
keanemachine,7,,1248445389,1452888234
keaneu,51,,1172513963,1172513963
keang,1,,1372715442,1452914357
keankeeks,1,,1401892289,1452924976
kearney927,23,,1363319481,1450207814
kearneyandy,3,,1444081951,1453174264
keas,1,,1403901415,1452926158
keating,245,,1207447978,1207447978
keatonbard,1,,1322196544,1452898553
keatonswett,2,,1359054519,1452909112
keatsta,16,,1253535689,1452888344
keaukraine,2,,1375429738,1450207814
keb,1,,1243278326,1452887906
keb0b0,1,,1354210021,1452907626
kebaman,5,"Former software engineer in large corporation, now unemployed software engineer.",1258659366,1450207814
kebloom,1,,1380659829,1452916970
kebonkembang,1,"ornamental plant",1314983135,1452896391
kec,84,,1374439086,1452824377
kec3829,1,,1384263234,1452918483
kecebongsoft,47,"web developer, uses python & django.",1317535288,1450207814
keche,2,,1375393627,1453168008
kechit,1,,1391940861,1452921377
kecks,15,,1450392337,1453174640
kecnlv03et,1,,1316259480,1452897529
ked,4,"Student at Fullstack Academy",1381758698,1450207814
keda,44,,1345918688,1450207814
kedar13,-2,,1376942480,1452915615
kedar2222,1,,1335715990,1452902546
kedar5,0,,1348120398,1452916378
kedargj,52,"Building tech to improve talent decisions.",1377726924,1450207814
kedark,2,,1318574556,1452900855
kedarnath,1,,1228837900,1452886843
keddrick,1,,1314282845,1452896325
kedean,310,,1352918189,1452882290
kedebug,1,,1406254243,1452928070
kedi_xed,-1,,1297912935,1452892466
kedixed,1,,1290666857,1452891887
kedm,5,,1436219324,1453170538
kedonkhal,1,,1384214296,1452919247
kedr,1,,1327427737,1452899631
kedron,13,,1365089506,1450239131
kedronvally,1,,1327479795,1452899681
kedroviy,0,,1430491205,1453168652
kedyr,2,,1325762031,1452906326
kedyr2,18,,1339699014,1450207814
kee2ka4,1,,1258912020,1452888609
keeb,1,,1239140251,1452887350
keebEz,35,,1410904030,1450207814
keeba,1,,1341249131,1452904154
keeblus,23,,1375982244,1452915806
keeboard,3,,1350006020,1452906637
keebz,3,,1386738034,1452919341
keecham,84,"keecham AT thecoupondoc DOT com",1313466817,1452896531
keedot,71,,1434838512,1453170081
keedpo77,1,,1334728148,1452901904
keeds,1,,1295619744,1450207814
keeebez,8,,1435467170,1453170263
keeeeeeeeen,1,,1308281186,1452894329
keefe,832,"Keefe Roedersheimer",1212171111,1452444440
keefebowl,2,,1358961521,1452915661
keefer,1,,1384385152,1452919946
keefka,1,,1341440197,1452904250
keeg,1,,1399482477,1452924205
keegan,1,"Aussie web ninja living in Belgium",1297781162,1452892402
keeganclark,1,,1308797985,1452894430
keegancsmith,1,,1433400802,1453170460
keegangrayson,25,,1274979486,1452889309
keeganjw,2,,1353691639,1453168333
keeganmccallum,1,,1417458441,1453168425
keeganpoppen,46,,1266220697,1450207814
keeganryon,1,,1326449878,1452899469
keeganwatkins,1,,1248210706,1452888116
keegbelj,17,,1402003484,1452925180
keegomaster,62,"Started a few companies in Mexico (Franquicias VP, Glumin Networks, APLIATEC), and is currently engaged in building UPbook along with Brody T. Enrique is also working on his PhD in Engineering Management at the University of Alberta. His research interest is Quality Management, particularly the use, integration, and auditing of Management System Standards.",1297290316,1452892672
keeguon,30,"[ my public key: https://keybase.io/keeguon; my proof: https://keybase.io/keeguon/sigs/9_UtQrJWSPRIf51AzQMsfh21qPzt83OQ5y4p1-v2584 ]",1312381580,1450207814
keehun,470,"iOS & OSX Developer\nPreviously: Code 42<p>keehun.com",1383190585,1452538952
keehyun,3,,1335304730,1452902371
