ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
MS3FGX,0,2,0.0,2,0,,1333486174,
MSDjunior,0,-1,0.0,0,1,,1303590200,
MSF2014,0,1,0.0,0,1,,1393473378,
MSHSoftware,0,1,0.0,1,0,,1342452408,
MSM,0,210,2.69048,0,92,,1334678606,1444667498
MSNola,0,1,0.0,2,0,,1354583147,
MSSU,0,2,0.0,0,1,,1386771479,
MSTEhacker,0,1,0.0,1,0,,1388870772,
MSUGErelative,0,1,0.0,1,1,,1349331713,
MSWizard,0,6,0.0,0,6,,1280974113,
MSalnikov,0,2,0.0,1,1,"I&#x27;m developer, penetration tester and head of YelGroup.<p>look for me on github https://github.com/MihailSalnikov",1449940509,1449946458
MScStudent,0,1,0.0,1,3,,1301632095,
MSchroeds,0,1,0.0,1,0,,1423371455,1423371533
MScience,0,16,0.0,34,0,,1315734367,
MSexton,0,44,0.0,0,22,,1321539781,1413248389
MSlim,0,1,0.0,1,0,,1264253068,
MSorro,0,2,0.0,5,0,,1441354671,1445883187
MStoychev,0,4,0.0,28,0,,1412675420,1448365543
MSunds,0,4,0.0,1,2,,1383886828,
MSvsGOOG,0,4,0.0,0,2,,1373886628,
MSwaffer,0,3,0.0,0,1,,1326327372,
MsAldanaBehar,0,1,0.0,1,0,,1326304978,
MsElisePriester,0,1,0.0,1,0,,1329128763,
MsFinTech,0,1,0.0,0,1,,1432759592,1432759715
MsFuntereds,0,5,0.0,0,1,,1371067210,
MsGemNicholls,0,23,0.0,15,7,"@MsGemNicholls on twitter\nGem Nicholls on Google+ (User: 104442566775731167933)\nJust here wondering why big organisations don't get how markets work.",1330931449,
MsGlenStriegel,0,1,0.0,1,0,,1330102705,
MsJ,0,1,0.0,0,1,,1295048949,
MsKarl,0,3,0.0,1,0,,1271351248,
MsLacewing,0,1,0.0,1,0,"A Blog about anything and everything",1315039138,
MsLesterPeguero,0,1,0.0,1,0,,1326448757,
MsSusanneMorein,0,1,0.0,1,0,,1328723892,
MsToniaWiggs,0,1,0.0,1,0,,1328784714,
Ms_S_Moon,0,1,0.0,1,0,,1437896978,1437897091
Mscorlib,0,-1,0.0,0,1,,1311926565,
Msean8,0,1,0.0,1,0,,1369193443,
MskdFinancier,0,2,0.0,0,0,,1255902039,
Mson02,0,3,0.0,0,1,,1419835575,1419864411
MstrDay,0,2,0.0,0,1,,1284774264,
MstrMZR,0,51,0.0,1,5,"Email:  mstrmzr at gmail dot com",1364855247,
mSobhy90,,4,0.0,1,0,"Android abuser, Linux lover, wannabe Hacker & Technology Enthusiast - Software Engineer",1366008614,1450207814
mSoft,0,2,0.0,0,1,,1350074879,1452906723
mSparks,,-14,0.0,1,49,,1392711837,1452682119
mSyke,0,1,0.0,0,0,//LIMITLESS//,1438026028,1453171082
ms,0,3,0.0,1,0,,1245170338,1452887978
ms-rm,,309,0.0,11,1,"Cognitive Scientist|Social Scientist.\nInterested in startups, user experience research/design, computer science, travel.",1361642245,1450207814
ms-tg,0,1,0.0,0,1,,1362006766,1452911535
ms01,0,13,0.0,0,4,,1219256874,1452886722
ms013,,22,0.0,0,7,,1378177010,1450207814
ms123,,53,0.0,14,18,@_ms123,1299116585,1451404750
ms140569,0,1,0.0,0,0,,1433514727,1453169697
ms2,0,2,0.0,0,0,,1312230700,1453169432
ms21762,0,1,0.0,1,0,,1205513506,1205513506
ms256881,0,1,0.0,1,0,,1347654946,1452906134
ms4720,,225,1.65714,8,47,"a geek from NYC",1290708334,1450207814
ms5559,0,1,0.0,0,2,,1391398437,1452920937
ms705,,120,0.0,1,11,,1416955941,1450267840
ms7821,0,1,0.0,0,1,,1294155419,1452892042
ms7821b,,4,0.0,0,4,,1369821485,1450207814
ms7821c,0,3,0.0,0,3,,1344249507,1452905249
ms_bitshifter,0,1,0.0,0,1,,1301684506,1452893128
ms_dev,0,9,0.0,0,0,,1244088369,1452888115
