ID,Karma,About,Created,Updated
FACKER,2,,1340948609,
FAITHLYRA,1,,1403775864,
FAKEGRIMLOCK,3,"ME, FAKEGRIMLOCK, GIANT ROBOT STARTUP DINOSAUR. DRINK BEER AND COFFEE, EAT BACON AND HUMANS, PUNCH WORLD IN FACE WITH TRUTH.",1322784797,
FALCK,2,,1371634160,
FANDDL,1,,1369827555,
FAZAL_E_HAQUE,1,,1333904627,
Fa773NM0nK,32,,1352065892,1450702665
FaLKoR,1,,1320520154,
FaUaCaKcYaOaU,-10,,1360325687,
FabChickenFeet,3,,1445213700,1448613116
FabHK,9,http://www.fabian-lischka.de,1450707452,1451885731
FabPelletier,1,"Student in software engineering.",1331506130,
FabbLM,4,,1417024596,1421284399
Fabian,2,,1227805196,
FabianBeiner,656,,1417527635,1452540983
FabianLu,1,"Entrepreneur, Thinker, Technophile\nhttp://eese.com",1427448728,1431424951
Fabiang,1,,1372949729,
Fabien,3,,1185095542,
FabienGrenet,1,,1398244957,
Fabimaru,8,,1326196597,
FabioA,2,,1421330514,1421330916
FabioFleitas,164,,1415935287,1451441819
FabioFracassi,1,,1413202473,1434990903
Fabiolalin,1,,1405031395,
Fabiot,1,,1431530951,1431530959
Fable,2,,1422098491,1422103727
FabricPaul,140,,1317052625,
FabriceKwizera,1,"No vast experience but passionate and devoted programmer who is becoming better and better on daily basis. Fond of technology especially open source software. Humorous, sometimes likes to piss off his friends, not too serious but aims high",1376548924,
FabriceTalbot,12,"I'm the co-founder and CEO of Agilewords. French citizen and polyglot, I lived in Europe before building my nest in San Francisco. I believes in simplicity and usefulness in everything I do and put that motto in action to build products that have an impact in people's lives.",1272439679,
FabricioV,1,,1297746838,
FabrizioGiudici,2,http://fabriziogiudici.it,1334443175,
Fabryz,1,"Web Developer",1295120601,
FaceKicker,1057,,1264612109,1413841866
Facebalkan,1,,1315159368,
FacebookGoogle,2,,1386361979,
Facemelters,41,"I&#x27;m just here doing things",1298337462,1452184676
Facens,255,"Founder and Chairman of http://www.iubenda.com , Privacy Policy generator for websites. Web Designer by the age of 10. Eclectic by design.<p>twitter.com/Facens",1289336027,1438542211
Facevalue,1,,1347500381,
FactChecker,1,,1390703813,
FactFever,1,"Funny, Interesting, Weird Facts",1376086758,
FactoryFactory,15,,1370185969,
FaddiCat,48,,1338193453,
Fador,89,"http://fador.be<p>[ my public key: https://keybase.io/fador; my proof: https://keybase.io/fador/sigs/m9FeM6k-xtYaXSgfRHhtA7PuAP-Zpd0SLyu9VERBQIM ]",1389883116,1427141146
Faerris,43,,1311890257,
Fagbemi,1,,1343688435,
Fahdos,1,,1369414245,
FaheemKajee,1,"Co-founder and CEO of Pashash.<p>Previously Chief Analyst at the World of Avatar (worked on the acquisition and integration of Mxit - Africa's largest social network). Also global equity analyst covering tech, media and education.<p>Lives in Cape Town, South Africa. Loves reading (Ayn Rand is my favourite). Recently started learning to swim again.",1349351994,1413075579
Fahim,12,,1264354993,
FahnRobier,29,,1228828282,
Fahrenheit2539,1,,1324721857,
Fahrertuer,16,,1291735154,
FailMore,781,,1362482701,1446564423
FailedGarage,1,,1370996491,
Faina,1,,1400234732,
FainaK,3,,1301667466,
Faint,52,,1392423914,1452604225
FairLime,1,,1383935508,
FairOffice,1,,1433926655,1433929105
FairThought,2,,1333113172,
Fairynomo,3,,1211958511,
FaisalAbid,79,"faisal.abid@gmail.com\nlinkedin.com/in/faisalabid",1216661721,1443533779
FaisalAlTameemi,3,"EdTech Entrepreneur. Passionate about the intersection of technology, business and design.",1438015394,1444011876
FaisalFeroze,1,"I make and break stuff.",1313563166,
FaisalNahian,1,,1380252130,1436234601
FaisalRashid,0,,1417735255,1435216730
Faither,-2,,1428394600,1428399705
FajitaNachos,98,"GitHub: https://github.com/FajitaNachos",1347499950,1444891651
Fajita_Mane,1,,1394078384,1435495704
FajneFarita,-6,,1414392254,1435298559
Fake4d,1,Me,1390995424,
FakeChrisDrayer,2,"Co-Founder of Revaluate - Sailor & Real Estate Industry Fire Starter.",1410180062,1414527476
FakeSamAltman,11,,1203582553,1437088219
FakeUserNames,1,,1344885870,
Fakeyfakerson,1,,1396792680,
Falaina,11,,1257967502,
Falco444,1,,1438944292,1439197933
