ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
861500,comment,860460,860726,0,0,JulianMorrison,,,"Do we even need professional reporters any more?<p>Given:<p>- People will do their own reporting on disasters, political upheavals, etc. In fact it can be nigh impossible to stop them, witness Iran.<p>- People comment and discuss for free. Hell, 99% of the traffic on the internet that isn't spam, piracy or porn is chitchat over opinions. Some people are even qualified to have an informed opinion. These can be aggregated.<p>- Investigative journalism costs, but it also sells (as books and magazines if not as newspapers)<p>- 99% of what ordinary reporters do every day is produce filler crap because you can't just print a blank paper with the headline ""nothing happened"". This is pumped out as news but it isn't news. It could vanish and it wouldn't be missed.",1254736720
861499,comment,860119,860119,0,0,Mz,,,"Re the Warren Buffets and such of the world.  I think if you find something you love doing and can arrange to do it largely on your own terms, spending a lot of hours at it isn't going to lead to burn out.  This is where I have issues with the mantra of ""work harder"".  It implies that your job is about sweating and suffering.  Those folks who have found their calling and love what they are doing may be putting in very long hours, but it isn't remotely the same experience that your typical worker has of their job.  They also typically built themselves a custom niche.  Warren Buffet used to work from home and arranged his work life such that he didn't have to do any of the things he didn't want to do.  He found that, legally, as long as he kept the number of investors below X (I think 100), then he didn't have the reporting requirements, registering requirements, etc that most funds have -- ie he had the freedom to do whatever he wanted without answering to anyone else.  So that's what he did (kept it below X number).  I don't know what he is doing these days, but I seriously doubt he has some supervisor standing over him and cracking the whip.<p>You see the same thing with a lot of very successful people:  They act like ""rock stars"" long before they ""make it"" and are infamous for indulging their personal peccadilloes.  If I can work on my own terms, in my own home, at my own pace, on things I want to work on and love doing, you betcha I can put in much longer hours than if I am a wage slave.",1254736703
861498,comment,861483,861483,0,0,petercooper,,,"I was a SvN subscriber since it started (used to follow 37s when they were doing their design stuff) but unsubscribed when they posted that $100bn Twitter thing for similar signal/noise ratio reasons - though hopefully I'll go back one day. Despite that, this post is a bit noisy itself and doesn't make its point clear.. :)",1254736674
861497,comment,860710,860944,0,0,jgrahamc,,,"Hmm.  Those are vinyl and have a URL on the back.  I'd much prefer having an authentic one.  Anyone out there know where I can buy one, or willing to sell me one?<p>Just the thing to do with my HP-16C.",1254736585
861496,comment,861317,861317,0,0,onoj,,,"For the size you are proposing, anything other than a few resistors is out of the question. Depending on the concept though, I have seen prototypes made on watch PCBs if they can work using an existing electronic design.
The trade-off is as follows - a factory/development house can make the prototype for you IF you order the final product through them in sufficient quantities. If not - custom IC/PCB design plus casing for 100 units will cost around 50 000 USD (again - this really depends on complexity and function) And that is the china price. I live there. I do this for a living. Best place to feel your way is the Hong Kong Trade Development Council or the Productivity council. I mention these so that you can get some perspective. <a href=""http://www.hkpc.org/html/eng/common/index.jsp"" rel=""nofollow"">http://www.hkpc.org/html/eng/common/index.jsp</a>",1254736559
861495,comment,860865,861193,0,0,draegtun,,,"That may well happen one day (though I'm not sure what holding off really means ;-).<p>In the meantime CPAN continues to grow and at an increasing rate: <a href=""http://birmingham.pm.org/talks/barbie/stats-of-cpan/slide341.html"" rel=""nofollow"">http://birmingham.pm.org/talks/barbie/stats-of-cpan/slide341...</a>",1254736424
861493,comment,860913,861373,0,0,Quarrelsome,,,"Berlin is v.good too.",1254736362
861490,comment,861429,861429,0,0,mikeytown2,,,"I can't think of a use case for this, but it's still really cool.",1254736205
861489,comment,860913,861416,0,0,ido,,,"Or most large cities in central, northern & western Europe.",1254736190
861488,comment,861486,861486,0,0,ableal,,,"In a ""ridentem dicere verum"" vein. The previous week's PC/Mac bashing was also amusing:<p><a href=""http://www.guardian.co.uk/commentisfree/2009/sep/28/charlie-brooker-microsoft-mac-windows"" rel=""nofollow"">http://www.guardian.co.uk/commentisfree/2009/sep/28/charlie-...</a>",1254736157
861487,comment,848484,848484,0,0,sam1976,,,"I was happy with MySQL except Master-slave configuration. Now that Oravle has aquired MySQL I am looking for another open source DB and Postgres seems a perfect fit.",1254735908
