ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
2722199,comment,2721621,2721908,3,0,BvS,,,"I totally agree. Google has pretty much all my private and professionell emails already so there is little left they could find out about me through Google+ that I'm worried about. Giving much of the same data to fb as well on the other hand doubles my risk (or even worse since I have less trust in fb).<p>Besides competition can only be a good think. Just imagine the mobile space without Android...",1309633072
2722198,comment,2722021,2722021,4,0,Apocryphon,,,"Maybe this is a response to the IMF hack attacks. If you can't beat 'em, give them what they want to avoid collateral damage to your other resources.",1309633029
2722197,comment,2721963,2721963,1,0,justincormack,,,"I think the space of applications that could run on wimpy machines is a reasonable size, although of course not all. Google though do have a huge installed base of software so the cost of moving could be very high. The examples are based on stuff that is at the limit for sequential execution speeds, but loads of software is not, has scope to run slower.",1309632986
2722196,comment,2721683,2722167,1,0,praptak,,,"You are correct. Note that what you described is not ""validating the input checking for harmful SQL code"". The latter is a specific case of ""enumerating badness"", which is a known mistake security wise. Edit: fortunately in the actual list of the errors the advice given is not to check for harmful code, but to whitelist known safe input.",1309632969
2722195,comment,2721905,2721905,13,0,arashf,,,"hi all,
we've been reading all the feedback carefully and made a change to licensing section to clarify what we meant.<p>the change is highlighted on our blog: <a href=""http://blog.dropbox.com/?p=846"" rel=""nofollow"">http://blog.dropbox.com/?p=846</a>",1309632949
2722194,comment,2721868,2722127,9,0,sambeau,,,"Gzipped SVG would be a fraction of that. That should be your new argument :)",1309632917
2722193,story,,,1,0,veljko983pfc,"20 Bizarre Things You Can Rent ",http://www.worldsbiggests.com/2011/07/20-bizarre-things-you-can-rent.html,,1309632909
2722192,comment,2721550,2722070,3,0,rkalla,,,"It's hard to tell how it performs in real life (not a launch video) but that being said the demos of it in action were impressive.<p>I wonder if this is the form the Holodeck/3D technology we've all been waiting for since the 70s will be in.<p>AR of your living room mixed with a glassesless 3D TV[1] and some motion controls. Very exciting stuff.<p>[1] <a href=""http://3dradar.techradar.com/3d-tech/52-inch-glasses-free-3d-tv-hits-japan-23-05-2011"" rel=""nofollow"">http://3dradar.techradar.com/3d-tech/52-inch-glasses-free-3d...</a>",1309632887
2722191,comment,2722160,2722160,1,0,mdariani,,,"would anybody apply a 4 day work week in a new founded startup? i think motivation levels are different for every company. established companies have definitely more space to play around with different motivation scenarios for employees than a new startup.",1309632869
2722190,comment,2721812,2722156,8,0,EricBurnett,,,"I'm trying to figure out exactly what this is, to be honest. To me it looks like their version of Amazon Web Services, for sharing compute resources exclusively within their community. But I can't tell whether it's just providing secure hardware to throw VMs at or if they've built the support infrastructure like a fault tolerant file system as well.<p>Edit: From <a href=""http://nebula.nasa.gov/services/"" rel=""nofollow"">http://nebula.nasa.gov/services/</a> it appears they have a distributed file system, but otherwise it's simply a set of networked machines.",1309632858
2722189,story,,,1,0,rananaru,"Lindsay Lohan Laughs off Partying Rumours",http://googlereader2011.blogspot.com/2011/07/lindsay-lohan-laughs-off-partying.html,,1309632848
2722188,comment,2720840,2720840,1,0,georgieporgie,,,"...and yet I still can't ctrl-tab to my last active tab.",1309632810
2722187,comment,2722021,2722021,5,0,zzleeper,,,"Finally. Even for people working there, or with a paid subscription, using their ""treasure chest"" was a PITA.<p>On the other hand, it was the WB's incompetence that motivated me to learn Python and write my first script, to scrape their website and get their data to a more useful and less slow format (mind that I did had a paid subscription at that time)",1309632775
2722186,comment,2721886,2722164,16,0,divtxt,,,"What's with these comments is that the title of the post was changed about 10 mins ago.<p>Before that it was ""What happens when a programmer retires?"" or something like that.  The first 5 or 6 comments made more sense then.<p>(btw, i didn't catch the before link)",1309632768
2722184,comment,2721905,2721973,1,0,sunchild,,,"Non-exclusive just means that Dropbox isn't the only licensee.  I've never once seen a consumer-facing TOS that purported to be exclusive.  That's really not the issue here.<p>The issue is whether the scope of Dropbox's license is overly-broad, given the service that they're providing.<p>Under the Google TOS, Google says:<p>""This license is for the sole purpose of enabling Google to display, distribute and promote the Services.""<p>Now, take a look at Dropbox's new TOS:<p>""...to the extent reasonably necessary for the Service. This license is solely to enable us to technically administer, display, and operate the Services.""<p>Dropbox's license is actually MORE limited in scope than Google's.  I don't really understand why people are freaking out about this particular issue.<p>IMO, the security issue and their handling of that is more important.<p>(The post is informational only, not intended to be legal advice or to create an attorney-client privilege).",1309632750
2722183,story,,,4,0,dkd903,"Google Analytics Team: Windows Market Share Down By 5% In One Year",http://digitizor.com/2011/07/03/windows-market-share-down/,,1309632742
2722182,comment,2721931,2721931,1,0,michael_dorfman,,,"I don't buy ""things"" or ""stuff"".  I buy specific items, and the way I evaluate those items depend on how they are.  You say you like ""things that are robust and last a long time""-- does that apply when you buy tomatoes?<p>I recommend that you narrow your scope substantially, to cover one specific type of ""stuff""-- and perhaps in doing so, the appropriate metrics will become more clear.",1309632730
2722181,comment,2721886,2721886,4,0,dave84,,,"If you enjoyed reading this piece, I'd recommend picking up his book ""Papa Hemingway"". Well worth a read.",1309632689
