ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
AKAI2,0,6,0.0,4,4,,1432647340,1437479316
AKPWebDesign,0,1,0.0,0,1,,1434521476,1434521635
AKSHAYUDAYBHAT,0,-18,0.0,2,5,,1273236004,
AKalair,0,2,0.0,1,0,,1357063832,
AKarimi,0,1,0.0,0,2,,1386353903,
AKhoo,0,1,0.0,0,1,"Business strategist, product guy & experience designer. Lean startup practitioner & aspiring entrepreneur. Data / Excel junkie. Pretty darn scrappy.  Check me out here: http://adriankhoo.com",1359154965,
AKifer,0,10,0.0,1,26,,1371281389,1452543639
AKluge,0,13,0.0,0,10,,1382819981,1428855834
AKora,0,1,0.0,0,0,,1383984451,
AKrumbach,0,26,0.0,0,12,,1424798021,1441912621
AKz,0,1,0.0,1,0,,1220911862,
AkThhhpppt,0,253,2.0,0,139,,1321891926,
Akaash,0,1,0.0,1,0,,1361042283,
AkaashUnwindMe,0,1,0.0,0,1,,1398480218,1422673681
Akaka,0,1,0.0,0,1,,1448516563,1448516643
Akan,0,1,0.0,2,0,,1383908489,1425916950
AkariTakai,0,1,0.0,0,1,,1433177709,1445136105
Akarnani,0,3,0.0,3,2,,1351824505,1441119817
AkashAg,0,4,0.0,3,0,,1290428669,
AkashGupta,0,0,0.0,0,1,,1299441512,
Akashkumar,0,1,0.0,1,0,,1383238269,
Akashsharma,0,0,0.0,0,1,,1439896662,1439902677
Akathos,0,2,0.0,0,2,,1361271813,1415028232
Akbuilder,0,1,0.0,1,0,,1363698096,
Akdeniz,0,5,0.0,1,0,,1376373036,1451842206
Akejieecril,0,-5,0.0,0,1,,1337241917,
AkeleHumTum,0,4,0.0,0,1,,1335728532,
Akemi_Mokoto,0,1,0.0,0,2,,1347276120,
Akensai,0,1,0.0,10,0,,1297810261,
Aker89,0,1,0.0,0,1,,1418472007,1443778894
Akharin,0,17,0.0,4,1,,1352574714,
Akhena,0,1,0.0,0,1,,1284394488,
Akhilan,0,136,0.0,42,5,,1370938218,1445436807
AkhlD,0,2,0.0,1,0,codebreach.in,1433427634,1433496776
Akhyl,0,1,0.0,2,0,,1408910445,1441228298
Aki143S,0,1,0.0,1,0,,1324620636,
Aki92,0,1,0.0,0,1,"Python & Nature Lover. Loves to learn and do new things.",1405852851,1413020331
Akili,0,1,0.0,0,1,,1391644252,
AkimChristine,0,12,0.0,0,6,,1384261828,
Akin,0,4,0.0,0,0,,1249148174,
Akira0,0,1,0.0,1,0,,1335431715,
Akki004,0,1,0.0,1,0,,1309236614,
Akkifokkusu,0,1,0.0,0,1,,1448234252,1448234302
Akkuma,0,184,0.0,0,73,,1399658231,1452831153
Akl20,0,2,0.0,0,1,,1308527948,
Akmdj,0,1,0.0,1,0,,1349330946,
AkonByrots,0,1,0.0,1,0,,1310225230,
Akonsmith,0,1,0.0,1,0,,1325944184,
Akram,0,29,1.0,9,55,"Co-founder Foundora.com and RapidFeeds.com",1248464892,
Akron-,0,1,0.0,0,1,,1401184677,
AkshatRatanpal,0,1,0.0,1,0,"Co-Created two apps: Gappu and Radiyo.",1447006273,1447040445
AkshayD08,0,2,0.0,0,2,,1429645463,1449465825
Aksilon,0,1,0.0,3,3,"Created an app w/ 2M users, founded MeetCute, Questli, Aksilon, Sibsms; raised $500K; won TC Disrupt Audience Choice; Suvorov Entrepreneurial Award; Spoke @TEDx; yet I came from Siberia.",1351753141,1445465447
Akujin,0,24,0.0,0,9,,1381932716,1438338125
Akuma,0,12,0.0,0,6,,1313412373,1432724610
Akuma99,0,30,0.0,11,5,"Trader, Developer, Entrepreneur and Blogger at http://adamjowett.com",1295396064,1440534683
Akumadevil,0,1,0.0,1,0,,1345990523,
Akumina,0,1,0.0,3,0,,1439319057,1439406045
AkunaCapital,0,1,0.0,2,1,"Akuna Capital is a fast-growing derivatives trading firm located in downtown Chicago that specializes in market-making and arbitrage.  Founded in 2011, Akuna has quickly expanded from a start-up to a successful leader on US options exchanges and has already begun international expansion. Weve grown significantly from humble but determined beginnings and still proudly retain the spirit of a smaller, entrepreneurial start-up.",1447091904,1450449660
ak00,0,4,0.0,0,0,,1421911282,1453167570
ak0s,,37,0.0,2,16,,1337668910,1450207814
ak1394,,58,0.0,0,37,,1255105184,1451940929
ak2,0,6,0.0,0,2,,1252786350,1452888344
ak2012,0,4,0.0,0,20,,1326089715,1452899437
ak2015,0,1,0.0,0,0,,1451468327,1453174847
ak217,,2306,4.09091,9,446,penguin8r@gmail.com,1300647494,1452776369
ak2196,,19,0.0,0,4,,1406830030,1450207814
ak223,0,3,0.0,0,5,,1364501473,1452911456
ak2webd3,0,1,0.0,0,1,,1358365722,1452917892
ak310i,,1,0.0,0,4,"I make things...happen // Digital Producer, Creative & UX Designer, Writer, Marketer, Traveler, CoFounder @kidaroundtravel<p>Twitter: @ak310i",1403751969,1450207814
ak39,,479,2.34091,2,237,,1330105157,1451737514
ak3nat0n,0,2,0.0,0,1,,1366056803,1452911751
ak47surve,,1,0.0,1,2,,1381477965,1450207814
ak4g,,53,0.0,0,21,,1417588905,1451955110
ak4life,0,4,0.0,0,1,,1305874310,1452893808
ak555,0,3,0.0,0,1,,1274200062,1452889246
ak86,,59,0.0,7,5,,1237895199,1450207814
ak87,0,1,0.0,3,1,,1328919147,1452900295
ak8866,0,11,0.0,4,4,,1243213539,1452887906
aka,0,10,0.0,0,4,,1238532185,1452887350
aka-,0,37,0.0,0,6,,1238773349,1452887350
aka11,0,2,0.0,1,0,,1225251194,1452886646
aka154,0,1,0.0,0,0,,1446998154,1453173622
aka488,,22,0.0,5,1,"Interested in finding relevant information content on the tech industry.",1346386915,1450207814
akaBruce,,24,0.0,0,14,,1329004587,1450207814
akaGOMEZ,,2,0.0,0,6,,1249494895,1450207814
akaJens,0,3,0.0,2,3,,1315567669,1452897450
aka_butters,,3,0.0,0,2,,1342650576,1450207814
aka_me,0,1,0.0,0,1,,1354864814,1452907820
akaak,,16,0.0,4,14,"i figured that this is a great way to spend my time effectively. too much noise out there.",1306778154,1450207814
akaalias,0,94,1.0,11,37,,1228967500,1452886955
akaashachreja,0,1,0.0,0,1,,1378871336,1452918986
akaasjager,0,2,0.0,0,0,"[ my public key: https://keybase.io/akaasjager; my proof: https://keybase.io/akaasjager/sigs/ek0S_F2Ptffgl-vXfIdAkOAtaY8L6ijGv75GZ5wx1Ek ]",1421917888,1453165524
akacaptain,,1,0.0,2,0,,1366405704,1450207814
akacase,0,0,0.0,0,0,,1411751043,1453165339
akacd,,2,0.0,0,1,,1322022056,1450207814
akaclaudio,0,0,0.0,0,1,,1347282637,1452905931
akaclaudio1,0,1,0.0,0,1,,1352812093,1452907280
akacomng,0,1,0.0,2,0,,1325717558,1452899344
akacs,0,1,0.0,0,1,,1306820871,1452912143
akadanpaul,,1,0.0,0,1,,1354298304,1450207814
akadek,0,1,0.0,0,1,,1355499834,1452908114
akadien,,645,2.95349,6,215,,1256043116,1450207814
akadruid,0,130,2.0,0,54,,1271511987,1452889144
akadruid1,,28,0.0,0,12,,1326534583,1450207814
akaffen,0,32,0.0,5,0,,1333991624,1452902371
akafred,,18,0.0,0,7,,1367217424,1450207814
akagogino,0,2,0.0,0,0,"I am a researcher at NASA Ames Research Center.",1411259526,1453166545
akahn,,121,0.0,11,5,,1253717722,1450207814
akahs,0,2,0.0,0,1,,1330754953,1452900451
akaiiro,0,1,0.0,0,1,,1266729487,1452888889
akaij,0,10,0.0,0,0,,1418749762,1453166745
akairobotto,0,16,0.0,0,3,,1385471806,1452919045
akaiser,,4,0.0,0,4,,1362572152,1450207814
akaivola,,1,0.0,0,1,,1415438003,1450207814
akakane,,3,0.0,1,0,"Software developer",1378510054,1450207814
akakey,0,9,0.0,0,4,,1362729790,1452910575
akakievich,,185,0.0,8,0,,1409713876,1452406249
akakkar,0,5,0.0,1,0,,1336344994,1452904654
akalair91,,1,0.0,0,2,,1399051083,1450207814
