ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
YC0101,0,1,0.0,0,1,,1189113328,1189113328
YCLoginSucks,0,1,0.0,2,0,,1346424280,1452905701
YCOmega,,-5,0.0,1,4,,1313093753,1451773353
YCW10,0,95,0.0,0,0,"I'm looking to apply to YC for W10 and need a cofounder. Shoot me an email at yc.w10.founder@gmail.com or @YCW10.",1251583433,1452888316
YCbannedIP,0,1,0.0,0,1,,1388516283,1452919660
YCombinatorUser,0,2,0.0,0,0,,1433426327,1453169658
YCthrowaway,0,140,0.0,0,0,,1299264434,1452892570
Yc232,0,1,0.0,1,0,,1312610476,1452895595
Yccma,,4,0.0,0,2,,1287253118,1450207814
YcombReader,0,1,0.0,0,1,,1328698391,1452899883
YcombRegBroken,0,20,0.0,0,10,,1370287222,1452913761
Ycros,,27,0.0,0,13,"[ my public key: https://keybase.io/ycros; my proof: https://keybase.io/ycros/sigs/cuLqxgL7QjI1z1Y57c5g4StpVLi0Wk46GPi0YBs-fuU ]",1260482330,1450207814
yCloser,,6,0.0,0,14,,1409724292,1450207814
yc-akram,0,1,0.0,0,0,,1430746158,1453168762
yc-kjh,0,41,0.0,0,32,,1386476169,1452919281
yc1,0,1,0.0,0,0,,1175398238,1175398238
yc1010,,932,0.0,2,285,,1415372404,1452910632
yc11,0,2,0.0,0,1,,1328863014,1452899953
yc11throwaway,0,74,0.0,0,0,,1292715122,1452891944
yc1234yc,,1,0.0,0,1,,1413805458,1450207814
yc2011question,0,3,0.0,1,0,,1295241325,1452892097
yc2013,0,1,0.0,1,0,,1333584838,1452901400
yc210000041821,,1,0.0,0,1,,1418143386,1450267840
yc4ever,0,9,0.0,1,2,,1244567000,1452887944
yc8,0,1,0.0,3,0,,1329064492,1452900033
yc8329,0,4,0.0,0,0,,1452016064,1453174987
ycGee,0,1,0.0,0,1,,1403090398,1452925596
yc_Paul,0,7,0.0,0,0,,1434564387,1453170029
yc_peter,0,3,0.0,0,3,,1288446658,1452890432
yc_s09,0,38,0.0,0,0,,1243047442,1452887906
yc_s2012_hiring,0,1,0.0,1,0,,1335855201,1452902546
yc_smith,0,0,0.0,0,0,,1428724177,1453168050
ycadmin,0,1,0.0,0,1,,1408223393,1452929255
ycadminsleeping,0,1,0.0,1,0,,1399632617,1452924244
ycallaf,0,1,0.0,1,0,,1292905534,1452891944
ycalumn,0,7,0.0,0,5,,1319003696,1452897883
ycamel,0,-4,0.0,0,10,,1369054505,1452912621
ycapp1787,0,3,0.0,0,0,,1428689642,1453168034
ycapply2011,0,21,0.0,2,3,,1315064942,1452897385
ycaspirant,,118,2.30769,2,35,,1395424250,1450207814
ycatvfan,,3,0.0,0,3,,1297986291,1450207814
yccandidate,0,6,0.0,1,1,,1334861387,1452902259
yccheok,,1,0.0,1,0,,1378059559,1450207814
yccompany,0,250,0.0,0,0,"A YC funded healthcare startup.",1291696898,1452891826
yccurious,0,-10,0.0,0,1,,1287079731,1452890226
ycdaybefore677,0,1,0.0,0,0,,1445982449,1453173354
ycdc,0,1,0.0,2,0,,1336592834,1452904492
ycedmart,0,3,0.0,0,4,,1333762800,1452902073
ycer,,50,0.0,3,0,,1329171794,1450207814
ycesur,0,1,0.0,1,0,,1323062119,1452898710
yceteoph,0,1,0.0,0,1,,1316559539,1452896760
ycf2015,0,1,0.0,0,0,,1437965773,1453171049
ycfan,0,1,0.0,1,0,,1329240545,1452900070
ych2011,0,1,0.0,4,0,,1301470649,1452893072
ychacker,0,1,0.0,1,0,,1225358294,1452886646
ychakiris,0,1,0.0,1,0,,1375716998,1452915347
ychandler,0,31,0.0,0,0,"Pming things along the way",1423771415,1453166080
ychantit,,8,0.0,0,9,"31 yrs | Software engineer | 10 yrs exp | Java, Python & Hadoop ( Spark, MR, Hive, Hbase...)<p>Paris",1365001841,1452630743
ycharlie,0,1,0.0,0,0,http://charlieyan.github.io/,1429531554,1453168320
ychdwbc,,1,0.0,0,2,,1415037161,1450207814
ychen11,0,2,0.0,0,0,,1447043816,1453173634
ycherrs,0,1,0.0,1,0,,1311157874,1452895170
ychertov,0,15,0.0,1,8,,1355429588,1452908114
ychires,0,23,0.0,1,0,,1314634045,1452896325
