ID,Karma,About,Created,Updated
vga15,20,,1308169512,1452897385
vga256,0,,1336604763,1452902858
vgabios,28,,1427925225,1453167728
vgabond,1,,1338450992,1452903303
vgallur,20,,1413970292,1450207814
vgan,4,,1299796758,1452892673
vgarcia1586,1,,1272264420,1450207814
vgbhjnmkl,6,,1293473725,1452891993
vgcbw4804,1,,1312910855,1452895822
vgcuwnkh,67,,1317141407,1452897091
vgdr,8,,1267568861,1452888928
vgeecc,32,,1260529164,1452888647
vgeek,11,,1419002892,1450267840
vgehm2981,1,,1312914632,1452901775
vgerdj247,1,,1333083141,1452901228
vgfbdgfhkzsdrhh,-3,,1435785371,1453170401
vgg,2,,1416778777,1450267840
vghack,1,,1450459092,1453174663
vgharl,11,,1404921751,1452926952
vgig,1,,1339174068,1452903422
vgiri1,1,,1345209440,1452905352
vgivg4245,1,,1312914694,1452901775
vgk7,1,,1341597737,1450207814
vgkhv6352,1,,1312914143,1452901228
vglass,1,,1296839405,1452892263
vgm,69,,1297118187,1450207814
vgmetrics,1,,1345727607,1452905507
vgnanand,690,"A programmer, music lover, proud procrastinator !<p>https://plus.google.com/101123389911820901694/posts",1326756908,1451973935
vgnet,3851,,1299185394,1450207814
vgnhbvmb,1,,1320845283,1452898339
vgoel,4,,1256683380,1452888440
vgoh1,4,,1451683315,1453174917
vgoklani,-4,,1313439975,1452911713
vgolf,1,,1216308643,1452887175
vgonchar,1,,1278343064,1452889472
vgordon,31,,1367989116,1450207814
vgpjs5583,1,,1312910999,1452896036
vgr,92,,1258062553,1450207814
vgrajag,1,,1270101940,1452889058
vgrichina,83,"Componentix (http://www.componentix.com/) co-founder and lead developer (Java, Grails, .NET, iPhone)",1272882935,1450207814
vgrocha,15,,1340843055,1450207814
vgsmart,2,,1424980663,1453166657
vgt,208,,1410534979,1452785191
vgugghvhu,1,,1454469403,1454885396
vgulshan,31,,1334771842,1450207814
vgupta45,1,,1444322562,1453173057
vgurgov,417,"Founder, Entrepreneur \nVirool.com contact vlad (at) virool.com",1254915745,1450207814
vgwvx4992,1,,1312910945,1452895902
vgyjh,1,"graphic designer\naspiring developer\ndrummer<p>and an all around loveable smartass.",1359738714,1450207814
vgzeo9359,1,,1312911009,1452896036
